sentence	author	title	allusion	variation_number	allusion_index	transformed_allusion
眼看鱼变辞凡水，心逐鹦飞出瑞风。	陈标	赠元和十三年登第进士	龙门	1	[[2, 3]]	[2, 3,龙门]
蚤知名是病，不敢绣为衣。	张叔卿	空灵岸	绣衣	1	[[8, 9]]	[8, 9,绣衣]
独醒时所嫉，群小谤能深。	杜甫	赠裴南部闻袁判官自来欲有按问	独醒（屈原）	1	[[0, 1]]	[0, 1,独醒（屈原）]
今日诸孙拜坟树，愧无文字续燕然。	窦巩	经窦车骑故城	勒燕然（窦宪）	1	[[13, 15]]	[13, 15,勒燕然（窦宪）]
尧呼大水浸十日，不惜万国赤子鱼头生。女于此时若食日，虽食八九无嚵名。	韩愈	月蚀诗效玉川子作	射日弓（后羿）	1	[[5, 6]]	[5, 6,射日弓（后羿）]
九重青琐闭，三秀紫芝新。	武元衡	和杨三舍人晚秋与崔二舍人张秘监苗考功同游昊天观因以继和	九重门	1	[[0, 2]]	[0, 2,九重门]
盐梅非拟议，葵藿是平生。	裴度	中书即事	盐梅（傅说，殷高宗）;葵藿（曹植）	2	[[0, 1]];[[6, 7]]	[0, 1,盐梅（傅说，殷高宗）];[6, 7,葵藿（曹植）]
虽向东堂先折桂，不如宾席此时同。	黄颇	闻宜春诸举子陪郡主登河梁玩月	桂枝（郤诜）	1	[[5, 6]]	[5, 6,桂枝（郤诜）]
二顷季子田，岁晏常自足。	权德舆	数名诗	负郭（苏秦）	2	[[0, 1, 2, 3, 4]]	[0, 1, 2, 3, 4,负郭（苏秦）]
骑儿逢郭伋，战士得文翁。	罗隐	投宣武郑尚书二十韵	文翁;骑儿逢郭伋（郭伋）	2	[[9, 10]];[[0, 1, 2, 3, 4]]	[9, 10,文翁];[0, 1, 2, 3, 4,骑儿逢郭伋（郭伋）]
谁道君王行路难，六龙西幸万人欢。	李白	上皇西巡南京歌十首	六龙	1	[[8, 9]]	[8, 9,六龙]
子云陈羽猎，僖伯谏渔棠。	魏知古	从猎渭川献诗	谏猎（扬雄）	1	[[2, 3, 4]]	[2, 3, 4,谏猎（扬雄）]
待勒燕然归未得，雪枝南畔少徘徊。	吴融	灵池县见早梅	勒燕然（窦宪）	1	[[1, 2, 3]]	[1, 2, 3,勒燕然（窦宪）]
巡内因经九重苑，裁诗又继二南风。	刘禹锡	酬令孤留守巡内至集贤院见寄	九重门	1	[[4, 6]]	[4, 6,九重门]
说剑尝宗漆园吏，戒严应笑棘门军。	独孤及	得柳员外书封寄近诗书中兼报新主行营兵马因代书戏答	柳营（周亚夫，徐厉）	1	[[12, 13, 14]]	[12, 13, 14,柳营（周亚夫，徐厉）]
既欣投辖赏，暂缓望乡情。	岑文本	冬日宴于庶子宅各赋一字得平	投辖（陈遵）	1	[[2, 3]]	[2, 3,投辖（陈遵）]
将共两骖争舞，来随八骏齐歌。	张说	舞马词六首	八骏（周穆王，西王母）	1	[[9, 10]]	[9, 10,八骏（周穆王，西王母）]
闻君东山意，宿昔紫芝荣。	陈子昂	题居延古城赠乔十二知之	紫芝（刘邦，夏黄公，东园公，甪里先生，绮里季，四皓）;东山（谢安）	3	[[8, 9]];[[2, 3, 4]]	[8, 9,紫芝（刘邦，夏黄公，东园公，甪里先生，绮里季，四皓）];[2, 3, 4,东山（谢安）]
伫见田郎字，亲劳御笔题。	钱起	和韦侍御寓直对雨	题柱（田凤）	1	[[2, 3, 4]]	[2, 3, 4,题柱（田凤）]
倒悬瑶池影，屈注苍江流。	杜甫	奉同郭给事汤东灵湫作	瑶池（周穆王，西王母）	1	[[2, 3]]	[2, 3,瑶池（周穆王，西王母）]
从今不羡乘槎客，曾到三星列宿傍。	李山甫	赠徐三十	乘槎	3	[[4, 5, 6]]	[4, 5, 6,乘槎]
题书报贾谊，此湿似长沙。	张子容	永嘉即事寄赣县袁少府瓘	长沙鵩（贾谊）	1	[[9, 11]]	[9, 11,长沙鵩（贾谊）]
此地从来可乘兴，留君不住益凄其。	高适	东平别前卫县李寀少府	乘兴（戴逵，王徽之）	1	[[5, 6]]	[5, 6,乘兴（戴逵，王徽之）]
栖拙隐金华，狎道访仙查。	骆宾王	夏日游德州赠高四	乘槎	1	[[9, 10]]	[9, 10,乘槎]
微眇此来将敢问，凤凰何日定归池。	贾岛	欲游嵩岳留别李少尹益	凤池（荀勖）	1	[[8, 10]]	[8, 10,凤池（荀勖）]
结实和羹知有日，肯随羌笛落天涯。	徐夤	梅花	盐梅（傅说，殷高宗）	1	[[2, 3]]	[2, 3,盐梅（傅说，殷高宗）]
到君仙洞不相见，谓已吹箫乘早霞。	独孤及	和虞部韦郎中寻杨驸马不遇	吹箫（弄玉，秦穆公，萧史）	1	[[10, 11]]	[10, 11,吹箫（弄玉，秦穆公，萧史）]
五马来何晚，双鱼赠已迟。	张谓	寄崔沣州	五马	1	[[0, 1]]	[0, 1,五马]
如能固旷怀，谷口期穷年。	权德舆	酬李二十二兄主簿马迹山见寄	谷口（郑朴）	1	[[6, 7]]	[6, 7,谷口（郑朴）]
世乱共嗟王粲老，时危俱受信陵恩。	罗隐	江南寄所知周仆射	王粲（王粲）	1	[[4, 5]]	[4, 5,王粲（王粲）]
为刀若不利，焉得宰牛名。	邵谒	送徐群宰望江	无全牛（庖丁）	1	[[8, 9]]	[8, 9,无全牛（庖丁）]
谁见子牟意，悁劳书魏阙。	钱起	奉使采箭簳竹谷中晨兴赴岭	魏阙（公子牟）	2	[[2, 3, 4], [9, 10]]	[2, 3, 4,魏阙（公子牟）]; [9, 10,魏阙（公子牟）]
志业尝探绝编义，风尘虚作弃繻生。	权德舆	送殷卿罢举归淮南旧居	弃繻（终军）;绝编（孔子）	3	[[12, 13, 14]];[[4, 5]]	[12, 13, 14,弃繻（终军）];[4, 5,绝编（孔子）]
宋玉邻边腮正嫩，文君机上锦初裁。	徐夤	忆牡丹	宋玉墙（司马相如，宋玉）	1	[[0, 1, 2]]	[0, 1, 2,宋玉墙（司马相如，宋玉）]
色疑琼树倚，香似玉京来。	刘禹锡	和令狐相公咏栀子花	玉京	1	[[8, 9]]	[8, 9,玉京]
看毕初为局，归逢几世孙。	耿湋	仙山行	烂柯（王质）	1	[[0, 1]]	[0, 1,烂柯（王质）]
楚狂身世恨情多，似病如忧正是魔。	钱起	早夏	楚狂（孔子，楚狂）	1	[[0, 1]]	[0, 1,楚狂（孔子，楚狂）]
欲问向来陵谷事，野桃无语泪花红。	韦庄	北原闲眺	陵谷	1	[[4, 5]]	[4, 5,陵谷]
惭非甘棠咏，岂有思人不。	白居易	三年为刺史二首之一	甘棠（召公姬奭）	1	[[2, 3]]	[2, 3,甘棠（召公姬奭）]
长捐楚客佩，未赐大夫环。	柳宗元	酬韶州裴曹长使君寄道州吕八大使因以见示二十韵一首	赐环	1	[[10, 11]]	[10, 11,赐环]
鲁连让齐爵，遗组去邯郸。	陈子昂	感遇诗三十八首之十六	鲁连（鲁仲连）	1	[[0, 1]]	[0, 1,鲁连（鲁仲连）]
高会枣树宅，清言莲社僧。	戴叔伦	赴抚州对酬崔法曹夜雨滴空阶五首	西方社（慧远，宗炳）	1	[[8, 9]]	[8, 9,西方社（慧远，宗炳）]
久怀声籍甚，千里致双鱼。	唐彦谦	寄台省知己	双鱼	1	[[9, 10]]	[9, 10,双鱼]
停骖一顾犹魂断，苏武争禁十九年。	胡曾	居延	苏武（刘彻，苏武）	1	[[8, 9]]	[8, 9,苏武（刘彻，苏武）]
杨家二世安九重，不御华芝嫌六龙。	温庭筠	春江花月夜词	九重门;六龙	2	[[5, 7]];[[13, 14]]	[5, 7,九重门];[13, 14,六龙]
石室先鸣者，金门待制同。	张九跨	酬赵二侍御使西军赠两省僚之作	金门（扬雄）	1	[[6, 7]]	[6, 7,金门（扬雄）]
坐来山水操，玄断吊遗埃。	郑浣	和李德裕房公旧竹亭闻琴	绝弦（伯牙，钟子期）	1	[[2, 4]]	[2, 4,绝弦（伯牙，钟子期）]
长为蕣花光晓日，谁知团扇送秋风。	卢汝弼	薄命妾	团扇（班婕妤）	1	[[10, 11]]	[10, 11,团扇（班婕妤）]
结绿处燕石，卞和不必知。	独孤及	送陈兼应辟兼寄高适贾至	卞和	1	[[6, 7]]	[6, 7,卞和]
云披丹凤阙，日下黑龙川。	武平一	奉和登骊山高顶寓目应制	吹箫（弄玉，秦穆公，萧史）	1	[[2, 4]]	[2, 4,吹箫（弄玉，秦穆公，萧史）]
师事少君年岁久，欲随旄节往层城。	皇甫冉	送张道士归茅山谒李尊师	少君	1	[[2, 3]]	[2, 3,少君]
不重鸣岐凤，谁矜陈宝雄。	李隆基	幸凤泉汤	鸣岐;秦鸡（陈宝）	3	[[2, 3, 4]];[[8, 9, 10]]	[2, 3, 4,鸣岐];[8, 9, 10,秦鸡（陈宝）]
陈遵已投辖，山公正坐池。	韩仲宣	晦日重宴	山简;投辖（陈遵）	3	[[6, 8]];[[0, 1], [3, 4]]	[6, 8,山简];[0, 1,山简]; [3, 4,投辖（陈遵）]
鲈鲙剩堪忆，莼羹殊可餐。	岑参	送张秘书充刘相公通汴河判官便赴江外觐省	鲈鱼（张翰）	1	[[6, 8]]	[6, 8,鲈鱼（张翰）]
燕赵悲歌士，相逢剧孟家。	钱起	逢侠者	剧孟	1	[[8, 9]]	[8, 9,剧孟]
愁里又闻清笛怨，望中难见白衣来。	李郢	重阳日寄浙东诸从事	送酒（陶潜，王弘）	1	[[12, 14]]	[12, 14,送酒（陶潜，王弘）]
宫中谁第一，飞燕在昭阳。	李白	宫中行乐词八首	飞燕（赵飞燕）	1	[[6, 7]]	[6, 7,飞燕（赵飞燕）]
茂陵归路绝，谁念此淹留。	司马札	江上秋夕	封禅草（司马相如）	1	[[0, 2]]	[0, 2,封禅草（司马相如）]
梦喜三刀近，书嫌五载违。	柳宗元	奉和周二十二丈酬郴州侍郎衡江夜泊得韶州书并附当州生黄茶一封率然成篇代意之作	刀州（王浚）	1	[[2, 3]]	[2, 3,刀州（王浚）]
阳城迷处笑，京兆画时嚬。	吴融	倒次元韵	迷下蔡（宋玉）	1	[[0, 3]]	[0, 3,迷下蔡（宋玉）]
汝翁草明光，天子正前席。	杜甫	送李校书二十六韵	前席（贾谊）	1	[[9, 10]]	[9, 10,前席（贾谊）]
白社同孤立，青云独并伸。	崔涂	寄舅	白社	1	[[0, 1]]	[0, 1,白社]
羊公名渐远，唯有岘山碑。	元稹	襄阳道	岘首（羊祜）	1	[[0, 2]]	[0, 2,岘首（羊祜）]
知音既已死，良匠亦未生。	劭谒	赠郑殷处士	知音	1	[[0, 1]]	[0, 1,知音]
疑惑尊中弩，淹留冠上簪。	杜甫	风疾舟中伏枕书怀三十六韵奉呈湖南亲友	酒中蛇（杜宣，乐广）	1	[[3, 5]]	[3, 5,酒中蛇（杜宣，乐广）]
戈槛营中夜未央，雨沾云惹侍襄王。	杜牧	羊栏浦夜陪宴会	阳台（宋玉，楚襄王，瑶姬）	1	[[8, 9, 10, 11]]	[8, 9, 10, 11,阳台（宋玉，楚襄王，瑶姬）]
不因将入爨，谁谓作鸣琴。	李峤	桐	焦尾（蔡邕）	1	[[3, 4]]	[3, 4,焦尾（蔡邕）]
相思望淮水，双鲤不应稀。	刘禹锡	洛中送崔司业使君扶侍赴唐州	双鱼	1	[[6, 7]]	[6, 7,双鱼]
陶公缘绿醑，谢傅为苍生。	裴夷直	奉和大梁相公重九日定中宴会之什	陶潜;谢公（谢安）	2	[[0, 1]];[[6, 7]]	[0, 1,陶潜];[6, 7,谢公（谢安）]
敢待傅岩成好梦，任从磻石挂纤钩。	李咸用	夏日别余秀才	磻溪（吕尚，周文王）;傅野（傅说，武丁）	2	[[10, 12]];[[2, 3]]	[10, 12,磻溪（吕尚，周文王）];[2, 3,傅野（傅说，武丁）]
江城五马楚云边，不羡雍容画省年。	韩翃	寄徐州郑使君	五马	1	[[2, 3]]	[2, 3,五马]
檀栾千亩绿，知是辟疆园。	独孤及	萧文学山池宴集	辟疆园	1	[[8, 9, 10]]	[8, 9, 10,辟疆园]
魏珠能烛乘，秦璧许连城。	韦嗣立	酬崔光禄冬日述怀赠答	连城（秦昭王，蔺相如）	1	[[9, 10]]	[9, 10,连城（秦昭王，蔺相如）]
海有吞舟鲸，邓有垂天鹏。荀非鳞羽大，荡薄不可能。	韩愈	海水	大鹏（庄子）	2	[[8, 9, 10]]	[8, 9, 10,大鹏（庄子）]
不有封侯相，徒负幽并客。	顾况	从军行二首	投笔（班超）	1	[[2, 3, 4]]	[2, 3, 4,投笔（班超）]
若教解爱繁华事，冻杀黄金屋里人。	来鹄	蚕妇	金屋（刘彻）	2	[[10, 11, 12]]	[10, 11, 12,金屋（刘彻）]
敢言当一干，徒欲隶诸生。	皇甫冉	上礼部杨侍郎	诸生（叔孙通）	1	[[9, 10]]	[9, 10,诸生（叔孙通）]
谁能惆怅磻溪事，今古悠悠不再逢。	黄滔	题陈山人居	磻溪（吕尚，周文王）	1	[[4, 5]]	[4, 5,磻溪（吕尚，周文王）]
即此沧洲路，嗟君久折腰。	皇甫冉	登石城戍望海寄诸暨严少府	五斗米（陶潜）	1	[[9, 11]]	[9, 11,五斗米（陶潜）]
何殊嫫母颜，对彼寒塘月。	孟郊	投所知	嫫母（嫫母，西施）	1	[[2, 3]]	[2, 3,嫫母（嫫母，西施）]
北阙圣人歌太康，南冠君子窜遐荒。	李白	流夜郎闻酺不预	南冠（钟仪）	2	[[8, 9, 10, 11]]	[8, 9, 10, 11,南冠（钟仪）]
始能崇结构，独有谢宣城。	张南史	独孤常州北亭	谢朓	1	[[8, 9, 10]]	[8, 9, 10,谢朓]
淮南鸡舐药，翻向云中飞。	李商隐	井泥四十韵	云中鸡犬（刘安）	1	[[0, 1, 2, 3, 4]]	[0, 1, 2, 3, 4,云中鸡犬（刘安）]
汉后虽则贵，子陵不知高。	顾况	严公钓台作	严陵（严光）	1	[[6, 7]]	[6, 7,严陵（严光）]
锦字窦车骑，胡笳李少卿。	武元衡	石州城	锦字（苏若兰）;李陵（刘彻，李陵）	2	[[0, 1]];[[8, 9, 10]]	[0, 1,锦字（苏若兰）];[8, 9, 10,李陵（刘彻，李陵）]
行乐及时时已晚，对酒当歌歌不成。	杜牧	湖南正初招李郢秀才	鹊南飞（曹操）	1	[[8, 9, 10, 11]]	[8, 9, 10, 11,鹊南飞（曹操）]
全吴缥瓦十万户，惟君与我如袁安。	皮日休	奉和鲁望早春雪中作吴体见寄	卧袁安（袁安）	1	[[13, 15]]	[13, 15,卧袁安（袁安）]
无限青青草，王孙去不迷。	皇甫冉	送李万州赴饶州觐省	王孙草	1	[[6, 8]]	[6, 8,王孙草]
西伯纵逢头已白，步兵如在眼应青。	李咸用	依韵修睦上人山居十首	青眼（阮籍）	1	[[14, 15]]	[14, 15,青眼（阮籍）]
良哉致君日，维岳有光辉。	羊士谔	和武相早朝中书候传点书怀奉呈	咏康哉（舜）	1	[[0, 1]]	[0, 1,咏康哉（舜）]
踏雪偶因寻戴客，论文还比聚星人。	韦庄	新正日商南道中作寄李明府	乘兴（戴逵，王徽之）;德星（陈寔）	4	[[4, 5, 6]];[[12, 13, 14]]	[4, 5, 6,乘兴（戴逵，王徽之）];[12, 13, 14,德星（陈寔）]
冶长空得罪，夷甫岂言钱。	刘长卿	罪所留系寄张十四	冶长非罪（公冶长）	1	[[0, 3]]	[0, 3,冶长非罪（公冶长）]
不用投车辖，甘从倒载还。	权德舆	过张监阁老宅对酒奉酬见赠	山简;投辖（陈遵）	2	[[8, 9]];[[2, 3, 4]]	[8, 9,山简];[2, 3, 4,投辖（陈遵）]
只应神物长为主，未必浮槎即有灵。	罗隐	衡阳泊木居士庙下作	乘槎	1	[[10, 11]]	[10, 11,乘槎]
吾党谢王粲，群贤推郤诜。	高适	答侯少府	王粲（王粲）	1	[[3, 4]]	[3, 4,王粲（王粲）]
此夕河汉上，双星含凄然。	鲍溶	秋夜闻郑山人弹楚妃怨	织女（武丁，牛郎，织女）	1	[[6, 7]]	[6, 7,织女（武丁，牛郎，织女）]
白雪和难成，沧波意空托。	刘长卿	奉和李大夫同吕评事太行苦热行兼寄院中诸公仍呈王员外	白雪（宋玉）	1	[[0, 1]]	[0, 1,白雪（宋玉）]
书从外氏学，竹自晋时栽。	卢纶	送从侄滁州觐省	竹林期（刘伶，向秀，子咸，山涛，嵇康，王咸，王戎，阮咸，阮籍）	1	[[8, 10]]	[8, 10,竹林期（刘伶，向秀，子咸，山涛，嵇康，王咸，王戎，阮咸，阮籍）]
正遂攀稽愿，翻追访戴欢。	吴融	和诸学士秋夕禁直偶雪	乘兴（戴逵，王徽之）	1	[[8, 9]]	[8, 9,乘兴（戴逵，王徽之）]
天下苍生望不休，东山虽有但时游。	刘禹锡	奉和裴令公夜宴	苍生望（谢安）	1	[[2, 3, 4]]	[2, 3, 4,苍生望（谢安）]
骊龙颔被探珠去，老蚌胚还应月生。	刘禹锡	答乐天所寄咏怀且释其枯树之叹	骊珠	4	[[0, 1, 2], [4, 5]]	[0, 1, 2,骊珠]; [4, 5,骊珠]
秩满归白云，期君访谷口。	钱起	赠东邻郑少府	谷口（郑朴）	1	[[9, 10]]	[9, 10,谷口（郑朴）]
挂锡十年栖蜀水，浮杯今日渡漳滨。	裴休	赠黄蘖山僧希运	杯渡	1	[[8, 9]]	[8, 9,杯渡]
少瑜镂管丘迟锦，从此西垣使凤凰。	罗隐	送陆郎中赴阙	五色笔（张协，江淹，郭璞，丘迟）	1	[[4, 5, 6]]	[4, 5, 6,五色笔（张协，江淹，郭璞，丘迟）]
若逞仙姿游洛浦，定知神女谢风流。	武元衡	赠佳人	洛浦（宓妃，曹植）	1	[[5, 6]]	[5, 6,洛浦（宓妃，曹植）]
对酒怜君安可论，当官爱士如平原。	刘长卿	江楼送太康郭主簿赴岭南	平原君	1	[[13, 15]]	[13, 15,平原君]
对客默焚稿，何人知谏书。	杨巨源	和卢谏议朝回书情即事寄两省阁老兼呈二起居谏院诸院长	焚稿（羊祜，谢弘微）	1	[[3, 4]]	[3, 4,焚稿（羊祜，谢弘微）]
貂裘非季子，鹤氅似王恭。	李白	江上答崔宣城	貂裘（秦惠王，苏秦）;鹤氅	2	[[0, 1]];[[6, 7]]	[0, 1,貂裘（秦惠王，苏秦）];[6, 7,鹤氅]
今日相逢又相送，予乘五马子单车。	姚合	别胡逸	五马	1	[[10, 11]]	[10, 11,五马]
西施舞初罢，侍儿整金钗。	刘驾	姑苏台（一作吴中怀古）	西施（夫差，范蠡，西施）	1	[[0, 1]]	[0, 1,西施（夫差，范蠡，西施）]
当时珠履三千客，赵使怀惭不敢言。	张继	春申君祠	珠履（黄歇）	3	[[2, 3, 4, 5, 6]]	[2, 3, 4, 5, 6,珠履（黄歇）]
武库方题品，文园有好音。	温庭筠	洞户二十二韵	文园	1	[[6, 7]]	[6, 7,文园]
昔年高接李膺欢，日泛仙舟醉碧澜。	张继	重经巴丘	仙舟（李膺，郭太）;仙舟（李膺，郭太）	2	[[10, 11]];[[10, 11]]	[10, 11,仙舟（李膺，郭太）];[10, 11,仙舟（李膺，郭太）]
苏武却生返，邓通终死饥。	杜牧	杜秋娘诗	苏武（刘彻，苏武）	1	[[0, 1]]	[0, 1,苏武（刘彻，苏武）]
少留攀桂树，长渴望梅林。	崔备	清溪路中寄诸公	小山（刘安，王逸）;望梅（曹操）	3	[[2, 3]];[[7, 8, 9]]	[2, 3,小山（刘安，王逸）];[7, 8, 9,望梅（曹操）]
禅心如可学，不藉鲁阳戈。	许浑	晨自竹径至龙兴寺崇隐上人院	鲁阳戈（鲁阳公）	1	[[8, 9, 10]]	[8, 9, 10,鲁阳戈（鲁阳公）]
谁知靖节当时事，空学狂歌倒载回。	元凛	九日对酒	山简	1	[[12, 13]]	[12, 13,山简]
锦帏初卷卫夫人，绣被犹堆越鄂君。	李商隐	牡丹	鄂君（鄂皙）	1	[[13, 14]]	[13, 14,鄂君（鄂皙）]
宁袪青女威，愿盈君子掬。	席夔	霜菊	青女	1	[[2, 3]]	[2, 3,青女]
愚公方住谷，仁者本依山。	李商隐	灵仙阁晚眺寄郓州韦评事	愚谷（齐桓公）	1	[[0, 1]]	[0, 1,愚谷（齐桓公）]
因绝西园赏，临风一咏诗。	李白	初月	西园（曹丕）	1	[[2, 3]]	[2, 3,西园（曹丕）]
飘然斑白身奚适，傍此烟霞茅可诛。	杜甫	岳麓山道林二寺行	诛茅（屈原）	1	[[14, 15]]	[14, 15,诛茅（屈原）]
倚风遗鹢路，随水到龙门。	杜甫	奉留赠集贤院崔于二学士	龙门;鹢路	2	[[9, 10]];[[3, 4]]	[9, 10,龙门];[3, 4,鹢路]
敢同俗态期青眼，似有微词动绛唇。	唐彦谦	绯桃	青眼（阮籍）	1	[[5, 6]]	[5, 6,青眼（阮籍）]
却念乘轩者，拘留不得飞。	张九龄	郡中每晨兴辄见群鹤东飞至暮又行列而返哢唳云路甚和乐焉余愧独处江城常目送此意有所羡遂赋以诗	乘轩（卫懿公）	1	[[2, 3]]	[2, 3,乘轩（卫懿公）]
早晚朝宣室，归时道路光。	独孤及	奉和中书常舍人晚秋集贤院即事寄赠徐薛二侍御	宣室	1	[[3, 4]]	[3, 4,宣室]
遥想双眉待人画，行看五马送潮归。	李嘉祐	送郑正则汉阳迎妇	五马;画眉（张敞）	2	[[10, 11]];[[2, 4]]	[10, 11,五马];[2, 4,画眉（张敞）]
琴待嵇中散，杯思阮步兵。	元稹	病减逢春期白二十二辛大不至十韵	叔夜（嵇康）;步兵（阮籍）	3	[[2, 3, 4]];[[8, 9, 10]]	[2, 3, 4,叔夜（嵇康）];[8, 9, 10,步兵（阮籍）]
卧多共息嵇康病，才劣虚同郭隗尊。	秦系	山中枉皇甫温大夫见招书	黄金台（燕昭王，郭隗）;叔夜（嵇康）	2	[[12, 13, 14]];[[4, 5]]	[12, 13, 14,黄金台（燕昭王，郭隗）];[4, 5,叔夜（嵇康）]
双眸光照人，词赋凌子虚。	崔宗之	赠李十二白	子虚	1	[[9, 10]]	[9, 10,子虚]
葛水雾中龙乍变，缑山烟外鹤初飞。	韦庄	放榜日作	子晋（王子乔）;龙竹（费长房）	2	[[8, 9]];[[0, 2]]	[8, 9,子晋（王子乔）];[0, 2,龙竹（费长房）]
立惟孤竹子，拂衣首阳山。夷齐各一身，穷饿未为难。	白居易	访陶公旧宅（并序）	采薇（伯夷，叔齐）	3	[[2, 3], [8, 9], [12, 13]]	[2, 3,采薇（伯夷，叔齐）]; [8, 9,采薇（伯夷，叔齐）]; [12, 13,采薇（伯夷，叔齐）]
青苔重叠封颜巷，白发萧疏引越吟。	翁承赞	对雨述怀示弟承检	越吟（庄舄）	1	[[13, 14]]	[13, 14,越吟（庄舄）]
五侯三相家，眼冷不见君。	白居易	酬张十八访宿见赠	五侯	1	[[0, 1]]	[0, 1,五侯]
湖清霜镜晓，涛白雪山来。八月枚乘笔，三吴张翰杯。	李白	送友人寻越中山水	枚叟（枚乘）	1	[[14, 15]]	[14, 15,枚叟（枚乘）]
复恐红颜坐销铄，可怜明月方照灼，向影倾身比葵藿。	李如璧	明月	葵藿（曹植）	1	[[21, 22]]	[21, 22,葵藿（曹植）]
扬兵猎月窟，转战略朝那。	李白	发白马	月窟	1	[[3, 4]]	[3, 4,月窟]
初尘芸阁辞禅阁，却访支郎是老郎。	郑谷	重访黄神谷策禅者	冯唐	1	[[13, 14]]	[13, 14,冯唐]
功名不复求，旧业向东周。白草辞边骑，青门别故侯。	权德舆	送张将军归东都旧业	邵平（召平）	1	[[21, 22]]	[21, 22,邵平（召平）]
秦世老翁归汉世，还同白鹤返辽城。	施肩吾	桃源词二首	令威（丁令威）	1	[[10, 12]]	[10, 12,令威（丁令威）]
