sentence	author	title	allusion	variation_number	allusion_index	transformed_allusion
方伯骤勤王，杞人亦忧天。	储光羲	奉别长史庾公太守徐公应召	杞国忧	1	[[9, 10]]	
珠履三千侍玉除，宫花飘锦早莺初。	贯休	大蜀皇帝潜龙日述圣德诗五首	珠履（黄歇）	2	[[0, 1, 2, 3]]	
祗闻温树誉，堪鄙竹林贤。	贯休	和韦相公见示閒卧	竹林期（刘伶，向秀，子咸，山涛，嵇康，王咸，王戎，阮咸，阮籍）	1	[[8, 9, 10]]	
更乞大贤容小隐，益看愚谷有光辉。	秦系	献薛仆射	大隐	1	[[5, 6]]	
江潭非所遇，为尔白头吟。	张九龄	将至岳阳有怀赵二	白头吟	1	[[8, 9, 10]]	
胡为乎冒进贪名践危途与倾辙，胡为乎怙权恃宠顾华饰与彫簪。	杜光庭	怀古今		0		
若向此中求荐枕，参差笑杀楚襄王。	李和风	题敬爱诗后		0		
青楼无昼夜，歌舞歇时稀。	李廓	其二 长安少年行十首		0		
那及轻身燕，双飞上玉楼。	郑锡	玉阶怨	飞燕（赵飞燕）	1	[[7, 8]]	
羽毛新刷陶潜菊，喉舌初调叔夜琴。	齐己	早莺	叔夜（嵇康）	1	[[12, 13]]	
来称郯子学，归是越人吟。	赵骅	送晁补阙归日本国	越吟（庄舄）	1	[[8, 9, 10]]	
穷通行止长相伴，谁道吾今无往还。	白居易	琴茶		0		
莫羡扁舟兴，功成去不难。	崔涂	秋夕送友人归吴	五湖心（范蠡，勾践）	1	[[6, 7, 8, 9]]	
冻雨落流胶，冲风夺佳气。	杜甫	枯楠		0		
阳乌烁万物，草木怀春恩。	贯休	古意九首之二	金乌	1	[[0, 1]]	
韩公本意筑三城，拟绝天骄拔汉旌。	杜甫	诸将五首	天骄	1	[[10, 11]]	
今代麒麟阁，何人第一功。	杜甫	投赠哥舒开府二十韵	麟阁（丙吉，刘德，刘洵，张安世，杜延年，梁丘贺，萧望之，苏武，赵充国，霍光，韩增，魏相）	2	[[2, 3, 4]]	
还随蹑凫骑，来访驭风襟。	韩愈	同窦（牟）韦（执中）寻刘尊师不遇（以同寻三字为韵。愈分得寻字）	风驭（列禦寇）	1	[[8, 9]]	
旧苑经寒露，残池问劫灰。	郑愔	奉和幸三会寺应制	劫灰（刘彻）	1	[[9, 10]]	
白眉年少未弱冠，落纸纷纷运纤腕。	权德舆	马秀才草书歌大理马正之二	白眉（马良）	1	[[0, 1]]	
孔明多故事，安石竟崇班。	杜甫	承闻故房相公灵榇自阆州启殡归葬东都有作二首之一	谢公（谢安）	1	[[6, 7]]	
青鸾不用羞孤影，开匣当如见故人。	无名氏	青鸾镜诗		0		
叹息是游子，少年还白头。	杜牧	秋日偶题		0		
青帝于君事分偏，秾堆浮艳倚朱门。	唐彦谦	牡丹	青帝	1	[[0, 1]]	
阳台隔楚水，春草生黄河。	李白	寄远十一首之六	阳台（宋玉，楚襄王，瑶姬）	1	[[0, 1]]	
绛衣表群会，生始似久梦。	无名氏	道藏歌诗 其五十八		0		
杖藜时复过荒郊，来到君家不忍抛。	杜荀鹤	访蔡融因题		0		
边城贵者李将军，战鼓遥疑天上闻。	卢纶	送钱从叔辞丰州幕归嵩阳旧居	李将军（李广，卫青）	1	[[4, 5, 6]]	
谁能惊鵩鸟，作赋为沙鸥。	钱起	江行无题一百首之七十七	长沙鵩（贾谊）	1	[[3, 4, 5]]	
遮虏黄云断，烧羌白草空。	戎昱	泾州观元戎出师		0		
重九思嘉节，追欢从谢公。	裴夷直	奉和大梁相公同张员外重九日宴集	谢公（谢安）	1	[[9, 10]]	
风行越裳贡，水遏天吴灾。	高适	和贺兰判官望北海作	天吴	1	[[8, 9]]	
但将酩酊酬佳节，不用登临叹落晖。	杜牧	九日齐安登高	山简	1	[[2, 3]]	
半日始斋青䭀饭，移时空印白檀香。	皮日休	江南道中怀茅山广文南阳博士三首 其一		0		
菲才叨侍从，连藻愧应徐。	张说	扈从幸韦嗣立山庄应制	应徐	1	[[9, 10]]	
幸同葵藿倾阳早，愿比盘根应候荣。	郑愔	奉和春日幸望春宫	葵藿（曹植）	1	[[2, 3]]	
虽非倚天剑，亦是囊中锥。	陆龟蒙	袭美先辈以龟蒙所献五百言既蒙见和复示荣唱至于千字提奖之重蔑有称实再抒鄙怀用伸酬谢	毛遂（毛遂，赵胜）	1	[[8, 9, 10]]	
洪涛经变野，翠岛屡成桑。	李世民	春日望海	桑田（麻姑）	1	[[0, 1, 2]]	
入幕知孙楚，披襟得郑侨。	杜甫	奉赠卢五丈参谋	孙楚	1	[[3, 4]]	
双鹤五云车，初辞汉帝家。	武元衡	早春送欧阳炼师归山	五云车	1	[[2, 3, 4]]	
露桃秾李自成溪，流水终天不向西。	顾况	瑶草春	成蹊（李广）	1	[[1, 2]]	
襄阳作髹器，中有库露真。	皮日休	其九 诮虚器		0		
支公放鹤情相似，范泰论交趣不同。	贯休	山居诗二十四首	放鹤（支遁）	1	[[2, 3]]	
共泣东风别，同为沧海人。	李频	送友人下第归宛陵		0		
禅客无心忆薜萝，自然行径向山多。	灵一	归岑山过惟审上人别业	薜荔衣	1	[[5, 6, 7]]	
正逢萸实满，还对菊花丛。	李迥秀	奉和九日幸临渭亭登高应制得风字		0		
朔雁传书绝，湘篁染泪多。	李商隐	离思	湘妃（唐尧，女英，娥皇，舜，虞舜）	1	[[6, 7, 8, 9]]	
旁人错比扬雄宅，懒惰无心作解嘲。	杜甫	堂成	解嘲（扬雄）	1	[[13, 14]]	
哀响云合来，清馀桐半死。	鲍溶	悲湘灵	鼓瑟（女英，娥皇，舜）	1	[[8, 9, 10]]	
几年白雪无人唱，今日唯君上雪楼。	徐凝	送沈亚之赴郢掾	白雪（宋玉）	1	[[2, 3]]	
沈沈清庙，肃肃灵坛。	李世民	晋祠铭		0		
江色分明绿，猿声依旧愁。	白居易	中书夜直梦忠州		0		
但有闲销日，都无事系怀。	白居易	咏闲		0		
归来满把如渑酒，何用伤时叹凤兮。	韦庄	鄂杜旧居二首之二	酒如渑	1	[[4, 5, 6]]	
更见庭前树，南枝巢宿禽。	于濆	旅馆秋思	越鸟	1	[[6, 7, 8, 9]]	
洛阳纸价因兄贵，蜀地红笺为弟贫。	何兆	赠兄	纸贵（左思）	1	[[0, 1, 2, 3]]	
鹤驾如可从，他年执烟策。	鲍溶	途中旅思二首之一	子晋（王子乔）	1	[[0, 1]]	
日日市朝路，何时无苦辛。	于武陵	赠王道士		0		
刘毅暂贫虽壮志，冯唐将老自低颜。	刘兼	晚楼寓怀	冯唐	1	[[8, 9]]	
一谢沧浪水，安知有逸人。	骆宾王	同辛簿简仰酬思玄上人林泉四首	沧浪（屈原）	1	[[2, 3]]	
已堕岘山泪，因题零雨诗。	杜甫	随章留后新亭会送诸君	岘首（羊祜）	1	[[2, 3, 4]]	
谢氏寻山屐，陶公漉酒巾。	杜甫	寄张十二山人彪三十韵	山屐（谢灵运）	2	[[2, 3, 4]]	
能齐大椿长，不与小山同。	顾封人	月中桂树	小山（刘安，王逸）	1	[[8, 9]]	
归期千岁鹤，行迈五云车。	钱起	送柳道士	五云车	1	[[8, 9, 10]]	
儒门自多事，来此复何能。	杜荀鹤	登山寺		0		
排云叫阊阖，披腹呈琅玕。	韩愈	龊龊	阊阖（屈原）	1	[[3, 4]]	
假如宰相池亭好，作客何如作主人。	白居易	代林园戏赠		0		
交游有凋丧，离别代追寻。	李端	长安书事寄卢纶		0		
相公朝服立，工席歌鹿鸣。礼终乐亦阕，相拜送于庭。	韩愈	此日足可惜赠张籍	鹿鸣	1	[[9, 10]]	
无声但呀呀，以气相喣濡。	白居易	放鱼	濡沫	1	[[10, 11]]	
停骖一顾犹魂断，苏武争禁十九年。	胡曾	居延	苏武（刘彻，苏武）	1	[[8, 9]]	
句芒宫树已先开，珠蕊琼花斗剪裁。	王初	早春咏雪	句芒	1	[[0, 1]]	
欲得周郎顾，时时误拂弦。	李端	听筝	误曲（周瑜）	1	[[2, 3, 4]]	
文学引邹枚，歌钟陈卫霍。	张说	药园宴武辂沙将军赋得洛字	邹枚	1	[[3, 4]]	
横汾宴镐欢无极，歌舞年年圣寿杯。	李适	帝幸兴庆池戏竞渡应制	宴镐（周武王）	1	[[2, 3]]	
移栽北辰不可得，时有西域胡僧识。	杜甫	海棕行	劫灰（刘彻）	1	[[12, 13, 14]]	
贾生流寓日，扬子寂寥时。	张九龄	酬王六寒朝见诒	长沙谪（贾谊）	1	[[0, 1, 2, 3]]	
郢中吟白雪，梁上绕飞尘。	李峤	歌	梁尘（虞公）	1	[[9, 10]]	
共赋瑶台雪，同观金谷筝。	卢纶	纶与吉侍郎中孚辄有所酬以申悲旧兼寄夏侯侍御审侯仓曹钊	金谷（石崇）	1	[[8, 9]]	
去岁登美第，策名在公车。	陆长源	酬孟十二新居见寄	公车	1	[[9, 10]]	
孤城海门月，万里流光带。	王昌龄	宿灞上寄侍御玙弟		0		
鸣驺导骢马，常从夹朱轩。	王维	瓜园诗	骢马（桓典）	1	[[3, 4]]	
黄昏始扣主人门，谁谓俄顷胶在漆。	杜甫	相逢歌赠严二别驾	胶漆	1	[[12, 13]]	
努立强加餐，当年莫相弃。	陶翰	送朱大出关	加餐	1	[[3, 4]]	
会约垂名继前哲，任他玄发尽如霜。	李中	秋夜吟寄左偃		0		
欧冶子死千年后，精灵暗授张鸦九。	白居易	鸦九剑	欧冶子	1	[[0, 1, 2]]	
须知一种埋香骨，犹胜昭君作虏尘。	陆龟蒙	宫人斜	明妃（王昭君）	1	[[10, 11]]	
残花旧宅悲江令，落日青山吊谢公。	韦庄	上元县	谢朓	1	[[13, 14]]	
竹庭瓶水新，深称北窗人。	周贺	赠皎然上人（一本无皎字）	傲羲皇（陶潜，伏羲氏，羲和）	1	[[8, 9, 10]]	
榻因徐孺解，醴为穆生陈。	窦庠	敕目至家兄蒙淮南仆射杜公奏授秘校兼节度参谋同书寄上	置醴（楚元王，白生，穆生，陈申公）	1	[[6, 7, 8, 9]]	
苍苔浊酒林中静，碧水春风野外昏。	杜甫	绝句漫兴九首 其六		0		
三刀君入梦，九折我回辀。	武元衡	酬李十一尚书西亭暇日书怀见寄十二韵之作	刀州（王浚）	1	[[0, 1]]	
锦衣玉食将何报，更俟庄椿一举头。	罗隐	钱尚父生日	庄椿（庄子）	1	[[10, 11]]	
归路随枫林，还乡念莼菜。	刘长卿	早春别赵居士还江左时长卿下第归嵩阳旧居	鲈鱼（张翰）	1	[[9, 10]]	
江左重诗篇，陆生名久传。凤城来已熟，羊酪不嫌膻。	刘禹锡	送陆侍御归淮南使府五韵（用年字）	千里莼（王济，陆机）	1	[[18, 19, 20, 21, 22]]	
泽国韶气早，开帘延霁天。	宋之问	玩郡斋海榴		0		
近属淮王至，高门蓟子过。	杜甫	章梓州水亭	蓟子（蓟子训）	1	[[8, 9]]	
公生扬马后，名与日月悬。	杜甫	陈拾遗故宅（宅在射洪县东七里东武山下）	扬马	1	[[2, 3]]	
名惭桂苑一枝绿，鲙忆松江两箸红。	罗隐	东归别常修	鲈鱼（张翰）	1	[[9, 10]]	
岂知山谷中，日日吹瑶草。	于濆	季夏逢朝客		0		
虽言千骑上头居，一世生离恨有馀。	耿湋	古意	罗敷	1	[[2, 3]]	
合浦当还日，恩威信已敷。	莫宣卿	赋得水怀珠	还珠（孟尝）	1	[[0, 1, 2]]	
曾家机上闻投杼，尹氏园中见掇蜂。	白居易	思子台有感二首之一	投杼（曾参）	2	[[0, 1, 2], [5, 6]]	
纵横计不就，慷慨志犹存。	魏征	述怀	纵横	1	[[0, 1]]	
陶朱虽相越，本有五湖心。	李白	留别王司马嵩	五湖心（范蠡，勾践）	1	[[8, 9, 10]]	
肠断回文锦，春深独自看。	元稹	春别		0		
前日解侯印，泛舟归山东。	岑参	东归发犍为至泥溪舟中作		0		
水精如意玉连环，下蔡城危莫破颜。	李商隐	赠歌妓二首	迷下蔡（宋玉）	1	[[8, 9, 10, 11]]	
马颊浪高鱼去少，鸡鸣关险雁来稀。	吴融	得京中亲友书讶久无音耗以诗代谢		0		
壮节初题柱，生涯独转蓬。	杜甫	投赠哥舒开府二十韵	题桥（司马相如）	1	[[3, 4]]	
惟宜高处著，将寄谢宣城。	贯休	寄柱杖上王使君	谢朓	1	[[8, 9, 10]]	
永仙方寸内，八遐无易难。	无名氏	吴王夫差书一章并序		0		
孟阳题剑阁，子云献甘泉。	储光羲	酬李处士山中见赠	献赋（刘彻，司马相如，扬雄，杨得意）	1	[[8, 9, 10]]	
名逃郤诜策，兴发谢玄文。	钱起	送李秀才落第游荆楚	桂枝（郤诜）	2	[[2, 3, 4]]	
耻矜学步贻身患，岂慕醒狂蹑祸阶。	李绅	州中小饮便别牛相	学步（公子牟，公孙龙，庄子）	2	[[1, 2, 3]]	
楼移庾亮千山月，树待袁宏一扇风。	罗隐	途中晋州献孟中丞	仁风（袁宏）	1	[[10, 11, 12, 13, 14]]	
回潮迎伍相，骤雨送湘君。	李端	幽居作	伍员涛（伍员，文种）	1	[[3, 4]]	
莫度清秋吟蟋蟀，早闻黄阁画麒麟。	杜甫	季夏送乡弟韶陪黄门从叔朝谒	麟阁（丙吉，刘德，刘洵，张安世，杜延年，梁丘贺，萧望之，苏武，赵充国，霍光，韩增，魏相）	1	[[12, 13, 14]]	
家风本钜儒，吏职化双凫。	权德舆	送从翁赴任长子县令	双凫（王乔）	1	[[9, 10]]	
龙衮期重补，梅羹伫再和。	令孤楚	将赴洛下旅次汉南献上相公二十兄言怀八韵	补衮（仲山甫）	1	[[4, 5]]	
眼看白笔为霖雨，肯使红鳞便曝腮。	周朴	客州赁居寄萧郎中	为霖（傅说，殷高宗）	2	[[4, 5, 6]]	
五龙金角向星斗，三洞玉音愁鬼神。	李郢	紫极宫上元斋次呈诸道流		0		
上林谏猎知才薄，尺组承恩愧命牵。	钱起	酬考功杨员外见赠佳句	谏猎（扬雄）	1	[[2, 3]]	
饱于东方朔，乐于荣启期。	白居易	咏兴五首解印出公府	荣启期	1	[[8, 9, 10]]	
南登碣石坂，遥望黄金台。	陈子昂	蓟丘览古赠卢居士藏用七首燕昭王	黄金台（燕昭王，郭隗）	1	[[8, 9, 10]]	
启齿呈编贝，弹丝动削葱。	元稹	春六十韵		0		
金堤不见识，玉润几重开。	李峤	藤		0		
久留郎署终难遇，空扫相门谁见知。	骆宾王	帝京篇	悲颜驷（刘恒，刘启，颜驷）	1	[[0, 1, 2, 3]]	
丹壑不闻歌吹夜，玉阶唯有薜萝风。	李益	过马嵬二首 其一		0		
闻说公卿尽南望，甘棠花暖凤池头。	许浑	闻韶州李相公移拜郴州因寄	甘棠（召公姬奭）	2	[[8, 9, 10]]	
猿愁鱼踊水翻波，自古流传是汨罗。	韩愈	湘中	汨罗（屈原）	1	[[13, 14]]	
若使学萧曹，功名当不朽。	高适	自淇涉黄河中作十三首之十二	萧曹	1	[[3, 4]]	
山公仰尔延宾客，好傍春风次第开。	赵嘏	花园即事呈常中丞	山简	1	[[4, 5, 6, 7]]	
谴黜同所安，风土任所适。	王昌龄	岳阳别李十七越宾		0		
分席罗玄冕，行觞举绿醪。	李德裕	寒食日三殿侍宴奉进诗一首		0		
贡禹怀书日，张衡作赋辰。	李峤	田	平子赋（张衡）	1	[[6, 7, 8, 9]]	
王良若许相抬策，千里追风也不难。	曹唐	病马五首呈郑校书章三吴十五先辈	王良	1	[[0, 1]]	
取此和仙药，犹治老病身。	王建	戏酬卢秘书		0		
钟仪徒恋楚，张翰浪思吴。	白居易	东南行一百韵寄通州元九侍御澧州李十一舍人果州崔二十二使君开州韦大员外	南冠（钟仪）	1	[[3, 4]]	
太宗社稷一朝正，汉宫威仪重昭洗。	杜甫	狄明府（博济。一作寄狄明府。）	汉威仪（刘秀）	1	[[10, 11, 12]]	
吾贤富才术，此道未磷缁。	杜甫	暮春江陵送马大卿公恩命追赴阙下	磷缁	1	[[9, 10]]	
无轻舴艋舟，始自鸱夷子。	李德裕	思平泉树石杂咏一十首舴艋舟	鸱夷子（范蠡）	1	[[8, 9, 10]]	
既狎忘筌友，方淹投辖车。	周彦晖	晦日宴高氏林亭	投辖（陈遵）	1	[[8, 9]]	
曾犯龙鳞容不死，欲骑鹤背觅长生。	白居易	酬赠李炼师见招	犯龙鳞	1	[[1, 2, 3]]	
自怜心问景，三岁客长沙。	张说	巴丘春作	长沙谪（贾谊）	1	[[8, 9, 10, 11]]	
蛰龙三冬卧，老鹤万里心。	杜甫	遣兴五首 其一		0		
僮仆使来传语熟，至今行酒校殷勤。	王建	书赠旧浑二曹长		0		
忧愤病二秋，有恨石可转。	杜甫	八哀诗故秘书少监武功苏公源明	心匪石	1	[[8, 9, 10]]	
一院春草长，三山归路迷。	刘禹锡	鹤叹二首	蓬莱	1	[[6, 7]]	
三千初击浪，九万欲抟空。	李隆基	巡省途次上党旧宫赋	大鹏（庄子）	1	[[6, 7, 8, 9, 10]]	
静临窗下开琴匣，闷向床头泼酒醅。	李中	思九江旧居三首 其一		0		
如今到死得闲处，还有诗赋歌康哉。	韩愈	感春五首	咏康哉（舜）	1	[[13, 14, 15]]	
少年亲事冠军侯，中岁仍迁北兖州。	韩翃	赠兖州孟都督	霍冠军（霍去病）	1	[[4, 5, 6]]	
群盗哀王粲，中年召贾生。	杜甫	春日江村五首	仲宣楼（王粲，刘表）	1	[[2, 3, 4, 5]]	
住处方窥宋，平生未嫁卢。	吴融	即席十韵	莫愁	1	[[9, 10]]	
曾随刘阮醉桃源，未省人间欠酒钱。	吕严	七言	阮郎（刘晨，阮肇）	1	[[2, 3]]	
染翰过草圣，赋诗轻子虚。	王维	戏赠张五弟諲三首	草圣（张芝）	1	[[3, 4]]	
不但习池归酩酊，君看郑谷去夤缘。	杜甫	宇文晁尚书之甥崔彧司业之孙尚书之子重泛郑监前湖	谷口（郑朴）	1	[[10, 11]]	
蛟龙得云雨，雕鹗在秋天。	杜甫	奉赠严八阁老	池中物（周瑜，刘备，周瑜，孙权）	1	[[0, 1, 2, 3, 4]]	
持用换所持，无令等闲弃。	元稹	野节鞭		0		
还将今夜意，西海话苏君。	司空曙	夜闻回雁	苏武（刘彻，苏武）	1	[[9, 10]]	
才分午夜漏，遥隔万年枝。	皇甫曾	春和杜相公移入长兴宅奉呈诸宰执	万年枝	1	[[8, 9, 10]]	
文学引邹枚，歌钟陈卫霍。	张说	药园宴武辂沙将军赋得洛字	卫霍（卫青，霍去病）	1	[[9, 10]]	
埃凝写邻镜，网结和扉鱼。	上官仪	江王太妃挽歌		0		
沧洲不复恋鱼竿，白发那堪戴铁冠。	刘长卿	奉使鄂渚至乌江道中作	铁冠	1	[[13, 14]]	
久怀声籍甚，千里致双鱼。	唐彦谦	寄台省知己	双鱼	1	[[9, 10]]	
原宪贫无愁，颜回乐自持。	沈佺期	伤王学士	颜子（孔子，颜回）	1	[[6, 7]]	
戍楼西望烟尘黑，汉兵屯在轮台北。	岑参	轮台歌奉送封大夫出师西征		0		
恶世界，星霜暗改几多时。	敦煌曲子	其九 十首		0		
香醅浅酌浮如蚁，雪鬓新梳薄似蝉。	白居易	花酒		0		
道畅虚漠内，灵歌发太空。	无名氏	天帝君赞大有妙经颂一章		0		
沈吟东山意，欲去芳岁晚。	贾至	赠裴九侍御昌江草堂弹琴	东山（谢安）	2	[[2, 3, 4]]	
去国哀王粲，伤时哭贾生。	杜甫	久客	适荆蛮（王粲）	1	[[3, 4, 5]]	
朱门无复张公子，灞亭谁畏李将军。	骆宾王	帝京篇	飞将（李广）	1	[[8, 9, 10, 11, 12, 13, 14]]	
灿灿凤池裔，一毛今再新。	李群玉	送萧绾之桂林	凤毛（王劭）	1	[[6, 7]]	
青布旗誇千日酒，白头浪吼半江风。	韩偓	江岸闲步	千日醉（刘玄石）	1	[[4, 5, 6]]	
托兴非耽酒，思家岂为莼。	唐彦谦	客中感怀	鲈鱼（张翰）	1	[[9, 10]]	
应令尉陀俗，还作上皇人。	钱起	送李大夫赴广州	傲羲皇（陶潜，伏羲氏，羲和）	1	[[8, 9, 10]]	
宿投林下寺，中夜觉神清。	李中	宿钟山知觉院		0		
一纪出西蜀，于今向南斗。	杜甫	上水遣怀		0		
瑶池惭洞澈，金镜让澄明。	卢纶	清如玉壶冰	瑶池（周穆王，西王母）	1	[[0, 1]]	
虽微五裤咏，幸免兆人诅。	白居易	和三月三十日四十韵	五裤歌（廉范）	1	[[2, 3, 4]]	
行军司马智且勇，十四万众犹虎貔。	李商隐	韩碑	貔虎	1	[[13, 14]]	
绕栏生杞梓，当槛簇貔貅。	王棨	元日端门肆赦		0		
行行将近老，处处不离愁。	李频	临岐留别相知		0		
所冀旄头灭，功成追鲁连。	李白	在水军宴赠幕府诸侍御	鲁连（鲁仲连）	1	[[9, 10]]	
鹊桥初就咽银河，今夜仙郎自姓和。	和凝	杨柳枝	织女（武丁，牛郎，织女）	1	[[0, 1]]	
蓬莱顶上斡海水，水尽到底看海空。	杜牧	池州送孟迟先辈	蓬莱	1	[[0, 1]]	
处困羞摇尾，怀忠壮犯鳞。	杜牧	梁秀才以早春旅次大梁将归郊扉言怀兼别示亦蒙见赠凡二十韵走笔依韵	犯龙鳞	1	[[9, 10]]	
神魂倘遇巫娥伴，犹逐朝云暮雨归。	崔素娥	别韦洵美诗	阳台（宋玉，楚襄王，瑶姬）	2	[[4, 5], [10, 11, 12, 13]]	
