sentence	author	title	allusion	variation_number	allusion_index
憩棠疑勿剪，曳葛似攀樛。	骆宾王	至分陕	甘棠（召公姬奭）	1	[[0, 1]]
已听甘棠颂，欣陪旨酒欢。	高适	同群公十月朝宴李太守宅	甘棠（召公姬奭）	3	[[2, 3, 4], [2, 3], [3, 4]]
向风扃戟户，当署近棠阴。	高适	同郭十题杨主簿新厅	甘棠（召公姬奭）	1	[[9, 10]]
游子不缘贪献赋，永依棠树托蓬根。	黄滔	鄜畤李相公	甘棠（召公姬奭）	1	[[10, 11]]
东篱摘芳菊，想见竹林游。	储光羲	仲夏饯魏四河北觐叔	竹林期（刘伶，向秀，子咸，山涛，嵇康，王咸，王戎，阮咸，阮籍）	1	[[8, 9, 10]]
超超青云器，婉婉竹林会。	储光羲	奉和韦判官献侍郎叔除河东采访使	竹林期（刘伶，向秀，子咸，山涛，嵇康，王咸，王戎，阮咸，阮籍）	1	[[8, 9, 10]]
纵有邻人解吹笛，山阳旧侣更谁过。	刘禹锡	伤愚溪三首	竹林期（刘伶，向秀，子咸，山涛，嵇康，王咸，王戎，阮咸，阮籍）	1	[[8, 9, 10, 11]]
林中阮生集，池上谢公题。	刘长卿	奉陪郑中丞自宣州解印与诸侄宴馀干后溪	竹林期（刘伶，向秀，子咸，山涛，嵇康，王咸，王戎，阮咸，阮籍）	1	[[2, 3, 4]]
时因杖藜次，相访竹林东。	刘长卿	赠西邻卢少府	竹林期（刘伶，向秀，子咸，山涛，嵇康，王咸，王戎，阮咸，阮籍）	0	[]
雪里题诗偏见赏，林间饮酒独令随。	司空曙	下第日书情寄上叔父	竹林期（刘伶，向秀，子咸，山涛，嵇康，王咸，王戎，阮咸，阮籍）	1	[[8, 9, 10, 11]]
世上诗难得，林中酒更高。	姚合	送刘詹事赴寿州	竹林期（刘伶，向秀，子咸，山涛，嵇康，王咸，王戎，阮咸，阮籍）	1	[[6, 7, 8]]
逸气假毫翰，清风在竹林。	孟浩然	洗然弟竹亭	竹林期（刘伶，向秀，子咸，山涛，嵇康，王咸，王戎，阮咸，阮籍）	0	[]
遥想兰亭下，清风满竹林。	崔峒	送薛良史往越州谒从叔	竹林期（刘伶，向秀，子咸，山涛，嵇康，王咸，王戎，阮咸，阮籍）	0	[]
朝携兰省步，夕退竹林期。	张说	酬崔光禄冬日述怀赠答（并序）	竹林期（刘伶，向秀，子咸，山涛，嵇康，王咸，王戎，阮咸，阮籍）	1	[[8, 9, 10]]
七贤宁占竹，三品且饶松。	李商隐	垂柳	竹林期（刘伶，向秀，子咸，山涛，嵇康，王咸，王戎，阮咸，阮籍）	1	[[0, 1]]
下客依莲幕，明公念竹林。	李商隐	自桂林奉使江陵途中感怀寄献尚书	竹林期（刘伶，向秀，子咸，山涛，嵇康，王咸，王戎，阮咸，阮籍）	0	[]
未展山阳会，空留池上杯。	李峤	酬杜五弟晴朝独坐见赠	竹林期（刘伶，向秀，子咸，山涛，嵇康，王咸，王戎，阮咸，阮籍）	1	[[2, 3, 4]]
人追竹林会，酒献菊花秋。	李峤	饯骆四二首	竹林期（刘伶，向秀，子咸，山涛，嵇康，王咸，王戎，阮咸，阮籍）	1	[[2, 3, 4]]
何时竹林下，更与步兵邻。	李白	对雪奉饯任城六父秩满归京	竹林期（刘伶，向秀，子咸，山涛，嵇康，王咸，王戎，阮咸，阮籍）	0	[]
复如竹林下，叨陪芳宴初。	李白	江夏使君叔席上赠史郎中	竹林期（刘伶，向秀，子咸，山涛，嵇康，王咸，王戎，阮咸，阮籍）	0	[]
恭陪竹林宴，留醉与陶公。	李白	流夜郎至江夏陪长史叔及薛明府宴兴德寺南阁	竹林期（刘伶，向秀，子咸，山涛，嵇康，王咸，王戎，阮咸，阮籍）	0	[]
今日竹林宴，我家贤侍郎。	李白	陪侍郎叔游洞庭醉后三首	竹林期（刘伶，向秀，子咸，山涛，嵇康，王咸，王戎，阮咸，阮籍）	0	[]
自闻茅屋趣，只想竹林眠。	杜甫	示侄佐（原注。佐草堂在东柯谷。佐出襄阳房。侍御史炜之子。官大理正。）	竹林期（刘伶，向秀，子咸，山涛，嵇康，王咸，王戎，阮咸，阮籍）	0	[]
诏下搜岩野，高人入竹林。	林宽	送惠补阙	竹林期（刘伶，向秀，子咸，山涛，嵇康，王咸，王戎，阮咸，阮籍）	0	[]
浔阳阮咸宅，九派竹林前。	杨巨源	春日送沈赞府归浔阳觐叔父	竹林期（刘伶，向秀，子咸，山涛，嵇康，王咸，王戎，阮咸，阮籍）	0	[]
竹林谅贤人，满酌无所苦。	权德舆	八音诗	竹林期（刘伶，向秀，子咸，山涛，嵇康，王咸，王戎，阮咸，阮籍）	0	[]
帘外寒江千里色，林中樽酒七人期。	权德舆	腊日龙沙会绝句	竹林期（刘伶，向秀，子咸，山涛，嵇康，王咸，王戎，阮咸，阮籍）	0	[]
便道停桡处，应过旧竹林。	权德舆	送三十叔赴任晋陵（心字德舆旧居在丹阳。去晋陵百里）	竹林期（刘伶，向秀，子咸，山涛，嵇康，王咸，王戎，阮咸，阮籍）	0	[]
来酌林中酒，去耕湖上田。	权德舆	送从弟谒员外叔父回归义兴	竹林期（刘伶，向秀，子咸，山涛，嵇康，王咸，王戎，阮咸，阮籍）	1	[[2, 3, 4]]
闻道今宵阮家会，竹林明月七人同。	武元衡	闻严秘书与正字及诸客夜会因寄	竹林期（刘伶，向秀，子咸，山涛，嵇康，王咸，王戎，阮咸，阮籍）	0	[]
花时金谷饮，月夜竹林眠。	王维	哭祖六自虚（时年十八）	竹林期（刘伶，向秀，子咸，山涛，嵇康，王咸，王戎，阮咸，阮籍）	0	[]
道贤齐二阮，俱向竹林归。	皎然	送德守二叔侄上人还国清寺觐师	竹林期（刘伶，向秀，子咸，山涛，嵇康，王咸，王戎，阮咸，阮籍）	0	[]
明朝阮家集，知有竹林僧。	皎然	雪夜送海上人常州觐叔父上人殷仲文后	竹林期（刘伶，向秀，子咸，山涛，嵇康，王咸，王戎，阮咸，阮籍）	0	[]
忆昔山阳会，长怀东上游。	卢僎	稍秋晓坐阁遇舟东下扬州即事寄上族父江阳令	竹林期（刘伶，向秀，子咸，山涛，嵇康，王咸，王戎，阮咸，阮籍）	1	[[2, 3, 4]]
便因当五夜，敢望竹林期。	卢纶	奉和户曹叔夏夜寓直寄呈同曹诸公并见寄	竹林期（刘伶，向秀，子咸，山涛，嵇康，王咸，王戎，阮咸，阮籍）	1	[[8, 9, 10]]
圆月出山头，七贤林下游。	卢纶	秋夜同畅当宿潭上西亭	竹林期（刘伶，向秀，子咸，山涛，嵇康，王咸，王戎，阮咸，阮籍）	1	[[6, 7]]
书从外氏学，竹自晋时栽。	卢纶	送从侄滁州觐省	竹林期（刘伶，向秀，子咸，山涛，嵇康，王咸，王戎，阮咸，阮籍）	0	[]
终悲去国远，泪尽竹林前。	卢纶	送从叔士准赴任润州司士	竹林期（刘伶，向秀，子咸，山涛，嵇康，王咸，王戎，阮咸，阮籍）	0	[]
岂念在贫巷，竹林鸣鸟声。	卢纶	送从叔程归西川幕	竹林期（刘伶，向秀，子咸，山涛，嵇康，王咸，王戎，阮咸，阮籍）	0	[]
谬入阮家逢庆乐，竹林因得奉壶觞。	卢纶	酬赵少尹戏示诸侄元阳等因以见赠	竹林期（刘伶，向秀，子咸，山涛，嵇康，王咸，王戎，阮咸，阮籍）	0	[]
奉料竹林兴，宽怀此别晨。	綦毋潜	送郑务拜伯父	竹林期（刘伶，向秀，子咸，山涛，嵇康，王咸，王戎，阮咸，阮籍）	0	[]
看却金庭芝术老，又驱车入七人班。	罗隐	寄右省王谏议	竹林期（刘伶，向秀，子咸，山涛，嵇康，王咸，王戎，阮咸，阮籍）	1	[[12, 13, 14]]
多留晋贤醉，早伴舜妃悲。	薛涛	酬人雨后玩竹	竹林期（刘伶，向秀，子咸，山涛，嵇康，王咸，王戎，阮咸，阮籍）	1	[[2, 3, 4]]
三月已乖棠树政，二年空负竹林期。	许浑	郡斋夜坐寄旧乡二侄	竹林期（刘伶，向秀，子咸，山涛，嵇康，王咸，王戎，阮咸，阮籍）	1	[[12, 13, 14]]
祗闻温树誉，堪鄙竹林贤。	贯休	和韦相公见示閒卧	竹林期（刘伶，向秀，子咸，山涛，嵇康，王咸，王戎，阮咸，阮籍）	1	[[8, 9, 10]]
借问山阳会，如今有几人。	郎士元	送张南史	竹林期（刘伶，向秀，子咸，山涛，嵇康，王咸，王戎，阮咸，阮籍）	1	[[2, 3, 4]]
谁为竹林贤，风流相比附。	灵一	林公	竹林期（刘伶，向秀，子咸，山涛，嵇康，王咸，王戎，阮咸，阮籍）	1	[[2, 3, 4]]
偶随香署客，来访竹林欢。	韦应物	陪王郎中寻孔徵君	竹林期（刘伶，向秀，子咸，山涛，嵇康，王咸，王戎，阮咸，阮籍）	1	[[8, 9, 10]]
林疑中散地，人似上皇时。	骆宾王	同辛簿简仰酬思玄上人林泉四首	竹林期（刘伶，向秀，子咸，山涛，嵇康，王咸，王戎，阮咸，阮籍）	1	[[2, 3, 4]]
时有桃源客，来访竹林人。	骆宾王	畴昔篇	竹林期（刘伶，向秀，子咸，山涛，嵇康，王咸，王戎，阮咸，阮籍）	1	[[8, 9, 10]]
自顾疏野性，难忘鸥鸟情。	丘为	渡汉江	白鸥（列子）	1	[[8, 9, 10]]
今日却回垂钓处，海鸥相见已高翔。	刘长卿	喜朱拾遗承恩拜命赴任上都	白鸥（列子）	1	[[8, 9]]
渔竿吾道在，鸥鸟世情赊。	刘长卿	奉送从兄罢官之淮南	白鸥（列子）	0	[]
只被浮名系，宁无愧海鸥。	刘长卿	松江独宿	白鸥（列子）	1	[[9, 10]]
渔父自夷犹，白鸥不羁束。	刘长卿	江中晚钓寄荆南一二相识（一作西江雨后忆荆南诸公）	白鸥（列子）	1	[[6, 7]]
谁见白鸥鸟，无心洲渚间。	刘长卿	福公塔（龙门八咏）	白鸥（列子）	1	[[2, 3]]
牢落机心尽，惟怜鸥鸟亲。	刘长卿	负谪后登干越亭作	白鸥（列子）	0	[]
海鸥知吏傲，砂鹤见人衰。	刘长卿	酬张夏别后道中见寄	白鸥（列子）	1	[[0, 1]]
跃马非吾事，狎鸥宜我心。	孟浩然	秦中苦雨思归赠袁左丞贺侍郎	白鸥（列子）	1	[[6, 7]]
不知鲈鱼味，但识鸥鸟情。	孟浩然	与崔二十一游镜湖寄包贺二公	白鸥（列子）	1	[[8, 9, 10]]
莫奏琴中鹤，且随波上鸥。	孟浩然	与黄侍御北津泛舟	白鸥（列子）	1	[[8, 9, 10]]
欲知冥灭意，朝夕海鸥驯。	孟浩然	还山贻湛法师	白鸥（列子）	1	[[8, 9]]
易俗去猛虎，化人似驯鸥。	岑参	送颜平原（并序）	白鸥（列子）	1	[[9, 10]]
只恐东归后，难将鸥鸟亲。	崔涂	送友人归江南	白鸥（列子）	0	[]
功名如不立，岂易狎汀鸥。	张乔	岳阳即事	白鸥（列子）	0	[]
时人见黄绶，应笑狎鸥还。	曹松	江西题东湖	白鸥（列子）	1	[[8, 9]]
心闲鸥鸟时相近，事简鱼竿私自亲。	李嘉祐	晚登江楼有怀	白鸥（列子）	0	[]
暂惊河女鹊，终狎野人鸥。	李峤	同赋山居七夕	白鸥（列子）	0	[]
摇裔双白鸥，鸣飞沧江流。宜与海人狎，岂伊云鹤俦。	李白	古风之四十二	白鸥（列子）	1	[[3, 4]]
仙人有待乘黄鹤，海客无心随白鸥。	李白	江上吟	白鸥（列子）	2	[[12, 13, 14], [13, 14]]
愿狎东海鸥，共营西山药。	李白	金门答苏秀才	白鸥（列子）	1	[[3, 4]]
白鸥兮飞来，长与君兮相亲。	李白	鸣皋歌送岑征君（时梁园三尺雪。在清泠池作。）	白鸥（列子）	1	[[0, 1]]
旧绶有香笼驿马，皇华无暇狎沙鸥。	李频	送罗著作两浙按狱	白鸥（列子）	0	[]
终年狎鸥鸟，来去且无机。	杜牧	渔父	白鸥（列子）	2	[[2, 3, 4], [2, 3]]
赖有杯中物，还同海上鸥。	杜甫	巴西驿亭观江涨呈窦使君二首之一	白鸥（列子）	1	[[8, 9, 10]]
闻道偏为五禽戏，出门鸥鸟更相亲。	柳宗元	从崔中丞过卢少府郊居	白鸥（列子）	0	[]
霏微傍青霭，容与随白鸥。	楼颖	伊水门	白鸥（列子）	2	[[8, 9, 10], [9, 10]]
白鸥惊不起，绿芡行堪采。	白居易	同韩侍郎游郑家池吟诗小饮	白鸥（列子）	1	[[0, 1]]
海边曾狎鸟，濠上正观鱼。	皇甫冉	和郑少尹祭中岳寺北访萧居士越上方	白鸥（列子）	1	[[3, 4]]
邑有弦歌宰，翔鸾狎野鸥。	卢象	早秋宴张郎中海亭即事	白鸥（列子）	0	[]
久卧云间已息机，青袍忽著狎鸥飞。	秦系	即事奉呈郎中韦使君	白鸥（列子）	1	[[12, 13]]
客在烟霞里，闲闲逐狎鸥。	秦系	山中崔大夫有书相问	白鸥（列子）	1	[[9, 10]]
忘怀不使海鸥疑，水映桃花酒满卮。	羊士谔	野望二者之二	白鸥（列子）	1	[[4, 5]]
举翮笼中鸟，知心海上鸥。	贾岛	岐下送友人归襄阳	白鸥（列子）	1	[[8, 9, 10]]
我逐江潭雁，君随海上鸥。	赵冬曦	奉答燕公	白鸥（列子）	1	[[8, 9, 10]]
枕上见渔父，坐中常狎鸥。	郎士元	题刘相公三湘图	白鸥（列子）	1	[[9, 10]]
指期乘禁马，无暇狎沙鸥。	郑谷	驻跸华下同年司封员外从翁许共游西溪久违前契戏成寄赠	白鸥（列子）	0	[]
寄谢鸳鹭群，狎鸥拙所慕。	钱起	谷口新居寄同省朋故	白鸥（列子）	1	[[6, 7]]
无阶异渐鸿，有志惭驯鸥。	长孙佐辅	闻韦驸马使君迁拜台州	白鸥（列子）	1	[[9, 10]]
不及能鸣雁，徒思海上鸥。	陈子昂	宿襄河驿浦	白鸥（列子）	1	[[8, 9, 10]]
不然拂衣去，归从海上鸥。	陈子昂	答洛阳主人	白鸥（列子）	1	[[8, 9, 10]]
却去金銮为近侍，便辞鸥鸟不归来。	韦庄	含香	白鸥（列子）	0	[]
白衣虽不至，鸥鸟自相寻。	韦庄	婺州水馆重阳日作	白鸥（列子）	0	[]
息虑狎群鸥，行藏合自由。	韩偓	息虑	白鸥（列子）	0	[]
我心寄青霞，世事惭白鸥。	高适	同薛司直诸公秋霁曲江俯见南山作	白鸥（列子）	1	[[9, 10]]
揽辔隼将击，忘机鸥复来。	高适	和贺兰判官望北海作	白鸥（列子）	1	[[6, 7, 8]]
若非载笔登麟阁，定是吹箫伴凤台。	于季子	早春洛阳答杜审言	麟阁（丙吉，刘德，刘洵，张安世，杜延年，梁丘贺，萧望之，苏武，赵充国，霍光，韩增，魏相）	1	[[5, 6]]
新登麒麟阁，适脱獬豸冠。	岑参	送张秘书充刘相公通汴河判官便赴江外觐省	麟阁（丙吉，刘德，刘洵，张安世，杜延年，梁丘贺，萧望之，苏武，赵充国，霍光，韩增，魏相）	2	[[2, 3, 4], [3, 4]]
残书厌科斗，旧阁别麒麟。	岑参	送秘省虞校书赴虞乡丞	麟阁（丙吉，刘德，刘洵，张安世，杜延年，梁丘贺，萧望之，苏武，赵充国，霍光，韩增，魏相）	0	[]
一去麒麟阁，遂将朝市乖。	李白	书怀赠南陵常赞府	麟阁（丙吉，刘德，刘洵，张安世，杜延年，梁丘贺，萧望之，苏武，赵充国，霍光，韩增，魏相）	2	[[2, 3, 4], [3, 4]]
龙颜惠殊宠，麟阁凭天居。	李白	赠张相镐二首之二	麟阁（丙吉，刘德，刘洵，张安世，杜延年，梁丘贺，萧望之，苏武，赵充国，霍光，韩增，魏相）	1	[[6, 7]]
翰林秉笔回英眄，麟阁峥嵘谁可见。	李白	赠从弟南平太守之遥二首之一	麟阁（丙吉，刘德，刘洵，张安世，杜延年，梁丘贺，萧望之，苏武，赵充国，霍光，韩增，魏相）	1	[[8, 9]]
巨海纳百川，麟阁多才贤。	李白	金门苏秀才	麟阁（丙吉，刘德，刘洵，张安世，杜延年，梁丘贺，萧望之，苏武，赵充国，霍光，韩增，魏相）	1	[[6, 7]]
麒麟阁上春还早，著书却忆伊阳好。	李白	鸣皋歌奉钱从翁清归五山居	麟阁（丙吉，刘德，刘洵，张安世，杜延年，梁丘贺，萧望之，苏武，赵充国，霍光，韩增，魏相）	2	[[0, 1, 2], [1, 2]]
麒阁一代良，熊轩千里躅。	刘祎之	酬郑沁州	麟阁（丙吉，刘德，刘洵，张安世，杜延年，梁丘贺，萧望之，苏武，赵充国，霍光，韩增，魏相）	1	[[0, 1]]
早晚归汉廷，随公上麟阁。	刘长卿	奉和李大夫同吕评事太行苦热行兼寄院中诸公仍呈王员外	麟阁（丙吉，刘德，刘洵，张安世，杜延年，梁丘贺，萧望之，苏武，赵充国，霍光，韩增，魏相）	1	[[9, 10]]
昨闻战罢图麟阁，破虏收兵卷戎幕。	刘长卿	时平后送范伦归安州	麟阁（丙吉，刘德，刘洵，张安世，杜延年，梁丘贺，萧望之，苏武，赵充国，霍光，韩增，魏相）	1	[[5, 6]]
中天有高阁，图画何时歇。	刘驾	古出塞	麟阁（丙吉，刘德，刘洵，张安世，杜延年，梁丘贺，萧望之，苏武，赵充国，霍光，韩增，魏相）	0	[]
听君总画麒麟阁，还我闲眠舴艋舟。	司空图	携仙箓九首之四	麟阁（丙吉，刘德，刘洵，张安世，杜延年，梁丘贺，萧望之，苏武，赵充国，霍光，韩增，魏相）	3	[[4, 5, 6], [3, 4, 5], [5, 6]]
天子预开麟阁待，祗今谁数贰师功。	岑参	献封大夫破播仙凯歌六首之一	麟阁（丙吉，刘德，刘洵，张安世，杜延年，梁丘贺，萧望之，苏武，赵充国，霍光，韩增，魏相）	1	[[4, 5]]
功名麟阁上，得咏入秦关。	崔何	喜陆侍御破石埭草寇东峰亭赋诗	麟阁（丙吉，刘德，刘洵，张安世，杜延年，梁丘贺，萧望之，苏武，赵充国，霍光，韩增，魏相）	1	[[2, 3]]
归来画麟阁，蔼蔼武功传。	席豫	奉和圣制送张说巡边	麟阁（丙吉，刘德，刘洵，张安世，杜延年，梁丘贺，萧望之，苏武，赵充国，霍光，韩增，魏相）	1	[[3, 4]]
待闻出塞还，丹青上麟阁。	张说	药园宴武辂沙将军赋得洛字	麟阁（丙吉，刘德，刘洵，张安世，杜延年，梁丘贺，萧望之，苏武，赵充国，霍光，韩增，魏相）	1	[[9, 10]]
燕山应勒颂，麟阁伫名扬。	徐坚	奉和圣制送张说巡边	麟阁（丙吉，刘德，刘洵，张安世，杜延年，梁丘贺，萧望之，苏武，赵充国，霍光，韩增，魏相）	1	[[6, 7]]
据鞍遥指长安路，须刻麟台第一功。	李九龄	代边将	麟阁（丙吉，刘德，刘洵，张安世，杜延年，梁丘贺，萧望之，苏武，赵充国，霍光，韩增，魏相）	0	[]
画像临仙阁，藏书入帝台。	李峤	麟	麟阁（丙吉，刘德，刘洵，张安世，杜延年，梁丘贺，萧望之，苏武，赵充国，霍光，韩增，魏相）	0	[]
功成画麟阁，独有霍嫖姚。	李白	塞下曲六首之三	麟阁（丙吉，刘德，刘洵，张安世，杜延年，梁丘贺，萧望之，苏武，赵充国，霍光，韩增，魏相）	1	[[3, 4]]
身没期不朽，荣名在麟阁。	李白	拟古十二首之七	麟阁（丙吉，刘德，刘洵，张安世，杜延年，梁丘贺，萧望之，苏武，赵充国，霍光，韩增，魏相）	1	[[9, 10]]
