sentence	author	title	allusion	variation_number	allusion_index	transformed_allusion
五湖秋叶满行船，八月灵槎欲上天。	顾况	送李秀才入京	乘槎	2	[[8, 9, 10, 11]]	[8, 9, 10, 11,乘槎]
齐歌初入相，燕阵早横功。	李峤	牛	商歌（宁戚，齐桓公）;即墨牛（田单）	2	[[0, 1]];[[6, 8]]	[0, 1,商歌（宁戚，齐桓公）];[6, 7, 8,即墨牛（田单）]
一性既完全，万机皆破碎。	白居易	卯时酒		0		
汉主存仙要，淮南爱道机。	崔融	和梁王众传张光禄是王子晋后身	淮南药（刘安）	1	[[6, 8]]	[6, 7, 8,淮南药（刘安）]
但毕河车功，不用堤防虑。	无名氏	张华真人二味口诀		0		
不知自古登龙者，曾有因诗泥得无。	赵嘏	十无诗寄桂府杨中丞	登龙（李膺）	1	[[4, 5]]	[4, 5,登龙（李膺）]
应谓焦桐堪采斫，不知谁是柳吴兴。	张又新	吹台山	焦尾（蔡邕）;柳恽	2	[[2, 3]];[[12, 13, 14]]	[2, 3,焦尾（蔡邕）];[12, 13, 14,柳恽]
棣萼分张信使希，几多乡泪湿征衣。	高骈	塞上寄家兄	棣萼	1	[[0, 1]]	[0, 1,棣萼]
汉廷累下徵贤诏，未许严陵老钓矶。	殷尧藩	寄许浑秀才	严陵（严光）	1	[[10, 11]]	[10, 11,严陵（严光）]
无乃慕高近白日，三足妒尔令尔疾。	柳宗元	跂乌词	金乌	1	[[8, 10]]	[8, 9, 10,金乌]
多逢长者辙，不屑诸公辟。	权德舆	奉和崔评事寄外甥刘同州并呈杜宾客许给事王侍郎昆弟杨少尹李侍御并见寄之作	长者车（陈平）	1	[[2, 3, 4]]	[2, 3, 4,长者车（陈平）]
太古朝群后，中央擘巨灵。	薜能	华岳	巨灵	1	[[9, 10]]	[9, 10,巨灵]
茹荼空有叹，怀橘独伤心。	骆宾王	畸昔篇	怀橘（潘岳，陆绩）	1	[[6, 7]]	[6, 7,怀橘（潘岳，陆绩）]
眼穿长讶双鱼断，耳热何辞数爵频。	韩愈	酒中留上襄阳李相公	双鱼	1	[[4, 5]]	[4, 5,双鱼]
羽书正急徵兵地，须遣头风处处痊。	杜牧	洛下送张曼容赴上党召	陈琳（陈琳，曹操）	1	[[10, 11]]	[10, 11,陈琳（陈琳，曹操）]
美酒步兵厨，古人尝宦游。	权德舆	寄临海郡崔稚璋	步兵（阮籍）	3	[[2, 3, 4]]	[2, 3, 4,步兵（阮籍）]
镜机冲漠非吾事，自要青云识五侯。	李咸用	夏日别余秀才	五侯;青云路	2	[[13, 14]];[[10, 12]]	[13, 14,五侯];[10, 11, 12,青云路]
兀傲瓮间卧，憔悴泽畔行。彼忧而此乐，道理甚分明。	白居易	效陶潜体诗十六首	瓮间卧（毕卓）	1	[[2, 3, 4]]	[2, 3, 4,瓮间卧（毕卓）]
寄音青鸟翼，谢尔碧海流。	刘复	游仙	青鸟（刘彻，西王母）	1	[[2, 3]]	[2, 3,青鸟（刘彻，西王母）]
幽人自守朴，穷谷也名愚。	钱起	山斋读书寄时校书杜叟	愚谷（齐桓公）	1	[[9, 11]]	[9, 10, 11,愚谷（齐桓公）]
孔圣犹闻伤凤麟，董龙更是何鸡狗。	李白	答王十二寒夜独酌有怀（此诗。萧土赞云是伪作。）	获麟（孔子，鲁哀公）	1	[[4, 5, 6]]	[4, 5, 6,获麟（孔子，鲁哀公）]
展禽胡为者，直道竟三黜。	白居易	叹鲁二首	三黜（柳下惠）	1	[[9, 10]]	[9, 10,三黜（柳下惠）]
豸角初离首，金章已在腰。	许棠	送张员外西川从事	獬豸（楚文王）	1	[[0, 1]]	[0, 1,獬豸（楚文王）]
瑶池气郁律，羽林相摩戛。	杜甫	自京赴奉先县咏怀五百字	瑶池（周穆王，西王母）	1	[[0, 1]]	[0, 1,瑶池（周穆王，西王母）]
地接三茅岭，川迎伍子涛。	李德裕	述梦诗四十韵（有序）	伍员涛（伍员，文种）	1	[[8, 9, 10]]	[8, 9, 10,伍员涛（伍员，文种）]
原门唯有席，井饮但加葱。	李端	长安感事呈卢纶	原宪贫（原宪）	1	[[0, 2]]	[0, 1, 2,原宪贫（原宪）]
碑传门客建，剑是故人留。	崔堤	秦州薛都督挽词	悬剑（季札，徐君）	1	[[6, 7]]	[6, 7,悬剑（季札，徐君）]
逍遥池馆华，益愧专城宠。	韦应物	春游南亭	专城	1	[[8, 9]]	[8, 9,专城]
傥其公子重回顾，何必侯嬴长抱关。	李白	走笔赠独孤驸马	侯嬴	2	[[10, 11], [13, 14]]	[10, 11,侯嬴]; [13, 14,侯嬴]
若不为松乔，即须作皋夔。	白居易	早冬游王屋自灵都抵阳台上方望天坛偶吟成章寄温谷周尊师中书李相公	赤松（刘邦，张良，王子乔，黄初平）	1	[[3, 4]]	[3, 4,赤松（刘邦，张良，王子乔，黄初平）]
朝回五马迹，更胜百花名。	张南史	独孤常州北亭	五马	1	[[2, 3]]	[2, 3,五马]
玄成美价存，子山旧业传。	杜甫	赠李十五丈别（李秘书文嶷）	玄成	1	[[0, 1]]	[0, 1,玄成]
神女云迎马，荆门雨湿衣。	綦毋潜	送崔员外黔中监选	阳台（宋玉，楚襄王，瑶姬）	2	[[0, 1, 2]]	[0, 1, 2,阳台（宋玉，楚襄王，瑶姬）]
今朝麟阁上，偏轸圣情多。	权德舆	故司徒兼侍中赠太傅北平王挽词	麟阁（丙吉，刘德，刘洵，张安世，杜延年，梁丘贺，萧望之，苏武，赵充国，霍光，韩增，魏相）	1	[[2, 3]]	[2, 3,麟阁（丙吉，刘德，刘洵，张安世，杜延年，梁丘贺，萧望之，苏武，赵充国，霍光，韩增，魏相）]
潭壑随星使，轩车绕春色。	孙逖	送杨法曹按括州	星使（李合）	1	[[3, 4]]	[3, 4,星使（李合）]
箧中封禅书，欲献无由缘。	皎然	答黎士曹黎生前适越后之楚	封禅草（司马相如）	1	[[2, 3, 4]]	[2, 3, 4,封禅草（司马相如）]
楚郊疑凤出，陈宝若鸡鸣。	李峤	雉	秦鸡（陈宝）	1	[[6, 8]]	[6, 7, 8,秦鸡（陈宝）]
旅途谁见客青眼，故国几多人白头。	刘沧	秋日寓怀	青眼（阮籍）	1	[[5, 6]]	[5, 6,青眼（阮籍）]
寻思阮籍当时意，岂是途穷泣利名。	李咸用	山中	途穷（阮籍）	2	[[10, 11, 12]]	[10, 11, 12,途穷（阮籍）]
人惭公干卧，频送子牟还。	杜牧	中秋日拜起居表晨渡天津桥即事十六韵献居守相国崔公兼呈工部刘公	魏阙（公子牟）;公干病（刘桢）	2	[[8, 10]];[[2, 4]]	[8, 9, 10,魏阙（公子牟）];[2, 3, 4,公干病（刘桢）]
锦窠不是寻常锦，兼向丘迟夺得来。	司空图	少仪	五色笔（张协，江淹，郭璞，丘迟）	1	[[10, 12]]	[10, 11, 12,五色笔（张协，江淹，郭璞，丘迟）]
一承黄竹咏，长奉白茅居。	宋之问	奉和幸韦嗣立山庄侍宴应制	黄竹（周穆王）	2	[[2, 3, 4]]	[2, 3, 4,黄竹（周穆王）]
戏拈秃笔埽骅骝，歘见骐驎出东壁。	杜甫	题壁画马歌	骅骝	1	[[5, 6]]	[5, 6,骅骝]
天上故人皆自贵，山中明月独相亲。	牟融	赠杨处厚		0		
圣君宵旰望时雍，丹诏西来雨露浓。	罗隐	淮南送李司空朝觐	旰食（伍奢）	1	[[2, 3]]	[2, 3,旰食（伍奢）]
地接三茅岭，江迎子胥涛。	李德裕	游北固 其二		0		
蒙叟悲藏壑，殷宗惜济川。	岑参	河西太守杜公挽歌四首	济川（傅说，殷高宗）	1	[[9, 10]]	[9, 10,济川（傅说，殷高宗）]
缠萦竟何者，荆棘与飞茎。	元稹	兔丝		0		
武王亦至明，宁哀首阳饥。请君勿执古，执古徒自隳。	刘叉	勿执古寄韩潮州	采薇（伯夷，叔齐）	1	[[8, 9]]	[8, 9,采薇（伯夷，叔齐）]
亦冀铿珉佩，终当直石渠。	贾岛	寄李辀侍郎	石渠	1	[[9, 10]]	[9, 10,石渠]
旧府东山馀妓在，重将歌舞送君归。	武元衡	重送卢三十一起居	东山妓（谢安）	1	[[2, 4]]	[2, 3, 4,东山妓（谢安）]
往来看拥传，前后赖专城。	孟浩然	送韩使君除洪州都曹	专城	1	[[9, 10]]	[9, 10,专城]
安知幽涧侧，独与散樗丛。	周存	禁中春松	散樗（惠施，庄子）	1	[[8, 9]]	[8, 9,散樗（惠施，庄子）]
甘露花香不再持，远公应怪负前期。	李德裕	到恶溪夜泊芦岛	远公（释慧远）	1	[[8, 9]]	[8, 9,远公（释慧远）]
马卿工词赋，位下年将暮。	皇甫冉	送张南史	相如（司马相如）	1	[[0, 1]]	[0, 1,相如（司马相如）]
巴东有巫山，窈窕神女颜。	张潮	江风行	阳台（宋玉，楚襄王，瑶姬）	1	[[8, 9]]	[8, 9,阳台（宋玉，楚襄王，瑶姬）]
长绳系日未是愚，有翁临镜捋白须。	赵牧	对酒	系日	2	[[0, 1, 2, 3]]	[0, 1, 2, 3,系日]
雪句岂须徵柳絮，粉腮应恨帖梅妆。	徐夤	追和白舍人咏白牡丹	谢家兴（谢安，谢道韫）;梅妆（寿阳公主）	2	[[5, 7]];[[13, 14]]	[5, 6, 7,谢家兴（谢安，谢道韫）];[13, 14,梅妆（寿阳公主）]
桂水秋更碧，寄书西上鳞。	李群玉	送萧绾之桂林	双鱼	1	[[7, 8]]	[7, 8,双鱼]
息虑狎群鸥，行藏合自由。	韩偓	息虑	白鸥（列子）	1	[[4, 5]]	[4, 5,白鸥（列子）]
古来得意不相负，祗今惟有青陵台。	李白	其二 白头吟二首		0		
画虎已成翻类狗，登龙才变即为鱼。	皮日休	宏词下第感恩献兵部侍郎	龙门;画虎（马援）	2	[[8, 9]];[[0, 1]]	[8, 9,龙门];[0, 1,画虎（马援）]
不是求心印，都缘爱绿珠。	李群玉	龙安寺佳人阿最歌八首之五	绿珠（石崇，绿珠）	1	[[9, 10]]	[9, 10,绿珠（石崇，绿珠）]
悲秋将岁晚，繁露已成霜。	颜粲	白露为霜	悲秋（宋玉，屈原）	1	[[0, 1]]	[0, 1,悲秋（宋玉，屈原）]
登龙兼折桂，归去当高车。	李端	元丞宅送胡浚及第东归觐省	桂枝（郤诜）;登龙（李膺）	2	[[3, 4]];[[0, 1]]	[3, 4,桂枝（郤诜）];[0, 1,登龙（李膺）]
谁论重德光青史，过里犹歌卧辙风。	萧缜	前望江曲令颂德	卧辙（侯霸，秦彭）	1	[[12, 13]]	[12, 13,卧辙（侯霸，秦彭）]
神农极阙漏，黄石愧师长。	杜甫	八哀诗故著作郎贬台州司户荥阳郑公虔	黄石（张良，黄石公）	1	[[6, 7]]	[6, 7,黄石（张良，黄石公）]
句践江头月，客星台畔松。	林宽	送李员外频之建州	客星（严光）	1	[[6, 7]]	[6, 7,客星（严光）]
小男供饵妇搓丝，溢榼香醪倒接䍦。	李郢	南池	山简	1	[[13, 15]]	[13, 14, 15,山简]
成风郢匠斲，流水伯牙弦。	骆宾王	夏日游德州赠高四	绝弦（伯牙，钟子期）	2	[[8, 9, 10]]	[8, 9, 10,绝弦（伯牙，钟子期）]
公子三千客，人人愿报恩。	李华	奉寄彭城公	三千客（田文，魏无忌，黄歇）	1	[[2, 3, 4]]	[2, 3, 4,三千客（田文，魏无忌，黄歇）]
醉席眠英好，题诗恋景慵。芳菲聊一望，何必在临邛。	薛能	桃花	文君（卓文君，卓王孙，司马相如）	1	[[16, 17]]	[16, 17,文君（卓文君，卓王孙，司马相如）]
何必世人识，知君轻五侯。	岑参	送陶铣弃举荆南觐省	五侯	1	[[9, 10]]	[9, 10,五侯]
色阻金印大，兴含沧浪清。	杜甫	同元使君舂陵行	沧浪（屈原）	1	[[8, 9]]	[8, 9,沧浪（屈原）]
斟酌姮娥寡，天寒耐九秋。	杜甫	月	嫦娥（羿，姮娥）	2	[[2, 3, 4]]	[2, 3, 4,嫦娥（羿，姮娥）]
霜须芸阁吏，久掩白云扉。	齐己	送唐禀正字归萍川	芸阁	1	[[2, 3]]	[2, 3,芸阁]
饮子频通汗，怀君想报珠。	杜甫	寄韦有夏郎中	四愁（张衡）	1	[[9, 10]]	[9, 10,四愁（张衡）]
由来那敢议轻肥，散发行歌自采薇。	秦系	献薛仆射	采薇（伯夷，叔齐）	1	[[13, 14]]	[13, 14,采薇（伯夷，叔齐）]
可怜五马风流地，暂辍金貂侍从才。	刘禹锡	同乐天送河南冯尹学士	五马	1	[[2, 3]]	[2, 3,五马]
壶觞须就陶彭泽，时俗犹传晋永和。	皇甫冉	三月三日义兴李明府后亭泛舟（一作刘长卿诗）	永和（王羲之）;陶令醉（陶潜）	2	[[13, 14]];[[4, 5]]	[13, 14,永和（王羲之）];[4, 5,陶令醉（陶潜）]
火德道将亨，夜逢蛇母哭。	于濆	秦原览古	斩蛇（刘邦）	1	[[8, 9, 10]]	[8, 9, 10,斩蛇（刘邦）]
唯有残生梦，犹能到日边。	顾况	送韦秀才赴举	日边（司马昭）	1	[[9, 10]]	[9, 10,日边（司马昭）]
或云欲学吹凤笙，所慕灵妃媲萧史。	韩愈	谁氏子	吹箫（弄玉，秦穆公，萧史）	2	[[5, 6], [13, 14]]	[5, 6,吹箫（弄玉，秦穆公，萧史）]; [13, 14,吹箫（弄玉，秦穆公，萧史）]
盈把那须沧海珠，入怀本倚昆山玉。	杜甫	暮秋枉裴道州手札率尔遣兴寄近呈苏涣侍御	三岁字	1	[[8, 9]]	[8, 9,三岁字]
愚公方住谷，仁者本依山。	李商隐	灵仙阁晚眺寄郓州韦评事	愚谷（齐桓公）	1	[[0, 1]]	[0, 1,愚谷（齐桓公）]
浪依巴字息，风入蜀关清。	卢纶	送从叔程归西川幕	巴字	1	[[2, 3]]	[2, 3,巴字]
本无辞辇意，岂见入空宫。	李贺	感讽六首 其五		0		
纵横济时意，跌宕过人迹。	刘长卿	送元八游汝南	纵横	1	[[0, 1]]	[0, 1,纵横]
待得华胥春梦觉，半竿斜日下厢风。	吴融	便殿候对	华胥	1	[[2, 3]]	[2, 3,华胥]
多情柱史应相问，与话归心正浩然。	罗隐	送臧濆下第谒窦鄜州	柱史（张苍）	1	[[2, 3]]	[2, 3,柱史（张苍）]
偶作客星侵帝座，却应虚薄是严光。	司空图	狂题十八首	客星（严光）	1	[[2, 3]]	[2, 3,客星（严光）]
此中一见乱人目，只疑行到云阳台。	刘长卿	观李凑所画美人障子	阳台（宋玉，楚襄王，瑶姬）	2	[[12, 13, 14]]	[12, 13, 14,阳台（宋玉，楚襄王，瑶姬）]
肯滞荆州掾，犹香柏署衣。	窦巩	江陵遇元九李六二侍御纪事书情呈十二韵	柏台	1	[[8, 9]]	[8, 9,柏台]
借问游天汉，谁能取石回。	李适	安乐公主移入新宅	机石	1	[[8, 9]]	[8, 9,机石]
忘机贫负米，忆戴出无车。	钱起	罢官后酬元校书见赠	乘兴（戴逵，王徽之）	1	[[6, 7]]	[6, 7,乘兴（戴逵，王徽之）]
洞庭张乐地，山逐汛舟行。诺为楚人重，诗传谢朓清。	李白	送储邕之武昌	谢朓	1	[[20, 21]]	[20, 21,谢朓]
公方伯夷操，事殷不事周。	元稹	阳城驿	采薇（伯夷，叔齐）	2	[[2, 3], [8, 9, 10]]	[2, 3,采薇（伯夷，叔齐）]; [8, 9, 10,采薇（伯夷，叔齐）]
少年学剑术，凌轹白猿公。	李白	结客少年场行	白猿	3	[[8, 9, 10]]	[8, 9, 10,白猿]
言从天上落，乃是地仙人。	陈子昂	酬李参军崇嗣旅馆见赠	地仙	1	[[8, 9]]	[8, 9,地仙]
淹留花柳变，然诺肺肠倾。	贾岛	再投李益常侍	金诺（季布，曹丘生）	1	[[6, 7]]	[6, 7,金诺（季布，曹丘生）]
越王尝胆安可敌，远取石田何所益。	刘长卿	登吴古城歌	尝胆（勾践）	1	[[2, 3]]	[2, 3,尝胆（勾践）]
春风不见寻花伴，遥向青云泥子虚。	李山甫	贺友人及第	青云路;子虚	2	[[10, 12]];[[13, 14]]	[10, 11, 12,青云路];[13, 14,子虚]
溪畔维舟问戴星，此中三害有图经。	罗隐	夜泊义兴戏呈邑宰	三害（周处）	1	[[10, 11]]	[10, 11,三害（周处）]
心许征南破虏归，可言羸病卧戎衣。	刘商	行营病中	征南	1	[[2, 3]]	[2, 3,征南]
早遇圣明朝，雁行登九霄。	刘禹锡	酬杨八庶子喜韩吴兴与余同迁见赠	雁行	1	[[6, 7]]	[6, 7,雁行]
北风送微寒，徒侣勤远征。忧人席不暖，残月马上明。	鲍溶	岐路	突不黔（墨子，孔子）	1	[[14, 15, 16]]	[14, 15, 16,突不黔（墨子，孔子）]
金屋玉堂开照睡，岂知萤雪有深功。	齐己	灯	聚萤（车胤）	1	[[10, 11]]	[10, 11,聚萤（车胤）]
偶来乘兴者，不值草玄人。	张九龄	与袁补阙寻蔡拾遗会此公出行后蔡有五韵诗见赠以此篇答焉	草玄（扬雄）	2	[[8, 9, 10]]	[8, 9, 10,草玄（扬雄）]
一随菱棹谒王侯，深愧移文负钓舟。	温庭筠	寄裴生乞钓钩	移文（周颙，孔稚圭）	1	[[10, 11]]	[10, 11,移文（周颙，孔稚圭）]
泪湿孤鸾晓镜昏，近来方解惜青春。	郑谷	为人题	孤鸾	1	[[2, 3]]	[2, 3,孤鸾]
洪涛经变野，翠岛屡成桑。	李世民	春日望海	桑田（麻姑）	1	[[0, 2]]	[0, 1, 2,桑田（麻姑）]
才名贾太傅，文学马相如。	唐彦谦	寄台省知己	相如（司马相如）;贾谊	3	[[8, 9, 10]];[[0, 1]]	[8, 9, 10,相如（司马相如）];[0, 1,贾谊]
陆机初入洛，孙楚又游吴。	储嗣宗	早春怀薛公裕	孙楚	1	[[6, 7]]	[6, 7,孙楚]
不逢秦女在，何处听吹箫。	岑参	崔驸马山池重送宇文明府	吹箫（弄玉，秦穆公，萧史）	2	[[2, 3], [9, 10]]	[2, 3,吹箫（弄玉，秦穆公，萧史）]; [9, 10,吹箫（弄玉，秦穆公，萧史）]
徒攀朱仲李，谁荐和羹梅。	孟浩然	韩大使东斋会岳上人诸学士	盐梅（傅说，殷高宗）	2	[[8, 9, 10]]	[8, 9, 10,盐梅（傅说，殷高宗）]
凤策联华是国华，春来偶未上仙槎。	郑谷	同志顾云下第出京偶有寄勉	乘槎	1	[[13, 14]]	[13, 14,乘槎]
伍员杀身谁不冤，竟看墓树如所言。	刘长卿	登吴古城歌	伍员死（伍员）	1	[[0, 1, 2, 3]]	[0, 1, 2, 3,伍员死（伍员）]
苏武天山上，田横海岛边。	李白	奔亡道中五首之一	苏武（刘彻，苏武）	1	[[0, 1]]	[0, 1,苏武（刘彻，苏武）]
河中得上龙门去，不叹江湖岁月深。	章孝标	鲤鱼	龙门	1	[[4, 5]]	[4, 5,龙门]
今日殷勤访吾子，稳将鬐鬣上龙门。	崔安潜	报何泽	登龙（李膺）	1	[[13, 14]]	[13, 14,登龙（李膺）]
不挠鱼弥乐，无澜苇可航。	李沛	海水不扬波		0		
吾观权势者，苦以身徇物。炙手外炎炎，履冰中剽剽。	白居易	出府归吾庐	履冰	1	[[18, 19]]	[18, 19,履冰]
嵇康不求达，终岁在空山。	武元衡	山中月夜寄朱张二舍人	叔夜（嵇康）	1	[[0, 1]]	[0, 1,叔夜（嵇康）]
人归父母育，郡得股肱良。	柳宗元	弘农公以硕德伟才屈于诬枉左官三岁复为大僚天监昭明人心感悦宗元窜伏湘浦拜贺末由谨献诗五十韵以毕微志	股肱	1	[[8, 9]]	[8, 9,股肱]
云行疑带雨，星步欲凌风。	韦渠牟	步虚词十九首	阳台（宋玉，楚襄王，瑶姬）	1	[[0, 2]]	[0, 1, 2,阳台（宋玉，楚襄王，瑶姬）]
加点瓜薤间，依稀橘奴迹。	杜甫	驱竖子摘苍耳	木奴（孙休，李衡）	1	[[8, 9]]	[8, 9,木奴（孙休，李衡）]
谁家挑锦字，灭烛翠眉频。	杜甫	江月	锦字（苏若兰）	2	[[2, 3, 4]]	[2, 3, 4,锦字（苏若兰）]
燕臣昔恸哭，五月飞秋霜。	李白	古风	燕霜（邹衍）	1	[[6, 9]]	[6, 7, 8, 9,燕霜（邹衍）]
旧时闻笛泪，今夜重沾衣。	司空曙	冬夜耿拾遗王秀才就宿因伤故人	邻笛（向秀，吕安，嵇康）	1	[[2, 3]]	[2, 3,邻笛（向秀，吕安，嵇康）]
浩然心自合，何必濯吾缨。	齐己	秋江	沧浪（屈原）	1	[[8, 9]]	[8, 9,沧浪（屈原）]
台前镜影伴仙娥，楼上箫声随凤史。	骆宾王	代女道士王灵妃赠道士李荣	吹箫（弄玉，秦穆公，萧史）	1	[[12, 13, 14]]	[12, 13, 14,吹箫（弄玉，秦穆公，萧史）]
五丁卓荦多奇力，四士英灵富文艺。	骆宾王	畴昔篇	五丁	1	[[0, 1]]	[0, 1,五丁]
孙晨槁席，原宪桑枢。	李瀚	蒙求	原宪贫（原宪）	1	[[5, 6, 7, 8]]	[5, 6, 7, 8,原宪贫（原宪）]
谁怜李飞将，白首没三边。	李白	古风五十九首	飞将（李广）	2	[[2, 3, 4]]	[2, 3, 4,飞将（李广）]
青云已是酬恩处，莫惜芳时醉酒杯。	刘沧	看榜日	青云路	1	[[0, 2]]	[0, 1, 2,青云路]
音容想在眼，暂若升琴堂。	刘长卿	出丰县界寄韩明府	鸣琴（宓子贱）	1	[[9, 10]]	[9, 10,鸣琴（宓子贱）]
杭人遮道路，垂泣浙江前。	姚合	送裴大夫赴亳州	借寇（寇恂）	1	[[2, 3]]	[2, 3,借寇（寇恂）]
岂堪裨岳镇，强欲效盐梅。	韩愈	咏雪赠张籍	盐梅（傅说，殷高宗）	1	[[9, 10]]	[9, 10,盐梅（傅说，殷高宗）]
窜逐勿复哀，惭君问寒灰。	李白	赠别郑判官	寒灰（韩安国）	1	[[9, 10]]	[9, 10,寒灰（韩安国）]
今朝章台别，杨柳亦依依。	韦应物	赠别河南李功曹	章台（张敞）;柳依依	2	[[2, 3]];[[9, 11]]	[2, 3,章台（张敞）];[9, 10, 11,柳依依]
途经丹水岸，路出白云乡。	王绩	赠薛学士方士		0		
想到挥金处，嵩吟枕上青。	权德舆	送张詹事致政归嵩山旧隐	挥金（疏广）	1	[[2, 3]]	[2, 3,挥金（疏广）]
淮王身死桂树折，徐福一去音书绝。	顾况	行路难三首之三	徐福	2	[[8, 9, 10, 11]]	[8, 9, 10, 11,徐福]
搏鹏作腊巨鳌鲙，伸舒轶出元气外。	权德舆	大言	大鹏（庄子）	1	[[1, 2]]	[1, 2,大鹏（庄子）]
曾将铁镜照神鬼，霹雳搜寻火满潭。	吕岩	其一百四		0		
绰绰夫君，是膺柱下。	元希声	赠皇甫侍御赴都八首	柱史（张苍）	1	[[7, 9]]	[7, 8, 9,柱史（张苍）]
为问蓬莱近消息，海波平静好东游。	鲍溶	得储道士书	蓬莱	1	[[2, 3]]	[2, 3,蓬莱]
早晚埽欃枪，笳鼓迎畅毂。	吴融	绵竹山四十韵	搀抢	1	[[4, 5]]	[4, 5,搀抢]
志气已曾明汉节，功名犹自滞吴钩。	温庭筠	赠蜀府将	苏武（刘彻，苏武）	1	[[5, 6]]	[5, 6,苏武（刘彻，苏武）]
