sentence	author	title	allusion	variation_number	allusion_index
群莺共喜新迁木，双凤皆当即入池。	孟守	和主司王起	迁莺	1	[[5, 6]]
谁料羽毛方出谷，许教齐和九皋鸣。	孟球	和主司王起	迁莺	1	[[5, 7]]
豹变焉能及，莺鸣非可求。	张九龄	登乐游原春望书怀	迁莺	1	[[6, 7]]
新莺将出谷，应借一枝栖。	温庭筠	原隰荑绿柳	迁莺	1	[[3, 5]]
迁来莺语虽堪听，落了杨花也怕看。	章碣	下第有怀	迁莺	1	[[0, 1]]
蝉老悲鸣抛蜕后，龙眠惊觉失珠时。	白居易	初丧崔儿报微之晦叔	骊珠	1	[[8, 10]]
遥想高楼上，唯君对庾公。	司空曙	龙池寺望月寄韦使君阎别驾	庾楼（庾亮，殷浩）	1	[[9, 11]]
庾公明月吟连曙，谢守青山看入秋。	吴融	离霅溪感事献郑员外	庾楼（庾亮，殷浩）	1	[[0, 2]]
傥有登楼望，还应伴庾公。	戴叔伦	送万户曹之任扬州便归旧隐	庾楼（庾亮，殷浩）	1	[[9, 11]]
曾经庾亮三秋月，下尽羊昙两路棋。	李郢	上裴晋公	庾楼（庾亮，殷浩）	1	[[2, 4]]
时陪庾公赏，还悟脱烦嚣。	杜牧	题吴兴消暑楼十二韵	庾楼（庾亮，殷浩）	1	[[2, 4]]
绛老问年须算字，庾公逢月要题诗。	杨巨源	送绛州卢使君	庾楼（庾亮，殷浩）	1	[[8, 10]]
坦腹定逢潘令醉，上楼应伴庾公闲。	卢纶	送申屠正字往湖南迎亲兼谒赵和州因呈上侍郎使君并戏简前历阳李明府	庾楼（庾亮，殷浩）	1	[[12, 14]]
闻说元规偏爱月，知君常得伴登楼。	卢纶	送邓州崔长史	庾楼（庾亮，殷浩）	1	[[5, 7]]
扬风非赠扇，易俗是张琴。	李隆基	赐崔日知往潞州	鸣琴（宓子贱）	1	[[6, 8]]
口尚袁安节，身无子贱名。	贾岛	别徐明府	鸣琴（宓子贱）	1	[[8, 10]]
绮琴朝化洽，祥石夜论空。	骆宾王	过故宋	鸣琴（宓子贱）	1	[[3, 5]]
欣然为之醉，乌帽危不堕。此日山中怀，孟公不如我。	唐彦谦	九日游中溪	落帽（孟嘉，桓温）	1	[[6, 8]]
府中官最小，唯有孟参军。	严维	九日陪崔郎中北山宴	落帽（孟嘉，桓温）	1	[[9, 11]]
想见龙山会，良辰亦似今。	朱湾	九日登青山	落帽（孟嘉，桓温）	1	[[2, 4]]
何必龙山好，南亭赏不睽。	朱湾	重阳日陪韦卿宴	落帽（孟嘉，桓温）	1	[[2, 4]]
莲沼昔为王俭府，菊篱今作孟嘉杯。	李郢	奉陪裴相公重阳日游安乐池亭	落帽（孟嘉，桓温）	1	[[12, 14]]
今日桓公座，多愧孟嘉才。	阴行先	和张燕公湘中九日登高	落帽（孟嘉，桓温）	1	[[8, 10]]
如今贾谊赋，不漫说长沙。	于鹄	送迁客二首之一	长沙鵩（贾谊）	1	[[9, 11]]
曾为鹏鸟赋，喜过凿龙山。	刘禹锡	和李相公初归平泉过龙门南岭遥望山居即事	长沙鵩（贾谊）	1	[[3, 5]]
安知鵩鸟座隅飞，寂寞旅魂招不归。	刘禹锡	泰娘歌	长沙鵩（贾谊）	1	[[2, 4]]
似鸮占贾谊，上马试廉颇。	刘长卿	奉寄婺州李使君舍人	长沙鵩（贾谊）	1	[[3, 5]]
题书报贾谊，此湿似长沙。	张子容	永嘉即事寄赣县袁少府瓘	长沙鵩（贾谊）	1	[[9, 11]]
鲛人远泛渔舟水，鵩鸟闲飞露里天。	张署	赠韩退之	长沙鵩（贾谊）	1	[[8, 10]]
楚乡卑湿叹殊方，鵩赋人非宅已荒。	戴叔伦	过贾谊旧居	长沙鵩（贾谊）	1	[[8, 10]]
鸟来伤贾傅，马立葬滕公。	李端	张左丞挽歌二首	长沙鵩（贾谊）	1	[[2, 5]]
已齐生死理，服鸟莫为灾。	李群玉	读贾谊传	长沙鵩（贾谊）	1	[[6, 8]]
鵩鸟长沙讳，犀牛蜀郡怜。	杜甫	哭韦大夫之晋	长沙鵩（贾谊）	1	[[0, 4]]
粉署见飞鵩，玉山猜卧龙。	温庭筠	秘书刘尚书挽歌词二首之一	长沙鵩（贾谊）	1	[[4, 5]]
贾生俟罪心相似，张翰思归事不如。斜日早知惊鵩鸟，秋风悔不忆鲈鱼。	白居易	端居咏怀	长沙鵩（贾谊）	1	[[21, 23]]
鵩上承尘才一日，鹤归华表已千年。	许浑	经故丁补阙郊居	长沙鵩（贾谊）	1	[[0, 1]]
楚客病时无鵩鸟，越乡归处有鲈鱼。	许浑	赠萧兵曹先辈	长沙鵩（贾谊）	1	[[5, 7]]
碧水鲈鱼思，青山鵩鸟悲。	许浑	途经李翰林墓	长沙鵩（贾谊）	1	[[8, 10]]
赋鵩言无累，依刘德有邻。	贯休	赠抱麻刘舍人	长沙鵩（贾谊）	1	[[0, 2]]
常钦才子意，忌鵩伤蜷局。	赵冬曦	奉和张燕公早霁南楼	长沙鵩（贾谊）	1	[[7, 8]]
谁能惊鵩鸟，作赋为沙鸥。	钱起	江行无题一百首之七十七	长沙鵩（贾谊）	1	[[3, 5]]
还似长沙祖，唯余赋鵩言。	齐己	读贾岛集	长沙鵩（贾谊）	1	[[2, 4]]
不劳邻舍笛，吹起旧时悲。	李德裕	无题	邻笛（向秀，吕安，嵇康）	1	[[4, 5]]
重到笙歌分散地，隔江吹笛月明中。	杜牧	重到襄阳哭亡友韦寿朋	邻笛（向秀，吕安，嵇康）	1	[[10, 12]]
日暮街东策羸马，一声横笛似山阳。	罗隐	经故友所居	邻笛（向秀，吕安，嵇康）	1	[[13, 15]]
莫向山阳过，邻人夜笛悲。	耿湋	太原送许侍御出幕归东都	邻笛（向秀，吕安，嵇康）	1	[[2, 4]]
却到山阳事事非，谷云溪鸟尚相依	韦庄	鄠杜旧居二首	邻笛（向秀，吕安，嵇康）	1	[[2, 4]]
叶下绮窗银烛冷，含啼自草锦中书。	耿湋	古意	锦字（苏若兰）	1	[[12, 14]]
后时长剑涩，斜日片帆孤。	刘长卿	送李七之笮水谒张相公	弹铗（田文，冯谖）	1	[[2, 4]]
匣留弹罢剑，床积读残书。	乔知之	哭故人	弹铗（田文，冯谖）	1	[[2, 3]]
长剑复归来，相逢洛阳陌。	李白	闻丹丘子于城北营石门幽居中有高凤遗迹仆离群远怀亦有栖遁之志因叙旧以寄之	弹铗（田文，冯谖）	1	[[3, 5]]
弊裘耻妻嫂，长剑托交亲。	李白	赠友人三首	弹铗（田文，冯谖）	1	[[6, 8]]
曾侍晚斋吟对雪，又容华馆食兼鱼。	许棠	讲德陈情上淮南李仆射八首	弹铗（田文，冯谖）	1	[[12, 13]]
前陈百家书，食有肉与鱼。	韩愈	招杨之罘	弹铗（田文，冯谖）	1	[[6, 8]]
富钩徒有想，贫铗为谁弹。	骆宾王	寒夜独坐游子多怀简知已	弹铗（田文，冯谖）	1	[[6, 10]]
一丛黄菊地，九日白衣人。	刘方平	寄陇右严判官	送酒（陶潜，王弘）	1	[[8, 10]]
漉酒有巾无黍酿，负他黄菊满东篱。	司空图	五十	送酒（陶潜，王弘）	1	[[13, 15]]
酒邀彭泽载，琴辍武城弹。	孟浩然	卢明府九日岘山宴袁使君张郎中崔员外	送酒（陶潜，王弘）	1	[[2, 4]]
九日陶家虽载酒，三年楚客已沾裳。	崔国辅	九日	送酒（陶潜，王弘）	1	[[2, 4]]
因招白衣人，笑酌黄花菊。	李白	九日登山	送酒（陶潜，王弘）	1	[[2, 4]]
愁里又闻清笛怨，望中难见白衣来。	李郢	重阳日寄浙东诸从事	送酒（陶潜，王弘）	1	[[12, 14]]
篱边老却陶潜菊，江上徒逢袁绍杯。	杜甫	秋尽	送酒（陶潜，王弘）	1	[[4, 6]]
醉收陶令菊，贫卖邵平瓜。	温庭筠	赠郑处士	送酒（陶潜，王弘）	1	[[2, 4]]
谩说陶潜篱下醉，何曾得见此风流。	王昌龄	九日登高	送酒（陶潜，王弘）	1	[[2, 4]]
董奉杏成林，陶潜菊盈把。	王维	送张舍人佐江州同薛璩十韵	送酒（陶潜，王弘）	1	[[6, 8]]
愁看日晚良辰过，步步行寻陶令家。	皇甫冉	重阳酬李观	送酒（陶潜，王弘）	1	[[12, 14]]
白衣虽不至，鸥鸟自相寻。	韦庄	婺州水馆重阳日作	送酒（陶潜，王弘）	1	[[0, 2]]
今朝陶令宅，不醉却应难。	顾非熊	万年厉员外宅残菊	送酒（陶潜，王弘）	1	[[2, 4]]
红叶寺多诗景致，白衣人尽酒交游。	高骈	途次内黄马病寄僧舍呈诸友人	送酒（陶潜，王弘）	1	[[8, 10]]
西伯纵逢头已白，步兵如在眼应青。	李咸用	依韵修睦上人山居十首	青眼（阮籍）	1	[[14, 15]]
四座眼全青，一麾头半白。	李绅	移九江	青眼（阮籍）	1	[[4, 5]]
尝闻郭邑山多秀，更说官僚眼尽青。	李郢	秦处士移家富春发樟亭怀寄	青眼（阮籍）	1	[[14, 15]]
别来头并白，相见眼终青。	杜甫	秦州见敕目薛三璩授司议郎毕四曜除监察与二子有故远喜迁官兼述索居凡三十韵	青眼（阮籍）	1	[[10, 11]]
潘郎悲白发，谢客爱清辉。	刘长卿	罢摄官后将还旧居留辞李侍御	二毛（潘岳）	1	[[3, 5]]
潘生若解吟，更早生白发。	刘驾	苦寒吟	二毛（潘岳）	1	[[8, 11]]
潘郎懊恼新秋发，拔却一茎生两茎。	徐凝	览镜词	二毛（潘岳）	1	[[0, 2]]
潘郎今发白，陶令本家贫。	李嘉祐	送崔侍御入朝	二毛（潘岳）	1	[[0, 2]]
潘岳愁丝生鬓里，婕妤悲色上眉头。	李廷璧	愁诗	二毛（潘岳）	1	[[0, 2]]
貌应同卫玠，鬓且异潘生。	李端	送吉中孚拜官归楚州	二毛（潘岳）	1	[[9, 11]]
莫道少年头不白，君看潘岳几茎霜。	杜牧	途中逢故人话西山读书早曾游览	二毛（潘岳）	1	[[10, 12]]
潘岳叙年因鬓发，扬雄托谏在文章。	卢纶	和王员外冬夜寓直	二毛（潘岳）	1	[[5, 7]]
潘岳衰将至，刘桢病未瘳。	卢纶	卧病寓居龙兴观枉冯十七著作书知罢摄洛阳赴缑氏因题十四韵寄冯生并赠乔尊师	二毛（潘岳）	1	[[0, 2]]
潘岳方称老，嵇康本厌喧。	卢纶	落第后归山下旧居留别刘起居昆季	二毛（潘岳）	1	[[0, 2]]
三十二馀罢，鬓是潘安仁。	骆宾王	咏怀古意上裴侍郎	二毛（潘岳）	1	[[9, 11]]
囊疏萤易透，锥钝股多坑。	元稹	答姨兄胡灵之见寄五十韵	聚萤（车胤）	1	[[2, 3]]
秋萤短焰难盈案，邻烛馀光不满行。	李咸用	赠陈望尧	聚萤（车胤）	1	[[10, 12]]
俊健如生猱，肯拾蓬中萤。	李贺	申胡子觱篥歌	聚萤（车胤）	1	[[10, 11]]
久贫惊早雁，多病放残萤。	杜牧	分司东都寓居履道叨承川尹刘侍郎大夫恩知上四十韵	聚萤（车胤）	1	[[10, 11]]
积学萤尝聚，微词凤早吞。	杜牧	川守大夫刘公早岁寓居敦行里肆有题壁十韵今之置第乃获旧居洛下大僚因有唱和叹咏不足辄献此诗	聚萤（车胤）	1	[[4, 5]]
金屋玉堂开照睡，岂知萤雪有深功。	齐己	灯	聚萤（车胤）	1	[[10, 11]]
物外须仙侣，人间要使君。	姚合	寄绛州李使君	仙舟（李膺，郭太）	1	[[3, 5]]
华省思仙侣，疲民爱使君。	姚合	送崔玄亮赴果州冬夜宴韩卿宅	仙舟（李膺，郭太）	1	[[3, 5]]
李郭应时望，王杨入幕频。	崔峒	书怀寄杨郭李王判官	仙舟（李膺，郭太）	1	[[0, 2]]
登舟惭郭泰，解榻愧陈蕃。	李商隐	哭遂州萧侍郎二十四韵	仙舟（李膺，郭太）	1	[[3, 5]]
元礼期仙客，陈王睹丽人。	李峤	洛	仙舟（李膺，郭太）	1	[[0, 2]]
不见李元礼，神仙何处要。	楼颖	东郊纳凉忆左威卫李录事收昆季太原崔参军三首	仙舟（李膺，郭太）	1	[[6, 8]]
神仙惭李郭，词赋谢曹刘。	武元衡	酬严维秋夜见寄	仙舟（李膺，郭太）	1	[[0, 2]]
王俭花为府，卢谌幄内璆。	张登	冬至夜郡斋宴别前华阴卢主簿	莲府（庾杲之，王俭，萧缅）	1	[[0, 2]]
仙府色饶攀桂侣，莲花光让握兰身。	王传	和襄阳徐相公商贺徐副使加章绶	莲府（庾杲之，王俭，萧缅）	1	[[8, 10]]
使君居曲陌，园令住临邛。	李贺	恼公	文君（卓文君，卓王孙，司马相如）	1	[[1, 2]]
凝魂空荐梦，低耳悔听琴。	杜牧	为人题赠二首之一	文君（卓文君，卓王孙，司马相如）	1	[[10, 11]]
醉席眠英好，题诗恋景慵。芳菲聊一望，何必在临邛。	薛能	桃花	文君（卓文君，卓王孙，司马相如）	1	[[16, 17]]
子云不晓事，晚献长杨辞。	李白	古风之八	献赋（刘彻，司马相如，扬雄，杨得意）	1	[[8, 10]]
西游因献长杨赋，北阙青云不可期。	李白	忆旧游寄谯郡元参军	献赋（刘彻，司马相如，扬雄，杨得意）	1	[[4, 6]]
甘泉未献扬雄赋，吏道何劳贾谊才。	钱起	送严维尉河南	献赋（刘彻，司马相如，扬雄，杨得意）	1	[[0, 2]]
绝代有佳人，幽居在空谷。	杜甫	佳人	倾城（刘彻，李延年）	1	[[0, 2]]
佳人绝代歌，独立发皓齿。	杜甫	听杨氏歌	倾城（刘彻，李延年）	1	[[0, 4]]
桥头长老相哀念，因遗戎韬一卷书。	李贺	南园十三首	黄石（张良，黄石公）	1	[[0, 2]]
范恣沧波舟，张怀赤松列。	李德裕	怀山居邀松阳子同作	范蠡	1	[[0, 1]]
挂却衣冠披薜荔，世人应是笑狂愚。	刘商	寄李辅	挂冠（逢萌）	1	[[2, 4]]
即事遂幽赏，何心挂儒冠。	孟云卿	新安江上寄处士	挂冠（逢萌）	1	[[8, 9]]
有计冠终挂，无才笔谩提。	杜牧	朱坡	挂冠（逢萌）	1	[[4, 5]]
即事遂幽赏，何心挂儒冠。	权德舆	新安江路	挂冠（逢萌）	1	[[8, 9]]
七旬才满冠已挂，半禄未及车先悬。	白居易	达哉乐天行	挂冠（逢萌）	1	[[6, 7]]
行当挂其冠，生死君一访。	韩愈	岳阳楼别窦司直	挂冠（逢萌）	1	[[2, 3]]
握雪海上餐，拂沙陇头寝。	李白	塞下曲六首之二	苏武（刘彻，苏武）	1	[[2, 4]]
桥成乌鹊助，盖转凤皇飞。	张光朝	天门街西观荣王聘妃	织女（武丁，牛郎，织女）	1	[[2, 4]]
凤梭停织鹊无音，梦忆仙郎夜夜心。	戴叔伦	织女词	织女（武丁，牛郎，织女）	1	[[4, 5]]
西风未起悲龙梭，年年织素攒双蛾。	李贺	有所思	织女（武丁，牛郎，织女）	1	[[10, 11]]
鹊飞应织素，凤起独吹箫。	羊士谔	梁国惠康公主挽歌词二首之一	织女（武丁，牛郎，织女）	1	[[0, 2]]
桥成鹊已去，机罢女应过。	陈润	赋得秋河曙耿耿	织女（武丁，牛郎，织女）	1	[[0, 2]]
二女虚垂泪，三闾枉自沈。	李涉	鹧鸪词二首	汨罗（屈原）	1	[[6, 8]]
贞魂误向崇山没，冤气疑从湘水回。	杜牧	闻开江相国宋下世二首之一	汨罗（屈原）	1	[[12, 14]]
一章何罪死何名，投水惟君与屈平。	裴澈	吊孟昌图	汨罗（屈原）	1	[[13, 15]]
追思南渡时，鱼腹甘所葬。	韩愈	岳阳楼别窦司直	汨罗（屈原）	1	[[10, 11]]
君不见楚灵均，千古沉冤湘水滨。	齐己	行路难	汨罗（屈原）	1	[[4, 6]]
青云已是酬恩处，莫惜芳时醉酒杯。	刘沧	看榜日	青云路	1	[[0, 2]]
绿绶便当身是贵，青霄休怨志相违。	刘沧	送友人罢举赴蓟门从事	青云路	1	[[8, 9]]
白屋青云至悬阔，愚儒肝胆若为倾。	方干	寄杭州于郎中	青云路	1	[[2, 4]]
青云应有望，白发未相侵。	方干	将谒商州吕郎中道出楚州留献章中丞	青云路	1	[[0, 2]]
莫嫌黄绶官资小，必料青云道路平。	方干	赠孙百篇	青云路	1	[[10, 12]]
白雪振声来辇下，青云开路到床前。	方干	赠李支使	青云路	1	[[8, 10]]
青云旧路归仙掖，白凤新词入圣聪。	方干	送睦州侯郎中赴阙	青云路	1	[[0, 2]]
拔上青云巅，轻如一毫发。	曹邺	成名后献恩门	青云路	1	[[1, 4]]
一旦公道开，青云在平地。	曹邺	杏园即席上同年	青云路	1	[[6, 8]]
上国共知传大宝，旧交宁复在青云。	李咸用	和友人喜相遇十首	青云路	1	[[13, 15]]
朝作青云士，暮为玄夜人。	李咸用	哭所知	青云路	1	[[2, 4]]
镜机冲漠非吾事，自要青云识五侯。	李咸用	夏日别余秀才	青云路	1	[[10, 12]]
春风不见寻花伴，遥向青云泥子虚。	李山甫	贺友人及第	青云路	1	[[10, 12]]
鳞翼思风水，青云方阻修。	李群玉	雨夜呈长官	青云路	1	[[6, 8]]
莲幕青云贵，翱翔绝后期。	李郢	秋晚寄题陆勋校书义兴禅居时淮南从事	青云路	1	[[2, 4]]
吾亦忘青云，衡茅足容膝。	白居易	四月池水满	青云路	1	[[3, 5]]
亦有同门生，先升青云梯。	白居易	效陶潜体诗十六首	青云路	1	[[8, 10]]
主人忆尔尔知否，抛却青云归白云。	白居易	题崔常侍济上别墅	青云路	1	[[10, 12]]
如何一瑞车书日，吹取青云道路平。	罗邺	春风	青云路	1	[[10, 12]]
西上青云未有期，东归沧海一何迟。	罗隐	所思	青云路	1	[[1, 4]]
但是秕糠微细物，等闲抬举到青云。	罗隐	春风	青云路	1	[[13, 15]]
青云知有路，自是致无因。	许棠	写怀	青云路	1	[[0, 2]]
青云未见路，丹车劳出门。	邵谒	送从弟长安下第南归觐亲	青云路	1	[[0, 2]]
朝为青云士，暮作白头囚。	韩愈	赴江陵途中寄赠王二十补阙李十一拾遗李二十六员外翰林三学士	青云路	1	[[2, 4]]
去浪指期鱼必变，出门回首马空嘶。	韦庄	江上逢史馆李学士	龙门	1	[[9, 10]]
巨川思欲济，终以寄舟航。	李世民	元旦	济川（傅说，殷高宗）	1	[[0, 2]]
何当同傅说，特展巨川材。	李峤	舟	济川（傅说，殷高宗）	1	[[8, 10]]
大川既济惭为楫，报德空思奉细涓。	卢怀慎	奉和圣制龙池篇	济川（傅说，殷高宗）	1	[[3, 4]]
可怜三五夕，妩媚善为邻。	吴融	和韩致光侍郎无题三首十四韵	宋玉墙（司马相如，宋玉）	1	[[10, 11]]
未达东邻还绝想，不劳南浦更销魂。	吴融	春晚书怀	宋玉墙（司马相如，宋玉）	1	[[2, 4]]
自古有秀色，西施与东邻。	李白	效古二首	宋玉墙（司马相如，宋玉）	1	[[9, 11]]
知君调得东家子，早晚和鸣入锦衾。	李群玉	戏赠魏十四	宋玉墙（司马相如，宋玉）	1	[[4, 6]]
惊杀东邻绣床女，错将黄晕压檀花。	杜牧	偶作	宋玉墙（司马相如，宋玉）	1	[[2, 4]]
莫作经时别，西邻是宋家。	权德舆	玉台体十二首	宋玉墙（司马相如，宋玉）	1	[[9, 11]]
花恨红腰柳妒眉，东邻墙短不曾窥。	段成式	戏高侍御七首	宋玉墙（司马相如，宋玉）	1	[[8, 10]]
昔赠我者谁，东邻婵娟子。	白居易	感情	宋玉墙（司马相如，宋玉）	1	[[6, 8]]
有时自患多情病，莫是生前宋玉身。	韦庄	奉和左司郎中春物暗度感而成章	宋玉墙（司马相如，宋玉）	1	[[12, 14]]
莫道风流无宋玉，好将心力事妆台。	韩偓	席上有赠	宋玉墙（司马相如，宋玉）	1	[[5, 7]]
手持双豆蔻，的的为东邻。	韩偓	无题	宋玉墙（司马相如，宋玉）	1	[[9, 11]]
美女出东邻，容与上天津。	骆宾王	咏美人在天津桥	宋玉墙（司马相如，宋玉）	1	[[3, 5]]
石枯山木焦，鳞穷水泉涸。	刘长卿	奉和李大夫同吕评事太行苦热行兼寄院中诸公乃呈王员外	涸鳞（庄子）	1	[[8, 9]]
他日感恩惭未报，举家犹似涸池鱼。	韩翃	寄令狐尚书	涸鳞（庄子）	1	[[12, 13]]
莫恨殷勤留此地，东崖桂树昔同攀。	武元衡	酬陆三与邹十八侍御	小山（刘安，王逸）	1	[[10, 12]]
独为高怀谁和继，掾曹同处桂同攀。	姚鹄	和陕州参军李通微首夏书怀呈同寮张裳段群二先辈	小山（刘安，王逸）	1	[[12, 13]]
归去尘寰外，春山桂树丛。	权德舆	送李城门罢官归嵩阳	小山（刘安，王逸）	1	[[7, 9]]
相逢问愁苦，泪尽日南珠。	李白	见京兆韦参军量移东阳二首	鲛人	1	[[6, 7]]
惭非海人别，泪下不成珠。	鲍溶	留辞杜员外式方	鲛人	1	[[9, 11]]
应缘水府龙神睡，偷得蛟人五色绡。	施肩吾	酬周秀才	鲛人	1	[[10, 12]]
