sentence	allusion	variation_number	allusion_index	transformed_allusion
满城风雨近重阳，一舸烟波入醉乡。	满城风雨	1	[[0, 6]]	[0, 1, 2, 3, 4, 5, 6, 满城风雨]
满城风雨近重阳，城脚谁家菊自黄。	满城风雨	1	[[0, 6]]	[0, 1, 2, 3, 4, 5, 6, 满城风雨]
邱逢甲「台阳竹枝」：燕子不来泥滑滑，满城风雨正骑秋。	满城风雨	1	[[18, 21]]	[18, 19, 20, 21, 满城风雨]
吹竽昔已滥，在梁今可尤。	滥竽充数	1	[[0, 1]]	[0, 1, 滥竽充数]
严刑以为滥竽之戒，庸医杀人，向不论抵此，虽世人苟且轻贱之习有以自召，以致是非成败，难于稽核，久使庸医漏网，乃复充斥人间。	滥竽充数	1	[[4, 5]]	[4, 5, 滥竽充数]
使夫怀鼠知慙，滥竽自耻。	滥竽充数; 鸱得腐鼠	2	[[7, 8], [2, 3]]	[7, 8, 滥竽充数]; [2, 3, 鸱得腐鼠]
滥竽作吏，旷职怀惭。	滥竽充数	1	[[0, 1]]	[0, 1, 滥竽充数]
我是曳白菲才，滥竽入金街。	滥竽充数	1	[[7, 8]]	[7, 8, 滥竽充数]
如闻党与，颇容窃吹，文衡公器，岂宜私滥！	滥竽充数	1	[[7, 8]]	[7, 8, 滥竽充数]
光武在滹沱有公孙豆粥之荐。至今西北州县有号粥为‘滹沱饭’者。	滹沱麦饭	1	[[24, 26]]	[24, 25, 26, 滹沱麦饭]
元璋尝时对臣下说皇后的贤德，提起当年的炊饼，比之芜蒌豆粥、滹沱麦饭。	滹沱麦饭; 滹沱麦饭	2	[[24, 27], [29, 32]]	[24, 25, 26, 27, 滹沱麦饭]; [29, 30, 31, 32, 滹沱麦饭]
灌顶醍醐浆，活命芜蒌粥。	滹沱麦饭	1	[[8, 10]]	[8, 9, 10, 滹沱麦饭]
余喜其旷荡似漆园，辨析似仪、秦，综核似史迁，练达似孟坚，博奥似子云，而泽于理要，于是又似仲淹。	漆园吏	1	[[6, 7]]	[6, 7, 漆园吏]
是以漆园思惠，有捐斤之叹；伯氏哀期，有剿弦之愤。	漆园吏; 伯牙鼓琴	2	[[2, 3], [13, 14]]	[2, 3, 漆园吏]; [13, 14, 伯牙鼓琴]
，而刘勰乃称其「气伟采奇」，柳宗元谓其「质厚少伪作」，洪迈宋濂王世贞且以为「简劲出庄子右」，刘埙谓「漆园之言，皆郑圃之余」，岂盲于目者耶!夫。	漆园吏	1	[[50, 51]]	[50, 51, 漆园吏]
是故辩若仪秦而非为强，工若丘非而非为刻，逞若蒙庄而非为纵，博若侨向而非得滛。	漆园吏	1	[[22, 23]]	[22, 23, 漆园吏]
夫骈拇枝指，彼余于数者，蒙庄之寓言也；至曾子宣、魏道辅，家世男女，皆少指之一节，而又不必以艺名，名以指传，指以艺著；枝山而后，仅有其偶。	漆园吏	1	[[12, 13]]	[12, 13, 漆园吏]
蒙庄言：每至于族，吾见其难为。	漆园吏	1	[[0, 1]]	[0, 1, 漆园吏]
至漆园吏尤善言风，其言曰：“汝闻人籁而未闻地籁，汝闻地籁而未闻天籁夫。	漆园吏	1	[[1, 3]]	[1, 2, 3, 漆园吏]
视蒙庄之言，更易觉悟，读之豁然。	漆园吏	1	[[1, 2]]	[1, 2, 漆园吏]
毛嫱丽姬，人之所美也，鱼见之深入，鸟见之高飞，此出漆园氏语。	漆园吏	1	[[25, 26]]	[25, 26, 漆园吏]
杜诗“无贵贱不悲，无富贵亦足”，盖《庄子》“荣辱立见所病”之意；至骂及结绳，亦祖蒙庄。	漆园吏	1	[[40, 41]]	[40, 41, 漆园吏]
时有处士孙思邈，道洽古今，学殚数术，高谈正一，则古之蒙庄子。	漆园吏	1	[[26, 28]]	[26, 27, 28, 漆园吏]
彭泽漫能称傲吏，阳关无处寄悲歌。	不为五斗米折腰; 渭城	2	[[0, 1], [8, 9]]	[0, 1, 不为五斗米折腰]; [8, 9, 渭城]
常疑六合外，未信漆园书。	漆园吏	1	[[8, 10]]	[8, 9, 10, 漆园吏]
翛然碧霞客，那比漆园人。	漆园吏	1	[[8, 10]]	[8, 9, 10, 漆园吏]
纕蘅挽济武联云：“湘累孤愤，漆室哀吟，萧寺溯游踪，花前曾溅伤时泪；王粲登楼，兰成去国，蓬山怀故剑，海外争传感逝诗。	漆室忧葵; 屈原沉湘	2	[[14, 15], [9, 10]]	[14, 15, 漆室忧葵]; [9, 10, 屈原沉湘]
又云：葵为百菜主，味尤甘滑，故为马践，漆室女知忧及国，公仪休相鲁，愠而拔之，不欲夺园夫之利也。	漆室忧葵	1	[[19, 21]]	[19, 20, 21, 漆室忧葵]
杞人叹息忧方亟，漆室咨嗟泪暗弹。	漆室忧葵; 杞人忧天	2	[[8, 9], [0, 1]]	[8, 9, 漆室忧葵]; [0, 1, 杞人忧天]
若教藉力绵瓜瓞，漆室依然是女郎。	漆室忧葵	1	[[8, 9]]	[8, 9, 漆室忧葵]
无如杞人之忧、漆室之叹，不足以动当事之见闻；惟有拔剑砍地，击碎唾壶而已。	漆室忧葵; 杞人忧天; 唾壶击缺	3	[[7, 8], [2, 5], [29, 32]]	[7, 8, 漆室忧葵]; [2, 3, 4, 5, 杞人忧天]; [29, 30, 31, 32, 唾壶击缺]
愧不漆身吞豫炭，聊将洗耳弃由瓢。	漆身吞炭; 许由洗耳	2	[[2, 6], [10, 14]]	[2, 3, 4, 5, 6, 漆身吞炭]; [10, 11, 12, 13, 14, 许由洗耳]
’‘四当慎言，无两舌、恶骂、妄言、绮语、前誉后毁、证入无辜、蛊道、鬼妖、厌祷、咒咀，宁就吞炭，不出毒声也。	漆身吞炭	1	[[44, 45]]	[44, 45, 漆身吞炭]
冯贻以诗有“吞炭难忘当日事，积薪甚愧后来恩。	漆身吞炭	1	[[6, 7]]	[6, 7, 漆身吞炭]
吞炭复漆身，忠烈忘妻子。	漆身吞炭	1	[[0, 4]]	[0, 1, 2, 3, 4, 漆身吞炭]
吹箫食拟从人乞，吞炭声还畏友知。	漆身吞炭; 吴市吹箫	2	[[8, 9], [0, 1]]	[8, 9, 漆身吞炭]; [0, 1, 吴市吹箫]
君不见君漆头，臣漆身，恨君蓝台争谏臣。	漆身吞炭	1	[[8, 9]]	[8, 9, 漆身吞炭]
虽然打入鬼窟里，吞炭藏身又一回。	漆身吞炭	1	[[8, 9]]	[8, 9, 漆身吞炭]
市箫声咽迹崎岖，雪耻酬恩此丈夫。	吴市吹箫	1	[[0, 1]]	[0, 1, 吴市吹箫]
欲存豫让心，先试荆轲剑。	漆身吞炭; 燕市悲歌	2	[[2, 4], [8, 10]]	[2, 3, 4, 漆身吞炭]; [8, 9, 10, 燕市悲歌]
又云：欲知花乳清冷味，须是眠云石人饮茶觉爽，啜茗忘喧，谓非膏梁纨可语，爰着煮泉短剧，与枕石漱流者商焉。	漱石枕流	1	[[43, 46]]	[43, 44, 45, 46, 漱石枕流]
又颂僧问赵州道人相见呈漆器，曰：“漱石泠泠古涧阴，乔松千尺带寒青。	漱石枕流	1	[[17, 18]]	[17, 18, 漱石枕流]
师颂曰：漱石冷冷石涧阴，乔松千尺带寒青。	漱石枕流	1	[[4, 5]]	[4, 5, 漱石枕流]
廖氏云“漱石莫疑安石罅，土穴端无价”是也。	漱石枕流	1	[[4, 5]]	[4, 5, 漱石枕流]
拈拄杖曰，饱食闲曳杖，枕石听流泉。	漱石枕流	1	[[11, 12]]	[11, 12, 漱石枕流]
上堂：“枕石漱流，任运天真。	漱石枕流	1	[[4, 7]]	[4, 5, 6, 7, 漱石枕流]
车马红尘不住，利名黑夜商量，山僧独得疏懒，枕石铺云就将。	漱石枕流; 东华软尘	2	[[21, 22], [2, 3]]	[21, 22, 漱石枕流]; [2, 3, 东华软尘]
耕云钓月，睥睨天地之间；潄石枕流，放浪形骸之外。	漱石枕流	1	[[12, 15]]	[12, 13, 14, 15, 漱石枕流]
铺云枕石长松下，朝退看书尽日眠。	漱石枕流	1	[[2, 3]]	[2, 3, 漱石枕流]
慰情虚左女，阅世欠潘年。	潘安白发	1	[[9, 10]]	[9, 10, 潘安白发]
予恐玄霜未捣，潘鬓将星，老去刘郎，谁能以桃花付汝乎？	潘安白发; 前度刘郎	2	[[7, 8], [12, 15]]	[7, 8, 潘安白发]; [12, 13, 14, 15, 前度刘郎]
难道真个嫌我丑陋……一定要选个陈平、潘安不成？	潘安貌	1	[[18, 19]]	[18, 19, 潘安貌]
多半因为吃了我应分的母奶，他才长成这般宋玉之容、潘安之貌呢。	潘安貌	1	[[24, 27]]	[24, 25, 26, 27, 潘安貌]
缓揭绣衾，抽皓腕，移凤枕，枕潘郎。	潘安貌	1	[[14, 15]]	[14, 15, 潘安貌]
潘郎车欲满，无奈掷花何。	潘安貌; 潘安貌	2	[[0, 1], [8, 9]]	[0, 1, 潘安貌]; [8, 9, 潘安貌]
国士潘安，贤门孟光，芳姿玉立珪璋。	潘安貌	1	[[2, 3]]	[2, 3, 潘安貌]
雪浪翻天迷赤壁，令人西望忆潘郎。	潘安貌	1	[[13, 14]]	[13, 14, 潘安貌]
金水辅阳，堪言貌胜潘安。	潘安貌	1	[[9, 10]]	[9, 10, 潘安貌]
岩头闻，令僧去云：“传语十八子，好好事潘郎。	潘安貌	1	[[19, 20]]	[19, 20, 潘安貌]
因唤檀郎识得渠，大机大用都推倒。	潘安貌	1	[[2, 3]]	[2, 3, 潘安貌]
有两句颇相近：频呼小玉元无事，秪要檀郎认得声。	潘安貌	1	[[17, 18]]	[17, 18, 潘安貌]
乌成丹凤兮，潘安有绝国之容；猴化仙猿兮，潘岳怀倾国秀气。	潘安貌; 潘安貌	2	[[6, 7], [20, 21]]	[6, 7, 潘安貌]; [20, 21, 潘安貌]
频呼小玉元无事，祇要檀郎认得声。	潘安貌	1	[[10, 11]]	[10, 11, 潘安貌]
女视男，虽丑亦潘安，虽老亦健儿也。	潘安貌	1	[[7, 8]]	[7, 8, 潘安貌]
相忘调余无事没偏中，那更有心分异同，谁道潘郎多快便，倒骑驴背过桥东。	潘安貌	1	[[20, 21]]	[20, 21, 潘安貌]
渐老忽惊潘岳髩，多愁空抱马卿琴。	潘安白发	1	[[4, 6]]	[4, 5, 6, 潘安白发]
名高江夏之童，貌夺河阳之美。	潘安貌; 江夏黄童	2	[[7, 10], [0, 3]]	[7, 8, 9, 10, 潘安貌]; [0, 1, 2, 3, 江夏黄童]
当进呈新诗时，中有《夜梦俞淑人》一首未删，高宗见之，谓：「汝既悼亡，何不假归料理。	潘岳悼亡	1	[[31, 32]]	[31, 32, 潘岳悼亡]
我从前年赋悼亡，此身嗒然如木偶。	潘岳悼亡	1	[[5, 6]]	[5, 6, 潘岳悼亡]
予曾从太史击楫而弄澄明，纵观鱼鸟，有濠梁之乐。	濠上观鱼	1	[[18, 21]]	[18, 19, 20, 21, 濠上观鱼]
尝入华林园，顾谓左右曰：“会心处，不必在远，翳然林水，便自有濠濮间想也。	濠上观鱼	1	[[30, 33]]	[30, 31, 32, 33, 濠上观鱼]
元清伪为目疾，召验之，挥刃而目不瞬，遂放归濠上，卒。	濠上观鱼	1	[[21, 22]]	[21, 22, 濠上观鱼]
是以宁为曳尾之龟，而不肯受千金之币；宁为濠上之乐，而不肯任楚国之忧。	濠上观鱼; 曳尾泥涂	2	[[20, 21], [4, 7]]	[20, 21, 濠上观鱼]; [4, 5, 6, 7, 曳尾泥涂]
萧瑟中秋日，雁唳风云高，山居感时变，远客与长谣，疏林积凉风，虚岫结凝霄，湛露洒庭树，密叶乱萦条，抚叶悲先落，攀松羡后凋，垂纶在林野，交情远市朝，澹然怀古心，濠上岂伊遥。	濠上观鱼; 羊裘钓	2	[[78, 79], [60, 61]]	[78, 79, 濠上观鱼]; [60, 61, 羊裘钓]
又石桥诗曰：惠子临濠上，秦王见海神，写虹便欲饮，图星逼似真。	濠上观鱼	1	[[8, 9]]	[8, 9, 濠上观鱼]
斯道之大域中，我独知之濠上。	濠上观鱼	1	[[11, 12]]	[11, 12, 濠上观鱼]
而不知药不值一文，此亦脱尾之验也。	灌夫骂坐	1	[[4, 7]]	[4, 5, 6, 7, 灌夫骂坐]
适浙东一伧父，与一词客争宠，合江右某孝廉互谋，使酒骂座，讼之仪司，诬以盗匿金犀酒器，意在逮辱眉娘也。	灌夫骂坐	1	[[23, 26]]	[23, 24, 25, 26, 灌夫骂坐]
北齐校书图往在都下，驸马都尉王晋卿时时送书画来作题品，辄贬剥令一钱不值。	灌夫骂坐	1	[[31, 34]]	[31, 32, 33, 34, 灌夫骂坐]
少府谓言儿是九泉下人，明日在外谈道儿一钱不值。	灌夫骂坐	1	[[18, 21]]	[18, 19, 20, 21, 灌夫骂坐]
更希作友谊的小试身手，于人格饭碗，一切都无问题，如不堪屈驾赐教，请示知地点、时间，我当遵时往谒，倘有微长，定当竭力为之宣传，如无可取，亦绝口不谈，若总闭门称帝，此真不值一文也。	灌夫骂坐	1	[[82, 85]]	[82, 83, 84, 85, 灌夫骂坐]
嗜酒骂坐，不避权贵；衣敝浪跄，得金辄弃之。	灌夫骂坐	1	[[2, 3]]	[2, 3, 灌夫骂坐]
多病所须惟药物，一钱不直是儒冠。	灌夫骂坐	1	[[8, 11]]	[8, 9, 10, 11, 灌夫骂坐]
有时说自己的作文的根柢全是同情，有时将校对者骂得一文不值。	灌夫骂坐	1	[[24, 27]]	[24, 25, 26, 27, 灌夫骂坐]
前度相逢正卖文，一钱不直虚云云。	灌夫骂坐	1	[[8, 11]]	[8, 9, 10, 11, 灌夫骂坐]
方将展询，一衣碧绡者遽启曰：“适游馆娃宫，见诸妮子为妹折柳，张筵设饮，意气甚都，大为闺中人生色。	灞桥	1	[[27, 28]]	[27, 28, 灞桥]
春正月，郊野尚寒，引诸幕寮，饯朝客于折柳亭。	灞桥	1	[[18, 19]]	[18, 19, 灞桥]
惩折柳逾墙之俗，亲不嫌严，达异室同穴之情，人非无信。	钻穴逾墙	1	[[3, 4]]	[3, 4, 钻穴逾墙]
问相待，沙河路，灞陵桥。	灞桥	1	[[8, 10]]	[8, 9, 10, 灞桥]
长安送别云：『杜曲花光浓似酒，灞陵春色老于人。	灞桥	1	[[15, 16]]	[15, 16, 灞桥]
凡此一本于诗人之意，乃知后世折柳寄梅，未必真有事实也。	灞桥; 陆凯传情	2	[[14, 15], [16, 17]]	[14, 15, 灞桥]; [16, 17, 陆凯传情]
今之名乐也，至如落梅流韵，感金谷之游人，折柳传情，悲玉关之戍客。	灞桥	1	[[20, 21]]	[20, 21, 灞桥]
和烟和雨遮敷水，映竹映村连灞桥。	灞桥	1	[[13, 14]]	[13, 14, 灞桥]
则看他迎风袭袭，笼烟袅袅，肠断灞桥滨。	灞桥	1	[[15, 16]]	[15, 16, 灞桥]
折杨柳，双下俱徘徊，我与欢共取。	灞桥	1	[[0, 2]]	[0, 1, 2, 灞桥]
霸陵无醉尉，谁滞李将军。	灞陵呵夜	1	[[3, 4]]	[3, 4, 灞陵呵夜]
霸陵尉不为礼，广衔之。	灞陵呵夜	1	[[0, 2]]	[0, 1, 2, 灞陵呵夜]
谁识故将军，吞声霸陵尉。	灞陵呵夜	1	[[2, 4]]	[2, 3, 4, 灞陵呵夜]
太平还是将军定，太平不用旧将军。	灞陵呵夜	1	[[12, 14]]	[12, 13, 14, 灞陵呵夜]
鬼马萧萧踏暮云，花奴啼杀故将军。	灞陵呵夜	1	[[12, 14]]	[12, 13, 14, 灞陵呵夜]
剪烛对床诗未稳，从渠醉尉问谁何？	灞陵呵夜	1	[[10, 11]]	[10, 11, 灞陵呵夜]
议刑新幕府，保塞旧将军。	灞陵呵夜	1	[[8, 10]]	[8, 9, 10, 灞陵呵夜]
只愁恐轻鞍犯夜，灞陵旧路。	灞陵呵夜	1	[[8, 11]]	[8, 9, 10, 11, 灞陵呵夜]
龙汉劫中期后会，灞陵回首重依然。	灞陵呵夜	1	[[8, 9]]	[8, 9, 灞陵呵夜]
田单漫逞烧牛计，一箭终输鲁仲连。	火牛阵	1	[[4, 6]]	[4, 5, 6, 火牛阵]
然燧象、火牛、赤壁之烧、秭归之火，皆以草木苇获而灌脂，非火药制器也。	火牛阵	1	[[4, 5]]	[4, 5, 火牛阵]
中朝仗义诛封豕，大帅无心纵火牛。	火牛阵	1	[[13, 14]]	[13, 14, 火牛阵]
阴碑出火牛磨角，壤壁生香麝脱脐。	火牛阵	1	[[3, 4]]	[3, 4, 火牛阵]
奔牛计策元无敌，立马文章自有神。	火牛阵	1	[[0, 1]]	[0, 1, 火牛阵]
坐观狼狈奔牛角，敢复猖狂犯虎牙。	火牛阵	1	[[4, 5]]	[4, 5, 火牛阵]
即墨龙文光照曜，常山蛇阵势纵横。	火牛阵	1	[[0, 3]]	[0, 1, 2, 3, 火牛阵]
萧方等《三十国春秋》曰：苻洛雄勇多力，猛气绝人，坐制奔牛，射洞犁耳。	火牛阵	1	[[26, 27]]	[26, 27, 火牛阵]
如老杜上韦见素诗，布置如此，是一篇命意也；至其道迟迟不忍去之意，则曰「尚怜终南山，回首清渭滨」；其道欲与见素别，则曰「常拟报一饭，况怀辞大臣」。	灵辄扶轮	1	[[61, 63]]	[61, 62, 63, 灵辄扶轮]
报国直以人，不类一饭恩。	灵辄扶轮	1	[[8, 10]]	[8, 9, 10, 灵辄扶轮]
怀君不可遇，聊持报一餐。	灵辄扶轮	1	[[8, 10]]	[8, 9, 10, 灵辄扶轮]
回骸桑下饿，续命辙中枯。	灵辄扶轮	1	[[2, 4]]	[2, 3, 4, 灵辄扶轮]
谁知廖廓无双士，犹自徘徊一饭恩。	灵辄扶轮	1	[[12, 14]]	[12, 13, 14, 灵辄扶轮]
乃怀悲曰：「儿闻桑间一食，灵辄为之扶轮；黄雀得药封疮，衔白环而相报。	灵辄扶轮	1	[[17, 18]]	[17, 18, 灵辄扶轮]
此道人盖永嘉人林灵素也。旋得幸，贵震一时，赐名灵素，平日一饭之恩，必厚报之。	灵辄扶轮	1	[[28, 31]]	[28, 29, 30, 31, 灵辄扶轮]
陶潜磊落性情温，冥报因他一饭恩。	灵辄扶轮	1	[[12, 14]]	[12, 13, 14, 灵辄扶轮]
文字之社，扶轮风雅，宣讲格言，化导愚蒙。	灵辄扶轮	1	[[5, 6]]	[5, 6, 灵辄扶轮]
待为国士者乃立漆身之节，馈以一餐者便致扶轮之効，况其重于此乎？	灵辄扶轮; 灵辄扶轮	2	[[14, 15], [19, 20]]	[14, 15, 灵辄扶轮]; [19, 20, 灵辄扶轮]
徒深挂剑之怀，每阻炙鸡之愿。	炙鸡渍酒	1	[[9, 10]]	[9, 10, 炙鸡渍酒]
田畴，北平人也。刘虞为公孙瓒所害，畴追慕无已，往虞墓设鸡酒之礼，恸哭之音动于林野。	炙鸡渍酒	1	[[27, 30]]	[27, 28, 29, 30, 炙鸡渍酒]
《儿女英雄传》书随后出，横空插入一段，以蛇腰之相公，呼肚香之阔客，谑而近虐，煞风景矣。	烧琴煮鹤	1	[[38, 40]]	[38, 39, 40, 烧琴煮鹤]
此种原是风雅趣事，新学家龂龂辟其虚妄，嗤为迷信，所谓杀风景也。	烧琴煮鹤	1	[[26, 28]]	[26, 27, 28, 烧琴煮鹤]
却怕后时无意思，杀风景似范家翁。	烧琴煮鹤	1	[[8, 10]]	[8, 9, 10, 烧琴煮鹤]
杀风景义山《杂纂》，品目数十，盖以文滑稽者。	烧琴煮鹤	1	[[0, 2]]	[0, 1, 2, 烧琴煮鹤]
吹竹弹丝谁不爱，焚琴煮鹤人何肯。	烧琴煮鹤	1	[[8, 11]]	[8, 9, 10, 11, 烧琴煮鹤]
余尝谓，携美人赴肉市饮食，亦焚琴煮鹤之一事。	烧琴煮鹤	1	[[14, 17]]	[14, 15, 16, 17, 烧琴煮鹤]
自笑衰残杀风景，灯时不拟入重城。	烧琴煮鹤	1	[[4, 6]]	[4, 5, 6, 烧琴煮鹤]
杀风景唐李义府，以对花啜茶为杀风景。	烧琴煮鹤	1	[[0, 2]]	[0, 1, 2, 烧琴煮鹤]
若初开不玩而俟全开，全开不玩而俟盛开，则恐好事未行，而杀风景者至矣。	烧琴煮鹤	1	[[27, 29]]	[27, 28, 29, 烧琴煮鹤]
因以圆石付之曰：“此公之可人所化，剖之当获宝玉，犹可朝夕把玩，不致以杀风景怨妾。	烧琴煮鹤	1	[[34, 36]]	[34, 35, 36, 烧琴煮鹤]
雨打上元灯云掩中秋月或咎雨云杀风景，或叹灯月丁厄运，尚非二语连属正意。	烧琴煮鹤	1	[[14, 16]]	[14, 15, 16, 烧琴煮鹤]
但怪传呼杀风景，西清西话云：义山杂纂，品目数十，盖以文滑稽者，其一曰：杀风景。	烧琴煮鹤	1	[[4, 6]]	[4, 5, 6, 烧琴煮鹤]
国初说书人柳敬亭、歌者王紫稼，皆见名人歌咏。王以黯昧事，为李御史杖死，有烧琴煮鹤之惨。	烧琴煮鹤	1	[[36, 39]]	[36, 37, 38, 39, 烧琴煮鹤]
奈经动地鼓鼙，薰天妖孽，化茵成溷，煮鹤焚琴，顿使此书原板，湮没无存。	烧琴煮鹤	1	[[17, 20]]	[17, 18, 19, 20, 烧琴煮鹤]
功臣不可为鸟尽弓藏，古今同慨。	烹狗藏弓	1	[[5, 8]]	[5, 6, 7, 8, 烹狗藏弓]
老君明戒，用兵有言，退一尺则我所先行，进一寸则吾将不敢，恐亡厥宝，所以慎之，叹我浮生，沉迷莫悟，岂知高乌尽而良弓藏，敌国减而谋臣死。	烹狗藏弓	1	[[55, 56]]	[55, 56, 烹狗藏弓]
提取山河与别人，到头一镬悲烹狗。	烹狗藏弓	1	[[12, 14]]	[12, 13, 14, 烹狗藏弓]
古来鸟尽良弓藏，近时刎颈陈与张。	烹狗藏弓	1	[[2, 6]]	[2, 3, 4, 5, 6, 烹狗藏弓]
祖帐东都，二疏可喜，兔死狗烹，何嗟及矣。	烹狗藏弓	1	[[10, 13]]	[10, 11, 12, 13, 烹狗藏弓]
危机俊逸旱雷轰，苍鹰折翅猎狗烹。	烹狗藏弓	1	[[12, 14]]	[12, 13, 14, 烹狗藏弓]
莫倚丝绳金旋美，弓藏鸟尽汝须惊。	烹狗藏弓	1	[[8, 11]]	[8, 9, 10, 11, 烹狗藏弓]
“狡兔得而猎犬烹，高鸟尽而良弓藏。	烹狗藏弓	1	[[1, 7]]	[1, 2, 3, 4, 5, 6, 7, 烹狗藏弓]
子封愿封留，淮阴喻弓藏。	烹狗藏弓	1	[[9, 10]]	[9, 10, 烹狗藏弓]
虞舜藏弓苍梧野，我家正度南岳下。	烹狗藏弓	1	[[2, 3]]	[2, 3, 烹狗藏弓]
文种有藏弓之恨，李斯有税驾之叹，张华愿优游而不获，此四子者，皆神敏知几，聪明志古，图国致霸，动必成功，而自谋其身，犹有所恨，况常人哉？	烹狗藏弓	1	[[3, 4]]	[3, 4, 烹狗藏弓]
高鸟尽，良弓藏。	烹狗藏弓	1	[[4, 6]]	[4, 5, 6, 烹狗藏弓]
简册飞秦灰，纲常复奚施。	焚书坑儒	1	[[3, 4]]	[3, 4, 焚书坑儒]
秦坑铭唯赢之虐，自任不儒。	焚书坑儒	1	[[0, 1]]	[0, 1, 焚书坑儒]
秦坑赵卒于长平之下，四十万众同时俱陷，当时啼号，非徒叹也。	焚书坑儒	1	[[0, 1]]	[0, 1, 焚书坑儒]
其时秦多良医，如和如缓，岂有未读《灵》、《素》者?则秦必有之，始皇焚书，而不焚医书，故《内经》尚存，惟是代远年湮，必多残缺。	焚书坑儒	1	[[33, 34]]	[33, 34, 焚书坑儒]
使蒙恬筑长城，焚诗书百家之言，坑儒士四百六十人。	焚书坑儒	1	[[15, 16]]	[15, 16, 焚书坑儒]
遂自贤圣，燔诗书，坑儒士，奢淫暴虐，务欲广地。	焚书坑儒; 焚书坑儒	2	[[5, 7], [9, 11]]	[5, 6, 7, 焚书坑儒]; [9, 10, 11, 焚书坑儒]
种瓜温处《儒林传》：新丰有愍儒乡，秦既焚书，拜诸生为郎七百人。	焚书坑儒	1	[[19, 20]]	[19, 20, 焚书坑儒]
下卷六十五、节抄“灵枢”引生生子曰：余惟医以《灵》《素》为祖，但其书出秦火之后，断简残篇，几至散失，虽命世之才如秦越人、淳于意、张、华诸公，延医称神奇者，亦未之训释。	焚书坑儒	1	[[35, 36]]	[35, 36, 焚书坑儒]
