sentence	variation_number	allusion	allusion_index
海水一泓烟九点，壮哉此地实天险。	1	齐烟九点	[[0, 4]]
收拾云情，铺张雨态，来嫁朱门趁一阳。	1	一阳生	[[15, 17]]
凿河津于孟门，百川复启；补穹仪以五石，万物再生。	1	女娲补天	[[12, 17]]
遥盼着优师仞墙，比龙门还加向往。	1	夫子墙	[[3, 7]]
范滂揽辔正澄清，知我公明哲。分此仁风恺悌，济邻邦欢悦。	1	揽辔澄清	[[0, 4]]
士生始堕地，弧矢志四方。	1	悬弧射矢	[[6, 8]]
舟寒句溪雪，衣故洛城尘。	1	京洛尘	[[8, 11]]
睡时分得江淹梦，五色毫端弄逸才。	1	江淹梦笔	[[4, 7]]
匑匑臣节知自持，带砺勋猷永相保。	1	河山带砺	[[8, 9]]
尚书当年，蓬矢桑弧，初度佳期。	1	悬弧射矢	[[5, 9]]
止陪鸳鹭居清秩，滥应星辰浼上玄。	1	星郎	[[9, 12]]
生甘类原宪，死不学陶朱。	1	原宪贫	[[0, 5]]
凭楼北槛而望，龙蟠其右，虎踞其左，秀色绮靡，若指掌上。	2	龙盘虎踞, 龙盘虎踞	[[7, 8], [12, 13]]
恭以圣神在御，政化惟新。顾吁俊之无方，岂拔贤而待次。贱如莘野，犹为席上之珍;远若傅岩，尽入彀中之选。	1	英雄入彀	[[45, 47]]
刀梦殊祥后，锋车急占中。	1	三刀梦	[[0, 2]]
两岸的垂杨古道，倒影入河水中间，也大有板渚随堤的风味。	1	隋堤	[[21, 23]]
‘这大相公聪明的很，他是看猫画虎，一见即会套的人。’孝移微笑道：‘端福不甚聪明，恐画虎类犬。’	1	画虎不成反类狗	[[41, 44]]
飘飘信流去，误过子猷溪。	1	访戴	[[8, 11]]
开筵出红妆，持杯擘紫蟹。	2	持螯把酒, 持螯把酒	[[6, 8], [-1, 1]]
东海龙神差老僧来做媒，招你为东床娇客。	1	坦腹东床	[[14, 18]]
平生不作兔三窟，今古何殊貉一丘?	1	一丘之貉	[[12, 15]]
笔底银河落九天，何曾憔悴饭山前。	1	饭颗山	[[12, 14]]
细嚼兼收上池水，徐咽还成沧海珠。	1	沧海遗珠	[[12, 14]]
琵琶原是韩朋木，弹得鸳鸯一处飞。	1	相思树	[[4, 7]]
献纳竟何补，焚坑祸谁因?昂昂采芝士，矫矫蹈海人。	1	鲁连蹈海	[[20, 23]]
茶纸鼠雀尽，身死城亦空。	1	雀角鼠牙	[[2, 3]]
上写蝴蝶飞舞，种种意态，俨存蝶梦余趣。	1	庄周梦蝶	[[14, 15]]
吹律岂邹子，炼石疑娲娥。	1	女娲补天	[[9, 11]]
医，贱役也，纵学术兼优，车笠不渝盟已耳。	1	乘车戴笠	[[12, 13]]
黑貂宁免敝，斑鬓兀称觞。	1	季子貂敝	[[0, 4]]
事业青云如鼠肝，文章白发羞牛后。	1	宁为鸡口，无为牛后	[[13, 14]]
甲子轩庭历，《春秋》孔壁书。	1	孔壁遗文	[[10, 13]]
我来圯桥上，怀古钦英风。惟见碧流水，曾无黄石公。	1	圯桥进履	[[20, 23]]
复促生起为掠鬓，生谢不敏。仲仙笑曰：‘卿不见京兆画眉乎?’	1	张敞画眉	[[22, 26]]
不是昔年攀桂树，岂能月里索恒娥?	1	嫦娥奔月	[[13, 15]]
云间堕箭飞书去，风里擎竿露布来。	1	一箭下聊城	[[2, 6]]
今者二仙子得得来云溪，倒屐出迎，一者写唐梁振之，一者纷南梁之秀，皆故人也。	1	倒屣迎宾	[[11, 12]]
门无青蝇吊，魂有黄犬嗤。	1	青蝇吊客	[[2, 4]]
武城带神锋，恬照吞青阿，阊阖临丹井，云门郁嵯峨。	1	丹砂井	[[15, 16]]
某闻仁祖乘流，先知彦伯;张凭植棹，正值刘惔。	1	孝廉船	[[12, 16]]
自悯秦怨痛，谁邻楚奏哀!	1	南冠楚囚	[[8, 10]]
怀宝羞自献，邈然老空山。	1	和氏之璧	[[0, 2]]
击楫中流，投鞭思济，多少昔时豪杰。	1	中流击楫	[[0, 4]]
三台星坼上公嗟，中旨遥闻恤典加。	1	星坼中台	[[0, 4]]
只恐怕老侵潘髩，愁入庾肠，枉自惭衰朽。	1	庾信愁	[[10, 12]]
思迷曰：“俗云：初生之犊不惧于虎，纵然斩得，只是一小卒耳，不足为奇。	1	初生之犊	[[8, 15]]
况乎兵燹以来，凡良家女子，遭风雨之摧残，而堕烟花之小劫者，随在皆是。飘樊落溷，狼籍堪悲;逐水沾泥，凄凉何极!	1	飘茵堕溷	[[34, 38]]
纨扇惊秋，菱花怨晚，谁共蛾黛?	1	班姬咏扇	[[0, 4]]
开贯泻蚨母，买冰防夏蝇。	1	青蚨	[[3, 5]]
某即有罪，倘死于寓所，则咎在小生。请少存投鼠之忌。	1	投鼠忌器	[[20, 23]]
鹏翼垂空，笑人世，苍然无物。	1	鲲鹏展翅	[[0, 4]]
已堕岘山泪，因题零雨诗。	1	堕泪碑	[[1, 5]]
见太师搁着泪诉艰难，教传示夫人，只说道东窗事犯，大古是人马报平安。	1	东窗事发	[[19, 22]]
仙是麻姑降，才非唐举知。	1	蔡泽年寿	[[6, 11]]
脸横秋水溢，眉拂远山晴。	1	远山眉	[[6, 10]]
广陌遥知驹款段，曲池犹记鹭联拳，对床夜雨平生约。	1	夜雨对床	[[16, 19]]
郑家婢妾如师弟，梁氏夫妻似主宾。	1	郑玄家婢	[[0, 4]]
便当弃繻出关去，床下仰看元龙楼。	1	终军弃繻	[[2, 6]]
王策献君前，头点朱衣圣恩眷。庆朝廷明盛，罗网英贤。	1	朱衣点头	[[6, 10]]
云衢降五马，林木引双旌。	1	五马	[[3, 5]]
及至其后，渐以滋章，吹毛索疵，诋欺无限。	1	吹毛求疵	[[10, 14]]
胯夫私藏钟离末(眜)，有欺朕之意，朕今欲擒之。	1	胯下之辱	[[0, 2]]
朱弦冉冉奏，金醴迟迟倾。相劝绮季徒，颓玉信纵横。	1	玉山倾倒	[[18, 20]]
治弟是出门的日子多，此番回来，听说几年工夫，这黄通理夫妻竟其闹开了，又碰着姓施的是个好好先生，任着他的性儿。	1	好好先生	[[42, 45]]
荆山泣玉徒自苦，夷门抱关谁复贤?	1	和氏之璧	[[0, 4]]
知君未忘闻鸡约，髀肉如今尚未消。	1	闻鸡起舞	[[4, 7]]
永愿坐此石，长垂严陵钓。	1	羊裘钓	[[8, 11]]
眼前便是华胥境，何处还须着俗氛?	1	华胥梦	[[4, 7]]
成而登天；注谓鼎成而白日升天，事属虚诞。	1	乘龙出鼎湖	[[7, 8]]
眼中翠嶂三生石，袖底金陵一纸书。	1	刘弘一纸书	[[12, 14]]
看飞凫仙子，张帆直上，周郎赤壁，鹦鹉汀洲。	1	王乔凫舄	[[1, 5]]
至于老兄垫用的款子，兄弟马上就派账房如数归赵就是了。	1	完璧归赵	[[20, 22]]
身叨赴阙，颇更思乡……分俸则桂玉不完，聚族则京师难住。	1	食玉炊桂	[[14, 16]]
《浙右赠陆处士》：静节灌园余，得非成隐居。	1	仲子灌园	[[11, 12]]
玉烛调和，圣主垂衣。	1	圣主垂衣	[[5, 9]]
发时止许沙鸥送，到日方乘竹马迎。	1	竹马交迎	[[12, 15]]
身余持蟹后，脚负看山心。	1	持螯把酒	[[2, 3]]
欲识贵人公辅相，芝兰不带自然香。	1	谢庭兰玉	[[8, 9]]
因风托便，不借于冥鸿;假雾成斑，无惭于隐豹。	1	南山雾豹	[[11, 15]]
赌必近盗，对面作贼.战胜探囊，图穷凿壁。	1	图穷匕见	[[15, 16]]
有田僧超者善吹笳，能为‘壮士歌’、‘项羽吟’。征西将军崔延伯甚爱之。	1	燕市悲歌	[[12, 15]]
麦秋今欲至，君听两岐歌。	1	两岐歌	[[8, 11]]
碧树竹阑白足僧，相携刘尹与张凭。	1	赤髭白足	[[4, 7]]
况复梁生出关，独念高恢;伯牙辍琴，无忘钟子，禛虽不敏，愿附古人。	1	伯牙鼓琴	[[12, 16]]
杜氏草堂元两地，陆家老屋总三间。	1	二陆	[[8, 12]]
后先青云士，表里白玉温。	1	青云自致	[[2, 4]]
宜锡圭裂壤，允副佥属。	1	分茅列土	[[3, 5]]
一听南薰曲，因知大舜功。	1	舜弦	[[2, 5]]
弄瓦弄璋同一弄，休将厚薄异雄雌。	1	弄璋弄瓦	[[0, 4]]
然人多气盛，又益以香气烛光，熏蒸终日，未浃辰，玉山颓矣，诸善信皆废然而返。	1	玉山倾倒	[[23, 25]]
予视杨用脩、顾亭林、阎百诗、毛西河、朱竹垞五先生之渊博，望洋而叹。	1	望洋兴叹	[[28, 32]]
宇宙之内，燕雀不知天地之高也;坎井之蛙，不知江海之大。	1	井蛙	[[15, 19]]
后之伉俪宸极，正位居中，罕蹈平易之途，多遵覆车之辙。	1	前车之鉴	[[21, 24]]
料得去来今不昧，探环会有再生缘。	1	羊祜识金环	[[8, 9]]
海客乘槎以登汉，姮娥窃药以奔月。	1	嫦娥奔月	[[8, 12]]
一动天文李泌谓肃宗曰：“臣绝粒无家，禄位与茅土皆非所欲，为陛下运筹帷幄，收复京城，但枕天子膝睡一觉，使有司奏客星犯帝座，一动天文足矣。	2	分茅列土, 运筹帷幄	[[21, 22], [31, 34]]
得老丈万死一生，成就好事，使德言之破镜复合，都护（崔护）之桃花再开，粉骨碎身，何可报答。	1	破镜重圆	[[17, 20]]
燕歌远别，悲不自胜。	1	燕市悲歌	[[0, 2]]
柳色偏浓九华殿，莺声醉杀五陵儿。	1	五陵年少	[[12, 14]]
隐几逌然笑，何人战触蛮?	1	蛮触交争	[[8, 11]]
而曹操阴贼险狠，特鬼蜮之雄者耳。	1	含沙射影	[[9, 11]]
是日风曀，望建业江山蟠龙踞虎之状，皆依约而得之。	1	龙盘虎踞	[[10, 13]]
一从悲画扇，几度泣前鱼。	2	龙阳泣鱼, 班姬咏扇	[[8, 10], [2, 4]]
其文词妙丽，如玉振金声。	1	金声玉振	[[7, 10]]
自尔厌游侠，闭户方垂帷。	1	目不窥园	[[9, 11]]
先生锦心冰雪肠，银钩珠唾千万章。	1	咳唾成珠	[[10, 12]]
吾观白之文义，有济代命，然千钧之弩，魏王大瓠，用之有时。	1	魏王瓠	[[18, 21]]
文章漫道能吞凤，杯酒何曾解吃鱼。	1	罗含吞鸟	[[5, 6]]
此事满朝尽知，但畏投鼠忌器之嫌，不敢为皇上言之耳！	1	投鼠忌器	[[9, 12]]
崖门骨不归，睢阳齿空嚼。	1	张巡嚼齿	[[6, 9]]
如何开济手，寂寞向佳城。	1	滕公佳城	[[9, 10]]
李林甫借仗马以塞谏争，王安石结御史以知杂事，此号召天下群誉圣者以自多其党也。	1	立仗马	[[4, 5]]
赐我如琼玖，将何报所亲?	1	投木报琼	[[3, 5]]
彭泽署衔，激水听锻，不足以肖其孤上。	1	嵇康锻	[[5, 9]]
鹿门知得计，燕幕未安巢。	1	燕巢于幕	[[6, 7]]
夫大人者，以性命为重，以道德为贵，视幻身如枯木，视富贵如浮云，内常有余，外若不足，真履实践，渐次进步，心坚志远，不到大道完成之后，绝不休歇，故利。	1	富贵浮云	[[25, 29]]
昔余游京华，未尝废丘壑。	1	一丘一壑	[[9, 11]]
逐贫有赋长呼癸，却病无方但守庚。	1	三尸	[[13, 15]]
箫奏秦台里，书开鲁壁中。	1	乘鸾	[[2, 4]]
因思庄子逍遥榆枋之说，其亦智哉！	1	榆枋之见	[[6, 7]]
年来教授隐女仁，忽召军前捧綍纶。	1	纶綍	[[13, 15]]
祝征兰梦兆南国燕，椒聊蕃衍。	1	燕梦征兰	[[1, 5]]
十载西湖，傍柳系马，趁娇尘软雾。	1	东华软尘	[[11, 15]]
荆卿期客天上来，昭王买骏人间路。	1	千金市骨	[[8, 12]]
胡应麟《诗薮》曰：‘以公幹为巨钟，而伟长为小莛，抑扬不已过乎!’王士禛曰：‘建安诸子，伟长实胜公幹，而嵘讥其以莛扣钟，乖反弥甚。’此皆驳钟《品》者，亦当。	1	以莛撞钟	[[54, 58]]
秦庭大夫讵足骂，陶家三径宁嫌贫!	1	陶潜三径	[[8, 12]]
非画饼，似脱颖囊锥，头角峥嵘。	1	毛遂自荐	[[5, 9]]
一枝秋露染初匀，曾伴渊明漉酒巾。	1	酒漉纱巾	[[10, 14]]
薄幸是牵牛，会少离稠。鹊槎一夕锦云收，我做牛郎他织女，夜夜桥头。	1	乌鹊填桥	[[11, 13]]
而梦梦者遂谓痰火，有虚有实，乃至充栋诸方，妄云肺虚用某药，肺实用某药，以及心肝脾肾，咸出虚实两治之法。	1	汗牛充栋	[[16, 17]]
唯有桓伊江上笛，卧吹三弄送残阳。	1	闻筝堕泪	[[2, 7]]
白头共论胜事，须偿五湖深愿。	2	范蠡扁舟, 范蠡扁舟	[[9, 11], [12, 13]]
包羞强索侏儒米，豪举何人记少年?	1	索米长安	[[4, 7]]
《思归引》与《闲居赋》，何苦低头拜后尘。	1	望尘而拜	[[16, 19]]
因寻黄绢字，为我吊曹盱。	1	绝妙好辞	[[2, 5]]
且知无玉馔，谁肯逐金丸?	1	韩嫣金丸	[[9, 11]]
汉庭用老，想君王也忆，潜郎白首。	1	郎潜白发	[[11, 15]]
旌旗依旧长亭路，尊前试点莺花数。何处捧心颦，人间别样春?	1	东施效颦	[[18, 21]]
名遗珠崖令，空将二义传。	1	沧海遗珠	[[1, 2]]
淮南之八童九老，云犬霄鸡。	1	九老图	[[5, 6]]
怕见人去楼空，柳枝无恙。	1	杳如黄鹤	[[2, 6]]
故命翟车参后乘，岂无恩幸肯当熊。	1	冯媛当熊	[[13, 14]]
游吴曾有约，不谓滞钱塘。屡月无鸿雁，沿途半虎狼。	1	雁足书	[[15, 17]]
馆娃归，吴台游鹿;铜仙去，汉苑飘萤。	1	鹿走姑苏台	[[4, 8]]
屈原既放，游于江潭，行吟泽畔。	1	泽畔吟	[[10, 13]]
难既平，妾返苏，索寄物，金少与之。妾索全璧，金曰：‘仆非干没也，闻小主在陇西，仆必访得之，他日当完赵耳。’	1	完璧归赵	[[48, 49]]
边长兵寡，掣襟肘见。	1	捉衿见肘	[[5, 9]]
右台山下一蜗庐，小有丘壑亦可取。	1	蜗牛庐	[[5, 6]]
藩维克振，既参来暮之歌;邦国不空，自有康沂之相。	1	歌五袴	[[7, 9]]
天畏斯文坠，凭君助素风。	2	天丧斯文, 天丧斯文	[[0, 2], [-1, 2]]
使此人不出帷，当效环草之报。	1	黄雀报	[[9, 13]]
鲛盘千点怨吞声，蜡炬风高翠箔轻。	1	鲛人泣珠	[[0, 2]]
驿使梅花寄所思，老人特地写枯枝。	1	陆凯传情	[[0, 4]]
此语是禅月怀友人诗曰：“厚似铁围山上铁，薄似双成仙体缬。	1	双成	[[22, 23]]
炉烟巧作公超雾，书册尚避秦皇城。	1	五里雾	[[4, 7]]
埋轮拗镞周千亩，蔓草枯杨汉二京。	1	系马埋轮	[[0, 2]]
荆山之下玉抵鹊，两京春荠论斤卖。	1	荆玉抵鹊	[[4, 7]]
宁期向月窥囊，讵料看花遇倾国。	1	月下老人	[[2, 6]]
徒恨伤麟，终幾失马;若无往岁，焉有兹辰?	1	塞翁失马	[[7, 9]]
懑拈如意舞，狂叩唾壶歌。	1	唾壶击缺	[[7, 11]]
我材濩落本无用，虚名惊世有何益?	2	魏王瓠, 魏王瓠	[[2, 4], [5, 7]]
此中大半，皆西洋以富以强之基，而自吾人行之，则淮橘为枳，若存若亡，不能收其实效者，则又何也?	1	橘化为枳	[[23, 27]]
粉堞女墙都已尽，恍如陶侃梦天门。	1	天门八翼	[[10, 15]]
谁家一笛怨东风，春远孤山鹤唳空。	1	梅妻鹤子	[[10, 12]]
杀虎子而还喂其虎母，分狙栗而自诈其狙公，假途灭虢，献璧吞虞，金印玉书，乃为钓鱼之香饵。	1	虢灭虞亡	[[20, 24]]
希特勒已到再衰三竭之时，他对斯大林格勒、高加索两处的进攻已经失败。	1	一鼓作气	[[5, 9]]
他背熟的班姬四诫从头学，不要得孟母三迁把气淘。	1	孟母择邻	[[15, 19]]
惟安莱芜甑，兼慕林宗巾。	1	林宗折巾	[[8, 11]]
莫大于殇子，彭聃犹为夭。	2	庄叟彭殇, 庄叟彭殇	[[6, 8], [10, 11]]
进枣尉安期枣，熟桃城方朔桃，羡春晖王谢门高。	1	方朔偷桃	[[10, 13]]
舄凫随意远，辽鹤自知还。	1	王乔凫舄	[[0, 2]]
后生不自牧，呻吟空押策。揠苗不待长，买菜苦求益。	2	狂奴故态, 狂奴故态	[[18, 20], [21, 23]]
帐中蝶化真成梦，镜里鸾孤枉断肠。	1	庄周梦蝶	[[2, 4]]
今仕涂颠陨于铄金毁骨之日。	1	众口铄金	[[6, 10]]
淡淡春衫袅袅腰，菱花自对亦魂消。如何刚狠河东性，相见虽怜总不饶。	1	河东狮子吼	[[20, 23]]
儒林身负三朝望，廉吏家余四壁风。	1	家徒四壁	[[10, 15]]
印光法师，为武肃王作射潮发隐颂，函示前来。	1	射潮	[[10, 11]]
边境者，中国之唇齿，唇亡则齿寒，其理然也。	2	虢灭虞亡, 虢灭虞亡	[[13, 14], [10, 11]]
池鱼幕燕依栖浅，轩鹤冠猴宠渥新。	1	沐猴而冠	[[8, 12]]
〔刘孝标论曰〕故鱼以泉涸而呴沫，鸟因将死而悲鸣。	1	相濡以沫	[[13, 15]]
欲语王县令，三叫不能闻。	1	王乔凫舄	[[2, 5]]
有信江头春色，无凭天上浮云。白衣苍狗又何频。岂是随风情性。	1	白衣苍狗	[[14, 17]]
百里岂能容骥足，九霄终自别鸡群。	1	鹤立鸡群	[[12, 15]]
芳流小山桂，尘起大王风。	1	大王风	[[8, 10]]
凭人莫说长安乐，瞽老惟知笑向东。	1	屠门大嚼	[[4, 7]]
东来谁迎使君车，知是丈人屋上乌。	1	爱屋及乌	[[12, 15]]
一编落手等性命，两髀生肉徒摩挲。	1	髀肉复生	[[8, 12]]
近而不谏，则尸利也。	1	尸位素餐	[[6, 7]]
鸡虫得失能多少，也听春蚕叶上声。	1	鸡虫得失	[[0, 3]]
狂酾千石发浩歌，唾壶敲碎天为动。	1	唾壶击缺	[[8, 11]]
叶公懵懂遭龙吓，冯妇痴歆被虎欺。	1	冯妇	[[8, 9]]
《陌上》：铜驼陌上柳，缭绕舞东风。	1	铜驼陌	[[5, 7]]
火炎侵琬琰，鹰击谬鸾凤。	2	玉石俱焚, 玉石俱焚	[[0, 2], [3, 5]]
列强在华，拔帜竖帜，均势之局，乃具规模……惟是燕幕之惨，志士寒心;牛后之羞，壮夫切齿。	1	燕巢于幕	[[23, 25]]
夫木朽不雕世衰难制，将军虽欲委忠难佐之朝，雕画朽败之木，犹逆坂而走丸，必不可也。	1	走丸	[[29, 33]]
别泪纷纷逐断猿，贫交无赠只多言。	1	断肠猿	[[5, 7]]
无令财货上流，则逆不作。	0	nan	[]
贱妾甘作覆地水，郎君忍作离弦箭。	1	覆水难收	[[4, 7]]
春光漏泄出闺门，展转狐疑不定，怎做得楚弓得失何劳问。	1	楚弓楚得	[[18, 21]]
至云于学无所不窥，若走马看花，是亦窥也；罄心凝思，是亦窥也。	1	春风得意	[[10, 13]]
凤凰鸣舞乐昌年，蜡炬开花夜管弦。半醉徐击珊瑚树，已闻钟漏晓声传。	1	石崇斗奢	[[19, 23]]
《墨子》谓‘西施之沉，其美也。’岂亦如隋之于张丽华乎?‘一舸逐鸱夷’，特见于杜牧诗，未必然也。	2	范蠡扁舟, 范蠡扁舟	[[-1, 1], [-1, 2]]
张敞画眉，谢鲲折齿。	1	投梭折齿	[[5, 9]]
舍，一作巷。阮舍，比侄居。	1	未能免俗	[[6, 8]]
时亭林以诏狱在济南。	2	南冠楚囚, 南冠楚囚	[[8, 9], [-1, 1]]
“我之误挞俞先生，追悔莫及，然俞先生器局宏大，初未与我较，是皆诸生之教，请师召俞先生而慰解之，我愿对众负荆则冰释矣。”	1	负荆请罪	[[51, 52]]
牢收交甫佩，莫遣此心违。	1	汉皋解佩	[[2, 5]]
长安好少年，骢马铁连钱；陈王装玉勒，晋后铸金鞭	1	避骢马	[[6, 7]]
荐梦无云雨，留香别绮罗。	1	巫山云雨	[[0, 2]]
泫然为汝下雨泪，无由返旆羲和车。	1	羲和驭日	[[12, 15]]
拔萃簪花十五余，倾城看杀好头颅。	1	看杀卫玠	[[8, 12]]
授衣之月，落帽之辰。	1	孟嘉落帽	[[5, 9]]
男女既及冠笄，尚犹中门未出，家之僮仆并未少识乌衣，而红颜者更无论已。	1	乌衣门第	[[22, 23]]
陆希声《《阳羡杂咏十九首·讲易台》》年逾知命志尤坚，独向青山更绝编。	1	韦编三绝	[[31, 32]]
东皇太乙方行令，寄语风姨且霁威。	1	封姨	[[10, 12]]
傀儡场中，邯郸道上，说乌有先生，作蕉鹿大梦者，自古及今，不知几亿万万。	1	蕉鹿梦	[[17, 21]]
还须黑头取方伯，莫谩白首为儒生。	1	黑头公	[[2, 7]]
不惟朱衣暗点头，亦且龙虎榜上共联名。	1	朱衣点头	[[2, 3]]
人何在?玉箫旧约，忍对素娥说!	1	玉箫旧约	[[4, 8]]
是则龟组随瓜卸。好规模、分付来者。	1	及瓜而代	[[4, 7]]
夫生帝王，则若文母，方钟至圣；生人臣则若陶母，方降大贤，信夫。	1	剪发待宾	[[20, 21]]
又如三千殿脚女，锦衣炫服明江干。	1	锦帆天子	[[4, 7]]
若世人闻经，心不听采者，后生当堕驴中。	1	陈抟堕驴背	[[15, 16]]
而滔器同魏瓠，凡若庄樗，握无蛇口之珍，额有鱼身之点。	2	魏王瓠, 庄樗	[[4, 5], [9, 10]]
大床独卧豪犹在，万众横行策竟疏。	1	元龙高卧	[[0, 4]]
竹庭瓶水新，深称北窗人。	1	北窗高卧	[[8, 11]]
坎麟麂凤雏，安乐无忧。	1	龙驹凤雏	[[3, 4]]
