sentence	variation_number	allusion	allusion_index
发越吟边思，心香答所知。	1	庄舄越吟	[[1, 2]]
更传千里外，来入越人吟。	1	庄舄越吟	[[8, 10]]
长抱茂陵疾，几动庄舄哀。	2	庄舄越吟, 相如病渴	[[8, 10], [2, 4]]
无以赴洛人，怀哉但吟越。	1	庄舄越吟	[[9, 10]]
同治壬戌进士，历官江西粮道。有《越吟残草》。	1	庄舄越吟	[[16, 17]]
莫讶时来一长望，越吟荆赋思无穷。	1	庄舄越吟	[[8, 9]]
入耳欣吴语，开怀慰越吟。	1	庄舄越吟	[[9, 10]]
卷658_2罗隐西游象阙愧知音，东下荆溪称越吟。	1	庄舄越吟	[[21, 22]]
多难居同谷，无聊动越吟。	1	庄舄越吟	[[9, 10]]
笑吐张仪舌，愁为庄舄吟。	2	庄舄越吟, 张仪舌	[[8, 10], [2, 4]]
慎勿如痴叔，膏明适自煎。	2	床头周易, 膏烛以明自煎	[[3, 4], [6, 10]]
痴叔去时还读易，仲容多兴索衔杯。	2	床头周易, 床头周易	[[0, 1], [5, 6]]
觚悬木杪犹烦耳，易在床头且洗心。	1	床头周易	[[8, 11]]
湛痴元自能谈易，稽鍜何妨善鼓琴。	3	床头周易, 床头周易, 嵇康锻	[[0, 1], [5, 6], [8, 9]]
篝灯急了床头易，明发开门事又多。	1	床头周易	[[4, 6]]
罗茂良《送胡季昭二首》：好读床头易一编，盈虚消息总天然。	1	床头周易	[[14, 16]]
束薪无处求，床头周易在。	1	床头周易	[[6, 9]]
方悬肘后长忧病，易在床头自洗心。	1	床头周易	[[8, 11]]
风流自许王武子，未信叔痴痴不语。	3	床头周易, 床头周易, 床头周易	[[4, 6], [10, 11], [12, 14]]
痴叔去时还读《易》，仲容多兴索衔杯。	2	床头周易, 床头周易	[[0, 1], [5, 8]]
德林座右铭：以冰霜之操自励，则品日清高。	1	座右铭	[[2, 4]]
十月间始得回书，据云竟以余书作座右铭，每日讽诵一过，饮食又进，精神大长，阖家欢乐。	1	座右铭	[[15, 17]]
昔者治一友，呈以调病十则，令贴座右，依法行之，果全愈。	1	座右铭	[[15, 16]]
故直言而不文，当置于座右，朝夕一览。	1	座右铭	[[10, 11]]
孝廉婿程亦可曰：此有关身命之作，当置之座右，毋遭毒手。	1	座右铭	[[19, 20]]
他如代命代死，求母寻母，刻木庐墓，感盗感兽，息火退水，召祥致瑞，访药梦药，吮痈尝粪，不能枚举，历历可考，当置一册座右。	2	座右铭, 丁兰刻木	[[56, 57], [12, 13]]
尝书一诚字于座右曰：凡人立身制行在于诚，况医死生大事哉！	1	座右铭	[[6, 7]]
客悦曰：‘然则子真知非者也。’客退，录为自讼文置之坐右。	1	座右铭	[[25, 26]]
诏应京朝官，受任于外。并州县幕职官朝辞，并于合门宣旨戒勗，以其词著之坐右。	1	座右铭	[[34, 35]]
徐坚读之，叹曰：‘为史氏者宜置此坐右也。’	1	座右铭	[[16, 17]]
蓝田四万八千亩，玉子团𪢮大如斗。	2	蓝田生玉, 蓝田生玉	[[0, 1], [8, 9]]
世有以仙为医，而尚不得谓之良哉？	0		[]
三异赓歌民奏日，还留玉带凤栖台。	2	康哉, 凤鸣朝阳	[[2, 3], [12, 13]]
卿骋足瀛部，已著康歌，督府务殷，是用相授。	1	康哉	[[8, 9]]
禹制九等而康歌兴，周人十一而颂声作。	1	康哉	[[5, 6]]
﹝君侯﹞观梁父之曲，识卧龙于孔明；听康衢之歌，得饭牛于宁戚，是用异人翘首，俊乂归诚。	4	卧龙, 宁戚饭牛, 宁戚饭牛, 宁戚饭牛	[[11, 12], [18, 21], [24, 25], [27, 28]]
《上巳日偶成用前韵》：庾信哀时尚有邻，扬雄异代或相亲。	1	庾信愁	[[11, 13]]
庾信哀多赋漫成，江南文物久晨星。	1	庾信愁	[[0, 2]]
贾充误国终无策，庾信哀时尚有词。	1	庾信愁	[[8, 10]]
竞传河朔陈琳檄，谁念江南庾信哀。	2	庾信愁, 庾信愁	[[10, 11], [12, 14]]
中原地势经西折，眺览重增庾信哀。	1	庾信愁	[[12, 14]]
千秋庾信哀，万古唐衢哭。	2	庾信愁, 唐衢痛哭	[[2, 4], [8, 10]]
始信得、庾信愁多，江淹恨极须赋。	1	庾信愁	[[4, 6]]
寂寞庾愁似海，飘萧潘鬓成丝。	1	庾信愁	[[2, 3]]
裂麻解使阳城哭，作赋徒令庾信哀。	2	庾信愁, 裂麻	[[12, 14], [0, 6]]
梦幻无成吾不怨，庾愁江恨鬓丝丝。	1	庾信愁	[[8, 9]]
黑貂宁免敝，斑鬓兀称觞。	1	季子貂敝	[[0, 4]]
渊明面匪宣明面，谁欤障我西风扇。	1	庾公尘	[[12, 14]]
则见：冥冥蒙蒙，比蚩尤迷敌的大雾；昏昏暗暗，例元规污人的飞尘。	1	庾公尘	[[23, 29]]
其蛇奋然跃出深穴，举首高数十丈，眼若火炬，口似血盆，鳞似金钱，口中吐出一道妖气，则见：冥冥蒙蒙，比蚩尤迷敌的大雾；昏昏暗暗，例元规污人的飞尘。	1	庾公尘	[[63, 69]]
西来（一作终期）一摇扇，共拂元规尘。	3	庾公尘, 庾公尘, 庾公尘	[[0, 1], [8, 10], [14, 16]]
布衣如雪白，不受庾公尘。	1	庾公尘	[[8, 10]]
陆游《次韵陈机宜见赠》：邂逅今年得若人，翛然不染庾公尘。	1	庾公尘	[[24, 26]]
诗来香迸宵人屋，笑杀元规尘污人。	1	庾公尘	[[10, 14]]
《题盘松扇头》：曾障西风庾亮尘，支撑根底妙轮囷。	1	庾公尘	[[8, 14]]
阳和偏到宇文树，风力长吹庾亮尘。	1	庾公尘	[[12, 14]]
安石能来问许询，相逢绝少元规尘。	1	庾公尘	[[12, 14]]
虎守天门未易通，庾尘无扇障西风。	1	庾公尘	[[8, 14]]
西风正好狂吹帽，庾尘那解关吾事。	2	庾公尘, 庾公尘	[[0, 1], [8, 9]]
牧马长嘶，征笳互动，并入愁怀抱；定知今夕，庾郎瘦损多少！	1	庾信愁	[[21, 22]]
庾郎先自吟愁赋，凄凄更闻私语。	1	庾信愁	[[0, 1]]
多觉欺隣枣，贫犹敌庾鲑。	1	庾郎鲑菜	[[9, 10]]
轻敌无如子玉骄，将兵未信廉颇老。	1	廉颇善饭	[[12, 14]]
东门上相好知音，数尽台前郭隗金。	2	伯牙鼓琴, 黄金台	[[5, 6], [12, 14]]
可怜病到三遗矢，犹自身冲百战场。	1	廉颇善饭	[[4, 6]]
故知毛诗弄瓦事，非诬也。	1	弄璋弄瓦	[[4, 5]]
缘氏父居薄宦，严谨清闺，年已就衰，每有绝宗之苦；老当益壮，偶遇弄瓦之欢。	1	弄璋弄瓦	[[31, 32]]
胎产：阴极则阳生，况胎乘阳神，产必弄璋。	1	弄璋弄瓦	[[17, 18]]
按《旧书》谓林甫无文学，尝读大杜为杖杜，写弄璋为弄獐，此等碎事既详之，而偃月堂、立仗马等事反不载，何也？	4	弄璋弄瓦, 弄獐, 偃月堂, 立仗马	[[22, 23], [25, 26], [37, 39], [41, 43]]
自结缡以来，不唯弄璋信杳，欲图片瓦，以娱目前，尚难于铁树花也。	2	弄璋弄瓦, 弄璋弄瓦	[[8, 9], [15, 16]]
男女之别，须审阴阳：右肺盛，阴状多，具主弄瓦；左尺盛，阳状多，俱主弄璋。	2	弄璋弄瓦, 弄璋弄瓦	[[20, 21], [33, 34]]
三奇得使，究仪神之阴阳，可辨弄章弄瓦，玉女守门，考宫次之主墓，遂知男吉女良，蛇夭矫而孕非祯祥，也遂虞稳婆作弊。	1	弄璋弄瓦	[[14, 17]]
今日是你西门老爹加官进禄，又是好日子，又是弄璋之喜，宜该唱这套。”	1	弄璋弄瓦	[[21, 22]]
陈涛斜，为谁哭，明日上书甘放逐，将军有齿嚼欲碎，将军有眦血成泪。	2	张巡嚼齿, 张巡嚼齿	[[19, 22], [27, 30]]
握拳爪透肉，嚼齿血流颐。	1	张巡嚼齿	[[6, 7]]
归元髯上磔，嚼齿爪中穿。	1	张巡嚼齿	[[6, 7]]
塞门横空见猎火，斗起嚼齿思先驱。	1	张巡嚼齿	[[10, 11]]
冷山囚絷十五年，几番嚼碎睢阳齿。	1	张巡嚼齿	[[10, 14]]
嚼齿而碎者，勇立武功。	1	张巡嚼齿	[[0, 1]]
奋髯走猾吏，嚼齿对奸将。	1	张巡嚼齿	[[6, 7]]
及城陷，尹子奇谓巡曰：‘闻君每战眦裂，嚼齿皆碎，何至此耶？’	0		[]
嚼齿骂贼，誓不俱生。	1	张巡嚼齿	[[0, 1]]
为张睢阳齿，为颜常山舌。	1	张巡嚼齿	[[2, 4]]
闺房甚于画眉，外人那得知其隐。	1	张敞画眉	[[4, 5]]
至于写臣下私亵以观，则泰至多奇乐，如张敞所谓不特画眉之说，已自失体，又何必令传于世哉！	1	张敞画眉	[[24, 25]]
一个云笼晓色山装面，一个月浸寒潭永画眉。	1	张敞画眉	[[17, 18]]
复促生起为掠鬓，生谢不敏。仲仙笑曰：‘卿不见京兆画眉乎？’	1	张敞画眉	[[22, 25]]
缥缈玉京人，想依然京兆眉妩。	2	张敞画眉, 玉京	[[9, 12], [2, 4]]
自怜京兆双眉妩，会待南来五马留。	2	张敞画眉, 五马渡江	[[2, 6], [10, 14]]
外来共传京兆眉妩，不知他怎生一样画法。	1	张敞画眉	[[4, 7]]
溪上路穷惟画舫，城中客至有罾鱼。	1	米家书画船	[[5, 6]]
范某《题织女祠》：商飚初至月埋轮，乌鹊桥边绰约身。	1	乌鹊填桥	[[17, 19]]
伫看宣室召，汉法倚张纲。	2	张纲埋轮, 宣室召	[[9, 10], [2, 4]]
豺狼当道狐安问，（后汉张纲字文纪。	2	张纲埋轮, 张纲埋轮	[[0, 6], [11, 12]]
偶乘浙东传，入手埋轮权。	1	张纲埋轮	[[8, 9]]
却想埋轮者，论功此日多。	1	张纲埋轮	[[2, 3]]
埋轮人去英雄泣，至今忠愤春潮急。	1	张纲埋轮	[[0, 1]]
春官方载笔，东郭已埋轮。	1	张纲埋轮	[[9, 10]]
你不要给我耍狐狸！笑面虎，花脸狼，我都见过！	1	笑面虎	[[9, 11]]
何以古则上有余而下无不足，今则上未尝有余而民又患不足，岂非抚字催科之道得则俱得，失则俱失者乎？	1	抚字催科	[[29, 32]]
管弦声里游人醉，尽生前有限杯，秋千下翠绕珠围。	1	张翰杯	[[9, 13]]
大昊江边伍侯庙，夕阳满树闻啼乌，行人过此焚纸钱，何不办取子胥生前一杯酒。	1	张翰杯	[[30, 34]]
且尽生前有限杯，莫思身外无穷事。	1	张翰杯	[[2, 6]]
千载名，不及即时一杯酒！	1	张翰杯	[[6, 10]]
即时一杯酒，已胜风雨黑。	1	张翰杯	[[0, 4]]
爱客共寻张翰酒，开筵先酹陆机山。	1	张翰杯	[[4, 6]]
莫悲身外无穷事，且进生前有限杯。	1	张翰杯	[[10, 14]]
未论身后五车书，已随生前一杯酒。	1	张翰杯	[[10, 14]]
人生行乐耳，身后虚名，何似生前一杯酒？	1	张翰杯	[[13, 17]]
社瓮新成元亮酒，并刀细落季鹰鲈。	2	陶令酒, 莼羹鲈脍	[[4, 6], [12, 14]]
诸夷酋欲得其诗翰，不可，乃以精白绫作裓，遗诸伎服之，使酒间乞书。	0		[]
提署有曰一园者，杨果勇昔所命名，内有肖虹亭，荪畡撰联云：“胭脂在北，祁连在南，四郡襟喉归揽结；旅宿非舟，陆居非屋，三山楼阁浸虚无。	1	张融船	[[52, 55]]
今余将空无生之累以就有道之安，则文山之牵舟住岸，其视易京郿坞，将孰险、孰夷耶？	1	张融船	[[19, 22]]
乡园无屋归心懒，拟借张融岸上舟。	1	张融船	[[10, 14]]
今余将空无生之累以就有道之安，则文山之牵舟住岸，其视易京、郿坞将孰险孰夷邪？	1	张融船	[[19, 22]]
能著几两屐，权牵岸上船。	1	张融船	[[8, 10]]
近见萧何成第宅，旧闻汲黯在朝廷。	1	汲黯直言	[[10, 11]]
其在西掖也，尝草《江仲甫升使额诰》词云：“归马华山之阳，朕虽无愧；放牛桃林之野，汝实有功。”	2	归马放牛, 归马放牛	[[21, 26], [33, 38]]
尽歼大憝覆鸟巢，甘酬素志归马革。	1	马革裹尸	[[12, 14]]
实充虚而疗饥兮，信功烈之难原；嘉休牛于斯林兮，悦万国之乂安。	1	归马放牛	[[16, 17]]
偶桓偶武孟桓眇一目，尝自题瞎牛何居，先生致荆门吏目归，居太仓之桃源泾，其有取于放牛桃林之义乎？	1	归马放牛	[[39, 42]]
其在西掖也，尝草江仲甫升使额告词云：归马华山之阳，朕虽无媿，放牛桃林之野，尔实有功。	1	归马放牛	[[18, 19]]
渭水春耕，但见哀鸿之羽，桃林夜雪，未逢归马之时。	2	归马放牛, 归马放牛	[[12, 13], [19, 20]]
我们还在‘放牛于桃林之野’哩！吓，这回可真是大家要吃太平饭了。	2	归马放牛, 吃太平饭	[[5, 11], [25, 28]]
预防户外锄兰地，莫把篱东种菊田。	1	东篱菊	[[10, 13]]
入世艰虞忧履虎，当门芳馥怕锄兰。	2	当门兰, 虎尾春冰	[[13, 14], [5, 6]]
江吕牌渌溃魈樵?：“芳兰当门，不得不锄，其修柏之赋乎。	2	当门兰, 当门兰	[[11, 14], [16, 19]]
马慵立仗宁辞斥，兰偶当门敢怨锄。	2	当门兰, 立仗马	[[8, 11], [0, 3]]
嗟彼当门兰，芳馥将如何？	1	当门兰	[[2, 4]]
底事令人惊也，当门忽听锄兰。	1	当门兰	[[11, 12]]
兰锄当室，阳明几息，险些子铜驼荆棘。	2	当门兰, 荆棘铜驼	[[0, 1], [13, 16]]
神屠不目全，妙额惟妆半。	1	徐妃半面妆	[[9, 10]]
五出至今污宋史，半妆当日怨萧郎。	1	徐妃半面妆	[[8, 9]]
翠禽飞过偷相语，不是徐妃也半妆。	2	徐妃半面妆, 徐妃半面妆	[[10, 11], [13, 14]]
从教篱落飘零尽，也胜房栊半面妆。	1	徐妃半面妆	[[12, 14]]
干戈揖逊一锡杖，社稷山川半面妆。	1	徐妃半面妆	[[12, 14]]
母家升上瑶池品，先得春风半面妆。	2	徐妃半面妆, 瑶池	[[12, 14], [4, 5]]
未嫁天孙工逋负，半妆妃子好丰裁，新样斗眉弯。	1	徐妃半面妆	[[8, 9]]
向销凝里，梅开半面，情满徐妆。	2	徐妃半面妆, 徐妃半面妆	[[7, 8], [12, 13]]
兰气已熏宫，新蕊半妆丛。	1	徐妃半面妆	[[8, 9]]
又罗带双垂，妙香长恁携纤手。半妆红豆①。各自相思瘦。	1	徐妃半面妆	[[14, 15]]
其聪记强识，半面不忘。	1	半面不忘	[[6, 9]]
正以三部九候之论为之本原，而九针之论，涉于形迹，特鱼兔之筌蹄也，乌足存哉？	0		[]
然于方之有解，始于成无己，无己慨仲景之书后人罕识，爰取《伤寒论》而训诂之，诠证方，析微不度考，家之所见不或曰：善师者不陈，得鱼者忘筌，运用之妙，在于一心，何以方为。	1	得鱼忘荃	[[61, 65]]
昔亦曾为数人言之，或浅尝而不深信，或得鱼而遂忘筌。	1	得鱼忘荃	[[18, 23]]
予因此惧，乃搜辑往哲诊治之法，及先君经验之方，汇成歌括，序次成书，庶临病之工，阅而取之，参详审谛，斟酌施治，以收十全之功，幸无得鱼而忘筌也。	1	得鱼忘荃	[[63, 67]]
嘉彼钓叟，得鱼忘筌。	1	得鱼忘荃	[[5, 8]]
烹鲤无尺素，筌鱼劳寸心。	1	鱼传尺素	[[0, 4]]
叹微管其左衽，曾垂褒于素王。	2	微管之叹, 微管之叹	[[1, 2], [4, 5]]
王神谟独运，灵武宏发，辑宁内外，诛覆群凶，固已化被江汉，勋高微管，远猷侔于二南，英雄迈于两献者矣。	0		[]
神州竟安届，中宵叹微管。	1	微管之叹	[[8, 10]]
微尔人尽非，于今国犹活。	1	微管之叹	[[0, 1]]
苍天佑贤俊，微尔几空群。	1	微管之叹	[[6, 7]]
公卿危左衽，江汉故东流。	1	微管之叹	[[2, 4]]
若乃庖厨、胥靡、种德、微管之臣，罕闻于世；黜鲁、逐荆、抱关、执戟之士，无乏于时。	1	微管之叹	[[11, 12]]
不久彼自来苏，始知彼不知世务。	1	徯后之望	[[4, 5]]
断曰：反吟之课，又逢罡马皆动，意马心猿，全无鞚勒。	1	心猿意马	[[15, 18]]
就是要排除各种杂念，使心猿归正，意马收缰，正如《规中指南》所说：“牢擒意马锁心猿，慢着功夫炼汞铅，大道教人先止念，念头不住亦徒然。	2	心猿意马, 心猿意马	[[11, 12], [16, 17]]
若日内心猿意马，狂妄驰驱，至夜又醉饱而恣情纵欲，不自爱惜其精神，何能长生耐老。	1	心猿意马	[[3, 6]]
出入甚畏贼风加。拴定心猿意马。独怕冷风灌目，肾虚补药为佳。	1	心猿意马	[[10, 13]]
识亦如是，住身城中诸入中王，见无常军欲至生畏，即时造作信心坑堑治界崄岸，著忆念铠发勤精进，法藏为酒，善调心马。	1	心猿意马	[[52, 53]]
水银白色透瞳遮，拴系心猿意马。	1	心猿意马	[[10, 13]]
僧曰：“恁么则意马已成于宝马，心牛顿作于白牛去也。	1	心猿意马	[[7, 8]]
多少缘故不必表，总是衣带裤子不能干，皆因心猿意马缚不住，情缘一阵使心酸。	1	心猿意马	[[20, 23]]
《别解脱》云：「心马常驰奔，恒励终难制，百利针顺衔，即此别解脱。	1	心猿意马	[[8, 9]]
若日内心猿意马，狂妄驰驱，至夜又醉饱而恣情纵欲，不自爱惜，其精神血气，何能堪此？	1	心猿意马	[[3, 6]]
以难化之人，心如猿猴，故以若干种法，制御其心，乃可调伏。	1	心猿意马	[[6, 9]]
微臣何幸得躬承，顿教人意马心猿引。	1	心猿意马	[[11, 14]]
这位老哥，尤其动了意马心猿，非同我来不可。	1	心猿意马	[[9, 12]]
定盘星莫要生偏向，拿定你意马，对定你心肠。	1	心猿意马	[[12, 14]]
那婆娘心猿意马，按捺不住。	1	心猿意马	[[3, 6]]
于乎县令不积薪，将军不拜井。	1	忠泉出井	[[11, 12]]
此耿恭之拜井，商人之化城也。	1	忠泉出井	[[5, 6]]
逆晟何人，尤欲效耿恭之拜井耶！	1	忠泉出井	[[11, 12]]
勒拜井之事，固不虚耳。	1	忠泉出井	[[2, 3]]
主簿王韬曰：“昔日耿恭受困，拜井而得甘泉。	1	忠泉出井	[[14, 15]]
守珪以至诚感神，取材成堰，与夫耿恭拜井，有何异焉？	1	忠泉出井	[[15, 18]]
使介胄之夫，云思拜井；熊罴之将，方解佩刀。	1	忠泉出井	[[8, 9]]
冯虔、贾深二人言曰：“昔汉耿泰受困，拜井得甘泉，今日何不效之？	1	忠泉出井	[[18, 19]]
耿恭拜井赋昔耿恭躬受斧钺，志清烟尘。	1	忠泉出井	[[0, 3]]
想见红尘乌帽底，几多怀玉未知名。	1	怀璧为罪	[[10, 11]]
少与冯翊李丰俱随父任扌角相善及各成人丰砥砺名行以要世誉而恕诞节直意与丰殊趣丰竟驰名一时京师之士多为之游说而当路者，或以丰名过其实而恕被褐怀玉也。	1	怀璧为罪	[[69, 70]]
光弼令仆固怀恩、郝玉由地道而入，得其军号，乃登陴大呼，我师同登，城遂拔。	0		[]
仅有田桑兴，还同铅椠辞。	1	怀铅提椠	[[8, 9]]
吾犹铅椠误青鬓，君莫风尘怨颜色。	1	怀铅提椠	[[2, 3]]
我方兀兀弄铅椠，方幅偪仄无尺缯。	1	怀铅提椠	[[5, 6]]
余夙慕古人奇节轶行，操铅椠以干有司之知恒欲，稍稍施用于世，顾性拙命奇，迄不如志，驰逐而不知止久矣。	1	怀铅提椠	[[10, 12]]
丈夫十载间，岂独铅椠事。	1	怀铅提椠	[[8, 9]]
夫人小有利害，则聪明愦乱，举动率失其常仪，求其从容如平时也实难；至欲其亲篇卷，操铅椠，著盈尺之书，而死生祸福，丝毫不以介于衷者，自非天定而道全，其孰能几于此！	1	怀铅提椠	[[39, 41]]
握椠含毫，研精赜邃，曩者讹略刊定较然，昔之沉隐钩索焕矣。	1	怀铅提椠	[[0, 1]]
